m/z	I	S/N	Res.	I %	
415.10932	5496078	25.2	281611	1.7	
415.12462	10355985	49.1	306770	3.3	
415.13985	5995797	27.6	331520	1.9	
416.11130	3007966	12.9	296745	1.0	
417.08271	4427434	19.9	307145	1.4	
417.10379	3168942	13.7	286525	1.0	
417.11913	11982513	57.2	290391	3.8	
417.12500	13186738	63.1	302078	4.2	
417.14024	4646582	21.0	306890	1.5	
417.15555	2458297	10.2	318781	0.8	
418.12244	2418565	10.0	325160	0.8	
418.12689	2884486	12.3	254921	0.9	
419.09833	10532948	50.0	291204	3.3	
419.11953	8411225	39.5	314415	2.7	
419.13478	10123356	48.0	299842	3.2	
419.17109	3819620	16.9	321502	1.2	
420.10620	3279149	14.2	282147	1.0	
420.13810	2993459	12.8	280759	0.9	
421.11405	15202822	73.0	295749	4.8	
421.13511	8935947	42.1	294345	2.8	
421.15042	5014030	22.8	297934	1.6	
422.11731	3257057	14.1	318600	1.0	
422.12196	3565282	15.6	277937	1.1	
423.09329	5282743	24.1	326685	1.7	
423.10856	4434875	19.9	311508	1.4	
423.11448	3954620	17.6	300139	1.3	
423.12966	15190975	73.0	288161	4.8	
423.15098	2600900	10.9	310419	0.8	
424.13295	3293341	14.3	296977	1.0	
424.13731	2643102	11.1	297052	0.8	
425.08781	4572530	20.6	286899	1.4	
425.10899	10313078	48.9	291217	3.3	
425.12427	5057914	23.0	282171	1.6	
425.13011	12033403	57.4	285725	3.8	
425.14533	6450559	29.9	297715	2.0	
427.10351	7333688	34.2	296048	2.3	
427.12461	11616060	55.3	304317	3.7	
427.13995	3137344	13.5	308151	1.0	
427.14574	4096833	18.2	290614	1.3	
428.11133	2844701	11.9	296646	0.9	
429.08271	4397308	19.5	311137	1.4	
429.10379	5292288	23.8	301164	1.7	
429.11911	8210692	38.1	281456	2.6	
429.12501	19255558	91.9	290726	6.1	
429.14025	6678793	30.6	302167	2.1	
430.12680	2616812	10.8	320605	0.8	
430.12846	3172845	13.5	331638	1.0	
431.09837	7144142	32.9	300079	2.3	
431.11951	14365395	68.1	290923	4.6	
431.12936	2627285	10.9	336809	0.8	
431.13478	38458072	185.4	287483	12.2	
431.13652	3277527	14.0	501662	1.0	
431.14063	16270039	77.3	284710	5.2	
432.12727	3960766	17.4	273824	1.3	
432.13809	9376705	43.7	295324	3.0	
433.11403	10892454	51.1	287311	3.5	
433.13508	6427819	29.4	280069	2.0	
433.15042	8455343	39.3	286435	2.7	
434.12193	3104149	13.2	264204	1.0	
435.09328	3549820	15.4	315854	1.1	
435.11450	4195969	18.5	314319	1.3	
435.12971	9991812	46.7	288723	3.2	
435.15090	2433674	9.9	323656	0.8	
435.16604	2416269	9.8	290521	0.8	
437.10893	6426720	29.4	279698	2.0	
437.12420	2690147	11.2	293085	0.9	
437.13013	6021221	27.4	285633	1.9	
437.14537	6498409	29.7	294207	2.1	
439.10346	4131396	18.2	331278	1.3	
439.12461	9075273	42.3	285005	2.9	
439.14571	5710415	25.9	287137	1.8	
439.16094	2493010	10.2	342366	0.8	
440.13240	2623296	10.8	270261	0.8	
441.10382	2948144	12.4	298944	0.9	
441.11919	4074547	17.9	317901	1.3	
441.12499	4883509	21.8	297160	1.5	
441.14021	6648889	30.4	304720	2.1	
443.09830	4490783	19.9	300146	1.4	
443.11953	5221924	23.5	294514	1.7	
443.13481	5019176	22.5	285384	1.6	
443.14062	11419177	53.7	279556	3.6	
445.11406	7626776	35.2	281884	2.4	
445.13520	6350878	29.0	298679	2.0	
445.15047	3091489	13.1	287467	1.0	
446.11734	2490646	10.2	298766	0.8	
446.12192	2478359	10.1	330310	0.8	
447.05706	3509764	14.9	309221	1.1	
447.09318	3563021	15.2	285746	1.1	
447.11452	3748371	16.1	300035	1.2	
447.12966	7217687	32.8	272579	2.3	
447.13559	20226584	95.3	278359	6.4	
447.15084	2568732	10.4	302086	0.8	
448.13909	2950936	12.3	328550	0.9	
449.10894	7664657	34.9	268621	2.4	
449.13008	13235222	61.7	281458	4.2	
449.14534	8315930	38.0	295161	2.6	
450.13352	2591001	10.5	310313	0.8	
450.13793	2407706	9.6	305328	0.8	
451.10349	3656211	15.6	255387	1.2	
451.12459	10659353	49.3	275735	3.4	
451.14575	5717535	25.6	273642	1.8	
451.16102	3868194	16.7	299177	1.2	
452.13234	2889503	12.0	308247	0.9	
453.10395	5990428	26.9	270903	1.9	
453.11910	5267488	23.4	290614	1.7	
453.12507	5593122	25.0	290816	1.8	
453.14030	8882213	40.8	278024	2.8	
454.14355	2767148	11.4	314569	0.9	
455.09825	4266536	18.6	271341	1.4	
455.11952	6582829	29.7	280695	2.1	
455.13479	5311025	23.6	259853	1.7	
455.14065	9849395	45.4	262510	3.1	
455.15580	4416055	19.3	269289	1.4	
457.11404	6200381	27.9	281172	2.0	
457.11985	3355711	14.2	268159	1.1	
457.13513	8506434	39.0	276206	2.7	
457.15041	4465735	19.5	275486	1.4	
457.15636	4469832	19.5	266060	1.4	
459.09327	2841165	11.7	273198	0.9	
459.11437	3333714	14.1	268349	1.1	
459.12965	8371799	38.3	269482	2.7	
459.13554	9727576	44.8	254970	3.1	
459.15085	5865052	26.3	276415	1.9	
460.13296	2969444	12.3	277702	0.9	
460.13736	2567013	10.4	359557	0.8	
461.07260	10879072	50.4	261328	3.4	
461.10893	6688874	30.2	271982	2.1	
461.13012	7075952	32.1	274706	2.2	
461.14535	6729844	30.4	279873	2.1	
461.15117	6908022	31.3	264997	2.2	
462.07578	2437487	9.8	324723	0.8	
463.06695	3407484	14.4	286904	1.1	
463.08827	2929282	12.1	252666	0.9	
463.10333	2464390	9.9	260003	0.8	
463.12461	9585291	44.1	258592	3.0	
463.14566	4792977	21.1	282616	1.5	
463.16098	4172437	18.1	277193	1.3	
464.12804	2919324	12.1	309144	0.9	
464.13238	3498910	14.9	262573	1.1	
465.10395	3763367	16.1	275762	1.2	
465.11918	2937003	12.2	250004	0.9	
465.12504	4744364	20.9	267053	1.5	
465.14029	8598704	39.4	263270	2.7	
466.14360	2589123	10.5	275586	0.8	
467.09837	2794185	11.3	261077	0.9	
467.11954	8484559	38.3	274441	2.7	
467.13473	3700435	15.6	279914	1.2	
467.14066	14116565	65.0	265405	4.5	
467.15596	5222105	22.8	271695	1.7	
468.14401	2770921	11.2	327063	0.9	
469.11400	4491509	19.4	274032	1.4	
469.13517	8255739	37.2	276325	2.6	
469.15042	3212543	13.3	254055	1.0	
469.15636	3724545	15.7	279292	1.2	
471.09326	2752282	11.1	270491	0.9	
471.12974	6474532	28.8	268859	2.1	
471.13556	6816550	30.4	275829	2.2	
471.15078	4608810	19.9	272272	1.5	
473.10897	4031820	17.2	287237	1.3	
473.13007	4975954	21.6	271233	1.6	
473.14533	6616407	29.4	267729	2.1	
473.15125	8568152	38.7	282085	2.7	
473.16644	2615644	10.5	294366	0.8	
475.12460	7556994	33.9	262034	2.4	
475.14580	5359496	23.5	254756	1.7	
475.16104	4251532	18.2	297920	1.3	
476.13253	2503837	9.9	303067	0.8	
477.10372	2878895	11.7	263642	0.9	
477.12486	2791861	11.3	267171	0.9	
477.14026	9527738	43.2	260146	3.0	
477.14610	6037947	26.7	243265	1.9	
477.16141	2983360	12.2	262126	0.9	
479.11954	6243306	27.6	260660	2.0	
479.13473	3181550	13.1	308231	1.0	
479.14061	5497840	24.1	267242	1.7	
479.15585	5610484	24.6	266614	1.8	
481.11412	4408865	18.9	269599	1.4	
481.13518	9348647	42.4	262750	3.0	
481.15037	3730987	15.7	276106	1.2	
481.15629	3868205	16.4	270488	1.2	
481.17167	2508338	9.9	276957	0.8	
481.22912	4089410	17.4	282206	1.3	
482.14309	2450247	9.7	256238	0.8	
483.09338	2733142	11.0	257468	0.9	
483.11442	3318876	13.8	291126	1.1	
483.12968	5480545	24.0	258477	1.7	
483.13550	5521506	24.2	275893	1.8	
483.15076	7178343	32.1	263022	2.3	
485.10894	3564184	14.9	262811	1.1	
485.13000	6136478	27.1	256843	1.9	
485.14515	5671586	24.9	241431	1.8	
485.15120	21121700	98.2	261351	6.7	
485.16643	5261993	23.0	262139	1.7	
486.15460	4424645	19.0	299386	1.4	
487.12463	6511836	28.9	258726	2.1	
487.14580	5979362	26.4	255639	1.9	
487.16089	3406054	14.2	239410	1.1	
487.16687	4160744	17.8	281844	1.3	
487.18214	20016364	92.9	256052	6.3	
488.18548	4627982	20.0	257823	1.5	
488.18990	2631183	10.5	284938	0.8	
489.14031	6324002	27.6	237577	2.0	
489.14613	8445731	37.5	253109	2.7	
489.16127	3231528	13.2	258193	1.0	
491.11957	5134687	22.0	276831	1.6	
491.14066	4208997	17.7	280878	1.3	
491.15586	4565353	19.4	263467	1.4	
491.16169	2807147	11.2	275095	0.9	
493.07769	2910103	11.6	269165	0.9	
493.13513	8131496	36.0	249297	2.6	
493.15630	3389358	13.9	211642	1.1	
493.17166	2957234	11.9	276137	0.9	
494.13853	2684107	10.6	259565	0.9	
495.11454	2687464	10.6	266048	0.9	
495.12969	4007404	16.8	243138	1.3	
495.13549	3251694	13.2	261978	1.0	
495.15076	5860850	25.4	269138	1.9	
497.13012	8063028	35.7	257380	2.6	
497.14538	4405304	18.6	265900	1.4	
497.15122	4563002	19.4	263276	1.4	
497.16641	3148862	12.8	257393	1.0	
499.12460	3715707	15.4	268794	1.2	
499.14578	5702273	24.7	264228	1.8	
499.16085	2896517	11.6	215304	0.9	
499.16680	3241607	13.2	272257	1.0	
501.14025	4869321	20.8	235019	1.5	
501.14620	7460043	32.9	251967	2.4	
501.16146	3935439	16.4	269230	1.2	
503.11961	3345165	13.7	235662	1.1	
503.14085	3144467	12.7	269878	1.0	
503.15583	3310360	13.5	189481	1.0	
503.16176	21061402	96.3	243573	6.7	
504.16516	4247616	17.9	278226	1.3	
505.13519	4499805	19.0	259031	1.4	
505.15631	3792227	15.7	255244	1.2	
505.17136	3039592	12.2	252127	1.0	
507.15075	4803501	20.5	253053	1.5	
509.12998	4072947	17.1	251609	1.3	
509.15109	3587578	14.8	258479	1.1	
509.16628	3190270	12.9	277473	1.0	
511.12469	2795582	11.1	276432	0.9	
511.13052	3116096	12.6	274722	1.0	
511.14570	5077061	21.7	251307	1.6	
511.16100	3518537	14.5	263887	1.1	
513.14021	3986064	16.4	244426	1.3	
513.14605	3081874	12.2	261279	1.0	
513.16138	4612758	19.3	243456	1.5	
515.14073	2970845	11.7	240668	0.9	
515.15581	3224801	12.9	254646	1.0	
515.16181	9002211	39.4	242746	2.9	
515.21342	16862450	75.6	240276	5.3	
516.21679	4488730	18.7	253862	1.4	
517.13507	3888936	15.9	254992	1.2	
517.15613	3983150	16.4	254096	1.3	
517.17155	2669362	10.3	229873	0.8	
517.17749	2687796	10.4	274680	0.9	
517.31710	2905949	11.4	274997	0.9	
519.13569	3125620	12.4	213627	1.0	
519.15083	5175673	21.8	247764	1.6	
519.15673	8028538	35.0	243453	2.5	
519.17199	2697599	10.5	244686	0.9	
521.12999	4072382	16.8	234967	1.3	
521.15121	5075909	21.4	237580	1.6	
521.16649	3867593	15.8	216370	1.2	
521.17236	7689163	33.4	245016	2.4	
523.12451	3196424	12.7	242749	1.0	
523.14575	6366734	27.3	237501	2.0	
523.16091	2714131	10.5	250844	0.9	
523.16691	3037717	12.0	243844	1.0	
525.14034	3524695	14.2	260375	1.1	
525.14617	3604569	14.6	266162	1.1	
525.16131	4755550	19.9	267137	1.5	
527.11955	2430107	9.2	216212	0.8	
527.14077	3567265	14.4	220007	1.1	
527.15588	3613350	14.7	257501	1.1	
527.16178	4399783	18.3	255305	1.4	
527.17712	2717356	10.5	265081	0.9	
529.13507	3470568	14.0	239300	1.1	
529.15630	4605167	19.2	245395	1.5	
529.17156	3344627	13.4	263286	1.1	
529.17738	2634997	10.2	236071	0.8	
531.15062	3755828	15.3	248914	1.2	
531.15673	3854134	15.8	251961	1.2	
533.15127	3073403	12.2	259170	1.0	
533.16633	3864959	15.8	212321	1.2	
533.17236	15753601	70.4	228690	5.0	
534.17580	2803364	10.9	260746	0.9	
535.14579	3982270	16.3	244744	1.3	
535.16101	2516930	9.6	227541	0.8	
535.16684	3235780	12.9	261461	1.0	
535.18208	2754505	10.7	239011	0.9	
537.14615	2944513	11.6	277537	0.9	
537.16147	3076614	12.2	226658	1.0	
539.14079	2738241	10.6	248369	0.9	
539.15584	3049542	12.0	234551	1.0	
539.16181	4309063	17.8	246224	1.4	
541.13527	3026559	11.8	255596	1.0	
541.15639	3682949	14.7	246382	1.2	
541.17169	2810506	10.8	254687	0.9	
543.15655	3765443	15.1	248956	1.2	
543.17208	2778311	10.6	239405	0.9	
545.15127	2597629	9.8	238074	0.8	
545.16644	3232513	12.7	241221	1.0	
545.17220	4730627	19.5	235876	1.5	
547.14573	2705717	10.3	226292	0.9	
547.15151	2496823	9.4	232041	0.8	
547.16659	2941243	11.4	264301	0.9	
549.16128	3089265	12.0	260117	1.0	
549.16712	3565427	14.2	238988	1.1	
551.14075	2491809	9.3	256839	0.8	
551.15607	2705829	10.3	238460	0.9	
551.16155	3422631	13.5	231438	1.1	
551.17684	2751915	10.5	230690	0.9	
553.13506	2547667	9.6	250902	0.8	
553.15604	3316697	13.1	223301	1.1	
553.17731	2843615	10.9	234970	0.9	
555.15092	2462217	9.2	288914	0.8	
555.15664	3793419	15.2	188774	1.2	
555.17187	3214863	12.6	254344	1.0	
557.15126	3739706	15.0	217606	1.2	
557.16630	3609662	14.4	206455	1.1	
557.17242	5071936	21.0	232036	1.6	
559.16698	2838125	10.9	235319	0.9	
561.16122	2955416	11.4	218098	0.9	
561.16718	5957786	25.0	228131	1.9	
563.17700	2920136	11.3	252962	0.9	
563.18280	3678921	14.7	234521	1.2	
565.15633	2642156	10.0	227922	0.8	
565.17733	3258609	12.8	245702	1.0	
567.15102	2575122	9.7	211817	0.8	
567.17213	2710296	10.3	248669	0.9	
569.16650	3041597	11.6	218923	1.0	
569.17211	3478847	13.5	209272	1.1	
571.14600	2443101	8.9	227822	0.8	
571.18217	3486567	13.6	224430	1.1	
571.18781	2757481	10.3	246890	0.9	
573.16132	2761094	10.3	243877	0.9	
573.16736	4117895	16.4	236930	1.3	
575.16181	3461033	13.5	236855	1.1	
575.18287	6911919	28.8	214615	2.2	
577.15600	3050953	11.6	185163	1.0	
577.17763	2693583	10.0	210997	0.9	
579.17174	3090414	11.8	218269	1.0	
579.17776	5227503	21.3	204379	1.7	
581.15139	2551303	9.4	243877	0.8	
581.17243	2560525	9.4	233508	0.8	
583.14581	2561060	9.4	242880	0.8	
583.18804	2659376	9.9	225684	0.8	
585.18251	2755148	10.3	212977	0.9	
587.16147	2702434	10.1	222898	0.9	
587.18290	4060264	16.1	235535	1.3	
589.17747	2596482	9.6	212461	0.8	
589.19843	2847368	10.7	197118	0.9	
591.17784	6951069	29.0	217854	2.2	
593.17215	3852981	15.2	222174	1.2	
593.19342	4567739	18.4	205627	1.4	
595.18793	2641106	9.8	216658	0.8	
597.16690	2694885	10.0	192714	0.9	
597.19761	2447085	8.9	212240	0.8	
599.18305	3602689	14.1	236612	1.1	
601.19834	2528029	9.3	251966	0.8	
603.17765	2458926	8.8	220003	0.8	
605.18783	2656071	9.7	192537	0.8	
605.19344	4583240	18.1	200981	1.5	
609.18828	3887986	15.0	214590	1.2	
611.18292	3603845	13.8	217515	1.1	
615.17166	2462124	8.8	186923	0.8	
617.19332	3108806	11.6	219822	1.0	
627.17812	2637351	9.6	203494	0.8	
629.19324	3150912	11.8	215124	1.0	
635.20419	2487938	8.9	217577	0.8	
647.20418	4473612	17.1	189686	1.4	
665.21483	3483152	12.9	205307	1.1	
683.22482	2627951	8.9	169207	0.8	
