m/z	I	S/N	Res.	I %	
227.03489	6216845	27.9	407123	2.8	
227.07133	9367712	43.0	418317	4.2	
228.04286	3037862	12.6	482261	1.4	
228.07921	2582202	10.4	542768	1.2	
229.01432	3196591	13.3	388484	1.4	
229.05057	8000194	36.2	377500	3.6	
229.08688	6275286	28.0	466183	2.8	
230.05837	3643104	15.4	476871	1.6	
231.02994	4880622	21.3	385671	2.2	
231.06624	9645313	44.1	425201	4.4	
231.10256	2750741	11.2	509805	1.2	
233.04554	6735158	30.2	375670	3.0	
233.06072	4441406	19.2	432477	2.0	
233.08191	7752521	35.0	386523	3.5	
235.02483	3123442	12.9	388600	1.4	
235.04003	3747194	15.8	405936	1.7	
235.06120	6688646	29.8	381625	3.0	
235.07640	5299598	23.2	419074	2.4	
235.09749	3495322	14.6	444490	1.6	
237.04047	3165129	13.0	383980	1.4	
237.05571	7599569	34.1	414500	3.4	
237.07677	6285277	27.8	386220	2.8	
237.09204	4318694	18.5	390128	1.9	
238.06355	4431872	19.0	486741	2.0	
239.03495	5445659	23.9	376141	2.5	
239.05592	2904103	11.8	499436	1.3	
239.07132	9817647	44.6	405238	4.4	
239.09243	2722619	10.9	463277	1.2	
240.04273	4057676	17.2	416524	1.8	
240.07930	2606688	10.3	417740	1.2	
241.03533	3351158	13.8	457673	1.5	
241.05065	11120254	50.4	388601	5.0	
241.07195	2679434	10.7	487324	1.2	
241.08699	8478354	38.0	406377	3.8	
242.02211	2751133	11.0	573578	1.2	
242.05846	4161458	17.6	359173	1.9	
243.02982	6596306	29.1	351848	3.0	
243.06624	13381350	61.1	394307	6.0	
243.10266	4571387	19.6	364668	2.1	
244.03772	2749576	11.0	347780	1.2	
244.07413	3482396	14.4	407954	1.6	
245.00922	4906794	21.1	404186	2.2	
245.04558	9046846	40.7	392629	4.1	
245.06082	3313479	13.6	334191	1.5	
245.08189	10871635	49.3	385508	4.9	
246.06867	2625406	10.3	442291	1.2	
247.02480	5636505	24.4	390609	2.5	
247.04013	2613666	10.3	507783	1.2	
247.06120	10077101	45.2	376587	4.5	
247.07642	5515190	23.9	409540	2.5	
247.09763	5691330	24.7	376864	2.6	
248.04787	2979802	12.0	440237	1.3	
249.04044	7182347	31.7	415582	3.2	
249.05576	6216724	27.1	375686	2.8	
249.07686	8965151	40.0	368261	4.0	
249.09206	5115944	22.0	431075	2.3	
250.06352	4930125	21.1	451752	2.2	
251.03497	4374642	18.5	490058	2.0	
251.05606	5563518	24.1	407048	2.5	
251.07139	10420359	46.8	381892	4.7	
251.07725	4066442	16.9	377968	1.8	
251.09255	4635283	19.6	351143	2.1	
251.10772	3080347	12.4	397518	1.4	
252.04282	4593324	19.4	469092	2.1	
252.07924	4645569	19.6	357899	2.1	
253.05063	10630374	47.5	394673	4.8	
253.07178	5126386	21.9	381030	2.3	
253.08695	9237755	41.0	346754	4.2	
254.02214	2578188	10.0	412945	1.2	
254.05844	5457184	23.4	398121	2.5	
255.02993	7115078	31.1	388539	3.2	
255.05098	2617169	10.2	505890	1.2	
255.06431	2697561	10.6	433793	1.2	
255.06631	13572442	61.1	353450	6.1	
255.08740	3390822	13.8	428082	1.5	
255.10267	7103855	31.1	444572	3.2	
256.03773	4672895	19.8	376054	2.1	
256.07417	4994964	21.2	386223	2.3	
257.00922	4484516	18.9	406146	2.0	
257.04559	11285944	50.5	379825	5.1	
257.06079	3699137	15.2	459259	1.7	
257.06675	2577861	10.0	411431	1.2	
257.08193	16657869	75.5	403512	7.5	
257.11836	3514850	14.4	386611	1.6	
258.01701	5003229	21.1	361549	2.3	
258.05340	4022258	16.6	506626	1.8	
258.06881	2533370	9.7	490919	1.1	
258.08982	2677254	10.4	465685	1.2	
259.02484	8945173	39.3	383293	4.0	
259.06121	12626474	56.3	332780	5.7	
259.07640	5522483	23.5	358275	2.5	
259.09761	9796158	43.3	392835	4.4	
260.03269	2522701	9.7	520907	1.1	
260.04785	2568278	9.9	418536	1.2	
260.06457	2535519	9.7	504871	1.1	
260.06910	2879074	11.3	367798	1.3	
261.00414	3752048	15.3	407096	1.7	
261.04049	6427268	27.7	396497	2.9	
261.05571	7178893	31.2	434280	3.2	
261.07689	13655705	61.1	376144	6.2	
261.09212	5211809	22.1	399631	2.4	
261.11327	4475565	18.7	403562	2.0	
261.92331	4456052	18.6	352004	2.0	
262.04841	2610363	10.1	493118	1.2	
262.06359	4808899	20.2	420751	2.2	
262.92536	3093159	12.3	441697	1.4	
263.03495	4326116	18.0	443145	2.0	
263.05611	9306864	41.0	417602	4.2	
263.07139	10568440	46.8	389287	4.8	
263.09251	9065220	39.9	398297	4.1	
263.10781	4304141	17.9	370873	1.9	
263.92607	4214999	17.3	339701	1.9	
264.04279	3551512	14.3	528499	1.6	
264.07918	3792685	15.4	375962	1.7	
265.03539	3359555	13.4	400247	1.5	
265.05064	9553739	41.8	370711	4.3	
265.07177	8039255	34.9	387706	3.6	
265.08708	10184544	44.7	347066	4.6	
265.10812	3708267	15.0	438181	1.7	
265.92950	5328181	22.4	391692	2.4	
266.05852	5899645	25.1	465513	2.7	
267.02995	6000538	25.5	392404	2.7	
267.05108	4981669	20.9	414942	2.2	
267.06630	15414190	68.7	369400	7.0	
267.07218	3932081	16.0	416599	1.8	
267.08153	2985910	11.7	407977	1.3	
267.08742	6852538	29.4	416567	3.1	
267.10270	8610754	37.5	378111	3.9	
268.03777	4216265	17.3	441583	1.9	
268.06971	2841562	11.0	392883	1.3	
268.07418	5790173	24.6	404363	2.6	
269.00922	4175842	17.2	438241	1.9	
269.04559	12423158	54.9	374495	5.6	
269.06083	3796991	15.4	478946	1.7	
269.06672	5429250	22.9	427369	2.5	
269.08198	16257034	72.5	375126	7.3	
269.09723	2795027	10.8	378853	1.3	
269.10310	3129366	12.4	485863	1.4	
269.11839	5245983	22.1	437286	2.4	
270.05347	6787618	29.1	369539	3.1	
270.08535	3027508	11.9	421025	1.4	
270.08986	4885046	20.4	355265	2.2	
270.98844	2445348	9.1	438167	1.1	
271.02484	8121400	35.0	441264	3.7	
271.04600	14031940	61.8	376263	6.3	
271.06123	18443340	81.9	387210	8.3	
271.07649	5622869	23.6	414325	2.5	
271.08236	4044376	16.4	340368	1.8	
271.09760	15862880	70.1	382877	7.2	
272.03261	4896353	20.3	411450	2.2	
272.06458	3497074	13.9	386131	1.6	
272.06905	6080117	25.7	417019	2.7	
272.10103	3230342	12.7	440051	1.5	
273.00412	6428787	27.3	395240	2.9	
273.04049	8927367	38.6	334050	4.0	
273.05571	5404815	22.6	407869	2.4	
273.07691	17895578	79.4	361650	8.1	
273.09213	6293667	26.6	391269	2.8	
273.11324	6879407	29.3	364500	3.1	
274.01195	15950487	70.5	403362	7.2	
274.04830	3172011	12.4	370194	1.4	
274.06364	3950260	16.0	381350	1.8	
274.08023	3348669	13.2	436620	1.5	
274.08469	3456703	13.7	378941	1.6	
275.01973	9704633	42.1	361487	4.4	
275.03503	2567362	9.7	404208	1.2	
275.05612	10845389	47.3	381648	4.9	
275.07141	11062485	48.3	402116	5.0	
275.09256	12496097	54.8	380679	5.6	
275.10784	4368617	17.9	351301	2.0	
275.12901	2899189	11.2	468167	1.3	
276.04292	3004130	11.7	394945	1.4	
276.06399	2530541	9.5	433237	1.1	
276.07930	4744950	19.6	390594	2.1	
277.03541	4012279	16.3	382361	1.8	
277.05070	8481023	36.6	389542	3.8	
277.07182	11192586	48.9	345016	5.1	
277.08703	12011795	52.6	376443	5.4	
277.10813	6880542	29.3	374410	3.1	
277.12346	3491110	13.9	471746	1.6	
278.05849	5050138	21.0	375155	2.3	
278.07501	2898211	11.2	350548	1.3	
278.09487	3834670	15.4	417001	1.7	
279.02994	5848352	24.4	400676	2.6	
279.05104	6380843	26.8	372845	2.9	
279.06628	16690483	73.2	377368	7.5	
279.08748	9450814	40.6	345808	4.3	
279.10271	10689862	46.2	389183	4.8	
279.12380	2876241	11.0	417838	1.3	
280.03771	4930357	20.2	412672	2.2	
280.06964	3390278	13.3	446263	1.5	
280.07418	6440777	27.1	405515	2.9	
281.00917	2598197	9.7	458620	1.2	
281.04556	12251464	53.2	367269	5.5	
281.06672	6986068	29.5	405285	3.2	
281.08197	19837276	87.4	390315	9.0	
281.08783	5521759	22.9	339559	2.5	
281.09721	3190115	12.4	419718	1.4	
281.10312	5850471	24.4	370069	2.6	
281.11833	7391599	31.3	349780	3.3	
282.01698	2508614	9.3	444102	1.1	
282.05346	6974297	29.5	409636	3.1	
282.06862	2493536	9.3	358487	1.1	
282.08534	4284265	17.3	443078	1.9	
282.08986	6384492	26.8	343948	2.9	
283.02481	9108819	39.1	393389	4.1	
283.06124	20809062	91.8	388981	9.4	
283.07639	5276014	21.8	356591	2.4	
283.08240	5080433	20.9	388704	2.3	
283.09762	17315192	76.1	385713	7.8	
283.13403	2980236	11.4	378334	1.3	
283.99626	4881226	20.0	360485	2.2	
284.03266	5088093	20.9	435692	2.3	
284.06456	3775853	15.0	371553	1.7	
284.06906	9154416	39.3	394055	4.1	
284.10096	2800512	10.6	470274	1.3	
284.10534	2448003	9.0	347323	1.1	
285.00158	2764112	10.5	489405	1.2	
285.00411	23144786	102.3	388710	10.4	
285.04050	13158756	57.3	396810	5.9	
285.05579	5592428	23.2	431281	2.5	
285.06161	2922351	11.2	384300	1.3	
285.07435	2546037	9.5	499373	1.1	
285.07688	23882102	105.6	379898	10.8	
285.09211	7092607	30.0	400461	3.2	
285.09800	4280706	17.3	450862	1.9	
285.11328	9687433	41.7	345980	4.4	
286.00725	2736979	10.2	352102	1.2	
286.01206	2877269	10.9	356371	1.3	
286.04835	5256040	21.4	405997	2.4	
286.06363	3468144	13.5	457420	1.6	
286.08023	3906424	15.4	399149	1.8	
286.08473	7433082	31.1	410958	3.4	
286.09992	2535810	9.3	386378	1.1	
287.01977	6333782	26.2	372630	2.9	
287.05619	14847336	64.2	376617	6.7	
287.07140	10202480	43.5	396241	4.6	
287.07735	4283763	17.1	441361	1.9	
287.09257	20610426	89.8	366293	9.3	
287.10773	4777346	19.3	361328	2.2	
287.12891	4649357	18.7	391719	2.1	
288.02765	2943827	11.1	460817	1.3	
288.04277	2471258	9.0	400493	1.1	
288.05950	3118947	11.9	427122	1.4	
288.06392	4615013	18.6	420318	2.1	
288.07919	4818797	19.5	409672	2.2	
288.09587	3810165	15.0	399286	1.7	
289.03546	7291212	30.5	394389	3.3	
289.05066	7323988	30.7	369739	3.3	
289.07182	15085918	65.2	367880	6.8	
289.08706	13635942	58.8	386035	6.2	
289.10822	11581808	49.6	396495	5.2	
289.12346	3243384	12.5	420554	1.5	
290.05854	5834569	24.0	417912	2.6	
290.07514	2889553	10.9	465207	1.3	
290.07959	3206996	12.3	472045	1.4	
290.09039	3546457	13.8	374163	1.6	
290.09481	3877723	15.3	391085	1.8	
290.11162	2462051	9.0	404430	1.1	
291.01470	2547490	9.4	346387	1.2	
291.02997	3721513	14.6	443032	1.7	
291.05110	6233396	25.8	408346	2.8	
291.06633	15865147	68.7	387996	7.2	
291.08145	2531907	9.3	332280	1.1	
291.08745	12416325	53.3	360277	5.6	
291.10269	10790221	46.1	368733	4.9	
291.12382	4586328	18.5	314336	2.1	
292.03777	3156760	12.1	424393	1.4	
292.06974	3650344	14.3	411311	1.6	
292.07418	6573866	27.3	365991	3.0	
292.09095	2470194	9.0	482554	1.1	
292.11057	3134268	12.0	456895	1.4	
293.04302	2627842	9.7	373955	1.2	
293.04557	11585795	49.6	380010	5.2	
293.06089	3131659	12.0	392852	1.4	
293.06676	8136974	34.3	357830	3.7	
293.07940	2771988	10.4	258347	1.3	
293.08197	18692372	81.3	384510	8.4	
293.08780	2961688	11.2	350683	1.3	
293.09719	2565404	9.4	359462	1.2	
293.10307	7911711	33.3	392460	3.6	
293.11834	7967015	33.5	378256	3.6	
294.05345	7066347	29.1	378294	3.2	
294.08534	2627322	9.6	390597	1.2	
294.08982	6193917	25.3	430831	2.8	
295.02487	7001278	28.9	346492	3.2	
295.04600	4115656	16.2	368684	1.9	
295.05861	3347662	12.8	405393	1.5	
295.06126	17644752	75.7	381384	8.0	
295.07654	4736215	18.9	391774	2.1	
295.08235	8289498	34.5	382669	3.7	
295.09489	2573535	9.4	477190	1.2	
295.09764	18074848	77.6	398588	8.2	
295.11869	3206379	12.2	371150	1.4	
295.13395	3255538	12.4	408971	1.5	
296.03276	4772511	19.0	393126	2.2	
296.06463	3323566	12.7	369628	1.5	
296.06903	9103024	38.1	365144	4.1	
296.08442	2979512	11.1	439175	1.3	
296.10102	3049151	11.5	471426	1.4	
296.10548	3864258	15.0	471503	1.7	
297.00413	5888108	23.9	405278	2.7	
297.04048	11911293	50.5	365598	5.4	
297.05582	3373188	12.9	477793	1.5	
297.06164	8128647	33.8	363322	3.7	
297.07422	2699405	9.9	338186	1.2	
297.07574	2781326	10.3	749762	1.3	
297.07692	22761614	98.2	367390	10.3	
297.09213	6441109	26.4	368677	2.9	
297.09802	7280792	30.1	385728	3.3	
297.11328	12218527	51.8	376100	5.5	
298.01195	5964359	24.3	382703	2.7	
298.04833	5357144	21.6	374958	2.4	
298.06356	3954271	15.4	399966	1.8	
298.08023	4466279	17.7	370596	2.0	
298.08470	7920233	32.9	374406	3.6	
298.10004	2706032	9.9	365397	1.2	
298.11669	3473016	13.3	424906	1.6	
298.98335	5106701	20.5	337698	2.3	
299.01977	14803998	63.2	372797	6.7	
299.05616	17036334	73.0	371135	7.7	
299.07141	9192502	38.5	355588	4.2	
299.07729	5144633	20.7	365913	2.3	
299.09253	27571264	119.4	362622	12.4	
299.10780	6143047	25.1	388384	2.8	
299.11360	2965066	11.1	388460	1.3	
299.12895	5942353	24.2	334449	2.7	
299.99121	35083744	152.4	381318	15.8	
300.02320	2474992	8.9	426699	1.1	
300.02760	3250674	12.3	468784	1.5	
300.05949	3355137	12.8	393450	1.5	
300.06398	7249411	29.9	371705	3.3	
300.07926	5574154	22.6	355258	2.5	
300.09589	5050898	20.3	400467	2.3	
300.10033	5707284	23.1	389251	2.6	
300.99613	17315762	74.2	459282	7.8	
300.99903	221501360	972.9	374682	100.0	
301.03539	10586052	44.6	366608	4.8	
301.05071	6158283	25.1	397591	2.8	
301.05648	3381197	12.9	339386	1.5	
301.06890	2904019	10.8	360949	1.3	
301.07182	22546388	97.3	355449	10.2	
301.08705	11331547	47.9	365218	5.1	
301.09297	4079582	16.0	352035	1.8	
301.10819	19216358	82.6	358888	8.7	
301.12348	4499436	17.8	385721	2.0	
301.14451	4071414	15.9	400822	1.8	
302.00239	34642304	150.5	374010	15.6	
302.04327	3051922	11.5	423978	1.4	
302.05855	5380505	21.7	425215	2.4	
302.07521	4026785	15.7	346641	1.8	
302.07964	5597603	22.7	390643	2.5	
302.09486	4580778	18.2	375998	2.1	
302.11152	4265393	16.8	377359	1.9	
303.00334	3025224	11.2	321113	1.4	
303.00577	3043657	11.3	325798	1.4	
303.01463	3759949	14.4	401024	1.7	
303.02994	2948948	10.9	370271	1.3	
303.05107	8827741	36.4	360713	4.0	
303.06634	12970852	54.4	354573	5.9	
303.07224	2583399	9.3	500093	1.2	
303.08748	20794222	88.4	361086	9.4	
303.10272	12622709	52.9	355390	5.7	
303.12379	8442750	34.7	396881	3.8	
303.13916	2733957	9.9	341479	1.2	
304.03765	2643228	9.5	350211	1.2	
304.05894	2807078	10.2	491051	1.3	
304.06968	3184426	11.9	378234	1.4	
304.07415	7327021	29.9	373217	3.3	
304.09075	3945780	15.2	350933	1.8	
304.09524	4079926	15.8	404890	1.8	
304.10607	2610491	9.4	380277	1.2	
304.11050	3209533	12.0	432724	1.4	
305.03026	4124379	16.0	416518	1.9	
305.04558	9371361	38.8	382450	4.2	
305.06671	10895083	45.4	384716	4.9	
305.08197	18902770	80.2	372603	8.5	
305.08787	6351605	25.6	367055	2.9	
305.09724	3234553	12.1	444616	1.5	
305.10309	13989627	58.8	337201	6.3	
305.11837	9084674	37.5	384322	4.1	
305.13952	3273484	12.3	384876	1.5	
306.05345	6026404	24.2	371449	2.7	
306.06869	2687147	9.7	358711	1.2	
306.08539	4749490	18.7	383643	2.1	
306.08980	7104692	28.9	378684	3.2	
307.02485	4990548	19.7	360502	2.3	
307.04599	5120605	20.3	377688	2.3	
307.05840	3018339	11.2	248160	1.4	
307.06125	16659044	70.4	344761	7.5	
307.07645	4499051	17.6	330680	2.0	
307.08235	11872877	49.6	370120	5.4	
307.08435	2463598	8.7	281361	1.1	
307.09762	19804788	84.1	370024	8.9	
307.10349	3038839	11.2	462161	1.4	
307.11292	2511483	9.0	356875	1.1	
307.11877	7916157	32.4	375966	3.6	
307.13402	5449348	21.7	388575	2.5	
308.03272	4233233	16.4	421219	1.9	
308.06461	3500063	13.2	396390	1.6	
308.06905	9368609	38.7	361167	4.2	
308.08421	3291688	12.3	328325	1.5	
308.10093	4374575	17.0	405197	2.0	
308.10538	6523953	26.4	388039	2.9	
309.00412	5049788	20.0	400042	2.3	
309.04052	12895691	54.1	387746	5.8	
309.05579	3114450	11.6	388345	1.4	
309.06162	4833749	19.0	423268	2.2	
309.07402	3100122	11.5	255140	1.4	
309.07688	24298972	103.6	349059	11.0	
309.09216	6587874	26.7	411961	3.0	
309.09803	10005988	41.5	363804	4.5	
309.11329	17692140	74.9	364782	8.0	
309.13439	3558900	13.5	410828	1.6	
309.14961	3979259	15.3	306473	1.8	
310.01197	3264371	12.2	424436	1.5	
310.04396	2469761	8.8	460300	1.1	
310.04828	6829955	27.7	378949	3.1	
310.06360	2983818	11.0	400256	1.3	
310.08025	4139921	16.0	332722	1.9	
310.08472	9504659	39.3	354187	4.3	
310.09985	2722201	9.9	383244	1.2	
310.11662	3411873	12.9	404987	1.5	
310.12108	2823075	10.3	406022	1.3	
311.01976	10877224	45.3	344610	4.9	
311.03281	2562862	9.2	295674	1.2	
311.04095	2701106	9.8	389323	1.2	
311.05613	17955128	76.1	365177	8.1	
311.07139	7629119	31.2	379602	3.4	
311.07732	6620481	26.8	354210	3.0	
311.08946	2927943	10.8	340480	1.3	
311.09253	30861640	132.1	351401	13.9	
311.09838	2940746	10.8	277846	1.3	
311.10778	5984591	24.0	383918	2.7	
311.11363	5296465	21.0	371609	2.4	
311.12891	10389848	43.2	374282	4.7	
312.02760	5460699	21.5	334638	2.5	
312.05948	3395305	12.6	361776	1.5	
312.06400	9718507	39.7	383178	4.4	
312.07925	4855538	18.9	358608	2.2	
312.09586	4918009	19.1	340407	2.2	
312.10038	8487674	34.5	367175	3.8	
312.13225	3108616	11.4	392924	1.4	
312.99903	23342204	98.1	363614	10.5	
313.03543	13139083	54.4	370452	5.9	
313.05065	4414610	17.0	373608	2.0	
313.05656	15834260	66.0	373625	7.1	
313.06865	2644121	9.4	366658	1.2	
313.07178	25529498	107.5	365035	11.5	
313.08705	11191457	46.0	347089	5.1	
313.09293	6726820	26.9	366266	3.0	
313.10821	25570474	107.7	364828	11.5	
313.12347	4388017	16.9	391202	2.0	
313.14457	5634234	22.2	351474	2.5	
314.00235	3537960	13.2	345581	1.6	
314.00686	14954025	62.2	368596	6.8	
314.04319	4356665	16.7	427237	2.0	
314.05841	4991552	19.5	370276	2.3	
314.07515	5528135	21.8	360416	2.5	
314.07964	10438216	42.8	379503	4.7	
314.09028	2642509	9.4	334072	1.2	
314.09491	4921935	19.2	361411	2.2	
314.11156	5561942	21.9	361744	2.5	
314.11601	4262488	16.3	345797	1.9	
315.01009	2962387	10.8	310456	1.3	
315.01466	26308564	110.9	359948	11.9	
315.05105	11726820	48.3	369167	5.3	
315.06632	12333035	50.9	365578	5.6	
315.07219	17035246	71.1	352899	7.7	
315.08744	31739892	134.1	353405	14.3	
315.10269	11501562	47.4	359747	5.2	
315.10862	3996668	15.2	355725	1.8	
315.12384	14753795	61.3	360322	6.7	
315.13909	3514377	13.1	410901	1.6	
316.01803	3998076	15.2	334746	1.8	
316.03775	2557316	9.0	458831	1.2	
316.05433	2818443	10.1	421373	1.3	
316.05884	4188557	16.0	391334	1.9	
316.07415	6429076	25.6	370193	2.9	
316.09081	6163867	24.5	338950	2.8	
316.09526	8821148	35.9	370352	4.0	
316.10601	2809249	10.1	365002	1.3	
316.11047	4660643	18.0	347946	2.1	
316.12715	3413418	12.7	373805	1.5	
317.03032	4980516	19.4	359534	2.2	
317.04558	7531307	30.3	342258	3.4	
317.06672	15242035	63.4	340759	6.9	
317.07941	2537017	8.9	265702	1.1	
317.08197	16270138	67.8	346908	7.3	
317.08769	3071804	11.2	379744	1.4	
317.09728	3191616	11.7	365148	1.4	
317.09979	2870081	10.4	494453	1.3	
317.10307	25338690	106.7	338008	11.4	
317.11834	10445641	42.8	394869	4.7	
317.13948	6542162	26.1	369161	3.0	
318.05340	5502159	21.6	381979	2.5	
318.07458	3438808	12.8	441645	1.6	
318.08533	4208860	16.1	395366	1.9	
318.08976	7036126	28.2	340316	3.2	
318.10636	4736229	18.4	352308	2.1	
318.11093	3563751	13.3	386166	1.6	
319.02480	4302434	16.5	401281	1.9	
319.04596	7421547	29.9	370150	3.4	
319.05896	2935408	10.6	384303	1.3	
319.06124	14714481	61.1	367114	6.6	
319.07651	3367543	12.5	314014	1.5	
319.08235	14902906	61.9	344913	6.7	
319.09762	18552448	77.6	360043	8.4	
319.11296	2941063	10.7	357920	1.3	
319.11875	11323017	46.6	375682	5.1	
319.13402	6002319	23.8	319820	2.7	
320.03269	3319810	12.3	418511	1.5	
320.06454	3008015	10.9	345443	1.4	
320.06903	8671249	35.2	368022	3.9	
320.08436	2728983	9.7	348401	1.2	
320.09009	3151386	11.6	378984	1.4	
320.10098	4111390	15.7	383693	1.9	
320.10540	5482528	21.6	333829	2.5	
320.12204	2968615	10.8	363168	1.3	
321.03811	3367327	12.5	391882	1.5	
321.04048	9988512	40.9	373096	4.5	
321.06161	6750633	27.0	378437	3.0	
321.07456	3268526	12.1	345607	1.5	
321.07691	20801966	87.2	368021	9.4	
321.08276	3756465	14.1	345993	1.7	
321.09210	6316469	25.1	363583	2.9	
321.09798	13068727	54.1	355226	5.9	
321.11324	15489469	64.5	348381	7.0	
321.12842	2790852	10.0	417127	1.3	
321.13437	5231046	20.5	366255	2.4	
321.14962	4142541	15.8	430680	1.9	
322.01180	3597613	13.3	333367	1.6	
322.04403	2619706	9.1	352660	1.2	
322.04832	5521212	21.4	364444	2.5	
322.06358	3266370	11.9	382703	1.5	
322.08015	4023113	15.1	334719	1.8	
322.08466	8551242	34.2	359508	3.9	
322.09990	2998609	10.7	380897	1.4	
322.11665	3883863	14.5	379714	1.8	
322.12098	3107673	11.2	366947	1.4	
322.98098	11738295	47.7	344967	5.3	
323.01975	8441030	33.8	351711	3.8	
323.03279	2926796	10.4	424796	1.3	
323.04093	2777295	9.8	280744	1.3	
323.05381	3047636	10.9	273128	1.4	
323.05615	15711445	64.5	341566	7.1	
323.07135	5717212	22.2	370384	2.6	
323.07728	7722206	30.7	340074	3.5	
323.08915	2855139	10.1	477859	1.3	
323.09253	23448804	97.2	338098	10.6	
323.09839	21892326	90.6	344065	9.9	
323.10781	6501610	25.6	390558	2.9	
323.11364	8559852	34.3	362867	3.9	
323.12888	12221683	49.7	359748	5.5	
324.02755	4267614	16.1	388424	1.9	
324.05948	3240555	11.8	359936	1.5	
324.06398	8257133	33.0	378073	3.7	
324.07920	3829363	14.3	380834	1.7	
324.09589	4595322	17.5	375866	2.1	
324.10037	6380156	25.0	303426	2.9	
324.10170	3318396	12.1	341230	1.5	
324.11561	2562690	8.9	403680	1.2	
324.13227	2477192	8.5	374151	1.1	
324.99900	12988389	53.0	345458	5.9	
325.03542	12562420	51.2	351386	5.7	
325.05060	3291130	12.0	361400	1.5	
325.05652	3288061	12.0	314927	1.5	
325.06832	2483713	8.6	350296	1.1	
325.06942	2743810	9.7	368627	1.2	
325.07177	24158210	100.2	351253	10.9	
325.08708	11087881	44.9	357477	5.0	
325.09294	8736779	35.0	357309	3.9	
325.10819	26058770	108.2	345219	11.8	
325.12339	4221976	15.9	384187	1.9	
325.12919	3681306	13.6	349491	1.7	
325.14453	6473760	25.4	395770	2.9	
326.00675	4558202	17.3	400249	2.1	
326.03886	2592646	9.0	273901	1.2	
326.04324	4474248	17.0	396083	2.0	
326.05845	3334542	12.2	387297	1.5	
326.07510	5015957	19.3	337738	2.3	
326.07959	10469782	42.3	361821	4.7	
326.09492	5197213	20.0	335044	2.3	
326.11153	6022563	23.5	347527	2.7	
326.11599	5349797	20.7	365486	2.4	
326.97830	4194045	15.8	364378	1.9	
327.01469	15516427	63.7	351610	7.0	
327.05108	13214490	53.9	367510	6.0	
327.06630	9261856	37.2	347015	4.2	
