m/z	I	S/N	Res.	I %	
435.09318	3369207	12.2	298479	0.7	
435.11425	2676989	9.3	308042	0.6	
435.12966	5750017	22.1	312101	1.3	
437.10888	5406458	20.7	316623	1.2	
437.13003	3414784	12.3	305050	0.7	
437.14531	3528452	12.8	354669	0.8	
439.07625	4294904	16.0	288951	0.9	
439.08566	2779386	9.7	303923	0.6	
439.12458	9564420	38.1	284738	2.1	
439.14566	3920138	14.5	301529	0.9	
441.10378	3603211	13.1	286549	0.8	
441.12488	2649873	9.1	268381	0.6	
441.14022	5114645	19.5	304313	1.1	
441.25276	6923058	27.0	306020	1.5	
443.11940	5111074	19.4	277847	1.1	
443.14057	4900136	18.6	286293	1.1	
445.11396	3913529	14.4	310580	0.9	
445.13515	4171583	15.5	305592	0.9	
447.11447	3327320	11.8	309387	0.7	
447.12965	4438364	16.4	296236	1.0	
447.13545	3005790	10.5	337964	0.7	
449.10892	4856699	18.2	287215	1.1	
449.13000	6484865	24.9	292616	1.4	
449.14541	4549509	16.9	302238	1.0	
451.12452	5846442	22.2	285722	1.3	
451.14575	3037615	10.6	313595	0.7	
453.10388	3037139	10.6	276077	0.7	
453.14021	4464606	16.5	287726	1.0	
455.11938	4223501	15.5	294567	0.9	
455.14081	3579411	12.9	298441	0.8	
455.15591	2786839	9.6	307342	0.6	
455.31661	4618821	17.2	298579	1.0	
457.11391	2551877	8.6	256342	0.6	
457.13521	5289035	19.9	280973	1.2	
459.09322	2481790	8.3	307571	0.5	
459.13544	2855562	9.9	267080	0.6	
459.15082	3851918	14.0	256167	0.8	
461.05848	3231927	11.4	315893	0.7	
461.10900	2590918	8.8	363519	0.6	
461.13011	4114636	15.1	269532	0.9	
461.14532	3557584	12.8	266090	0.8	
463.06706	3726081	13.5	296777	0.8	
463.12454	4213522	15.5	292661	0.9	
463.14581	3032856	10.6	296475	0.7	
465.10413	3048793	10.6	306187	0.7	
465.14024	5231971	19.7	274280	1.1	
467.11949	4333486	15.8	322123	0.9	
467.14060	6817716	25.9	280968	1.5	
467.15581	5052345	18.7	259974	1.1	
469.13512	5245447	19.5	287039	1.1	
471.12957	3375198	11.8	294457	0.7	
471.13549	4660320	17.1	287080	1.0	
471.15069	3362916	11.8	274056	0.7	
473.10882	3022515	10.4	303980	0.7	
473.13003	2828986	9.6	323971	0.6	
473.14538	2515647	8.3	267253	0.6	
475.12449	3574040	12.6	264042	0.8	
475.14563	3539230	12.5	259601	0.8	
477.10383	2485108	8.2	276929	0.5	
477.14029	3792767	13.5	258162	0.8	
479.11946	3616223	12.8	296019	0.8	
479.15576	3452394	12.1	258517	0.8	
481.13513	3528780	12.4	317136	0.8	
483.07809	3451558	12.1	258868	0.8	
483.15071	3736253	13.3	298738	0.8	
485.13015	2782500	9.4	317547	0.6	
485.15114	9004331	34.8	265568	2.0	
487.12451	2785171	9.4	276049	0.6	
487.14554	2942874	10.0	283450	0.6	
487.18215	5722021	21.4	276776	1.3	
491.11936	3184761	10.9	245517	0.7	
493.07742	5002978	18.2	284392	1.1	
493.13506	3237620	11.1	279746	0.7	
495.15086	3466609	12.0	243618	0.8	
497.13009	3753957	13.2	260868	0.8	
499.30657	3813016	13.4	268195	0.8	
501.14612	3113185	10.6	245202	0.7	
501.32205	3397913	11.7	295240	0.7	
503.11919	2492245	8.1	262692	0.5	
503.14053	2631516	8.6	243334	0.6	
503.16176	9104227	34.7	247526	2.0	
505.13501	3030488	10.2	291471	0.7	
505.15621	2786783	9.3	266365	0.6	
507.15084	2701403	8.9	280747	0.6	
509.13003	3076819	10.4	260851	0.7	
515.21330	4522603	16.0	261708	1.0	
517.31700	44403980	174.2	242763	9.7	
518.32042	13594186	52.0	259663	3.0	
519.15055	2801491	9.1	239213	0.6	
521.13008	2695626	8.7	267797	0.6	
527.14069	2807104	9.2	275354	0.6	
529.15621	2513854	8.0	279313	0.6	
533.31190	9658587	36.3	242974	2.1	
534.31524	3299862	11.1	279967	0.7	
551.14077	2791008	8.9	234905	0.6	
