m/z	I	S/N	Res.	I %	
485.1300303	3724417	17.4	241233	0.9	
485.1452895	2573444	11.4	224971	0.6	
485.1512142	8731782	43.5	256585	2.1	
485.1664319	3086474	14.1	250073	0.7	
487.1246191	3928709	18.5	249552	0.9	
487.1457240	4437643	21.1	256327	1.1	
487.1821100	29884052	153.6	254157	7.1	
488.1854746	6444953	31.6	258698	1.5	
488.1899521	3655578	17.1	254347	0.9	
489.1037229	3356808	15.3	251818	0.8	
489.1253426	2394253	10.3	259775	0.6	
489.1401403	4655249	21.9	253859	1.1	
489.1459869	4270227	19.9	262461	1.0	
491.1194806	4457110	20.9	258264	1.1	
491.1254382	5073560	24.0	250088	1.2	
491.1406671	2411163	10.4	261886	0.6	
491.1558868	2904735	12.9	266955	0.7	
493.0776070	8406166	41.1	260343	2.0	
493.1351401	6982822	33.8	260196	1.7	
494.0810248	2722206	12.0	291285	0.6	
495.1143188	3653293	16.8	258876	0.9	
495.1508246	3786423	17.5	281675	0.9	
497.1089582	2535611	11.0	284695	0.6	
497.1300786	8022208	39.1	246033	1.9	
499.1245776	2794191	12.4	257070	0.7	
499.1457481	3062484	13.7	234525	0.7	
499.1668379	6951642	33.7	255859	1.6	
501.1400917	2506468	10.9	219680	0.6	
501.1461320	8965349	44.0	244242	2.1	
501.1616299	2420969	10.5	267561	0.6	
503.1195263	2665200	11.7	253631	0.6	
503.1617547	6862588	33.2	246774	1.6	
505.1351641	3132679	14.1	247857	0.7	
507.1507267	2459423	10.6	271154	0.6	
509.0726956	3849503	17.8	278894	0.9	
509.1299638	4300078	20.1	238155	1.0	
511.1457713	3745607	17.2	275484	0.9	
513.1402317	3310938	14.8	246890	0.8	
515.1618185	2439029	10.4	247564	0.6	
515.2134290	5223299	24.4	264037	1.2	
517.1351263	3076483	13.6	250889	0.7	
517.1411391	2583941	11.1	248002	0.6	
517.3170817	15519156	76.3	228750	3.7	
518.3204787	4576960	21.1	258953	1.1	
519.1566876	23691166	117.4	236751	5.6	
520.1601144	4763818	22.1	271066	1.1	
521.1301629	3867052	17.5	237723	0.9	
521.1512079	2557362	10.9	236470	0.6	
523.1456608	3994565	18.2	257695	0.9	
525.1250700	2398675	10.1	264641	0.6	
525.1401257	2574807	11.0	237659	0.6	
525.1463743	2461145	10.5	235849	0.6	
525.1614462	3741149	16.9	261505	0.9	
529.1351571	2475516	10.5	257759	0.6	
531.1507669	3139602	13.9	241667	0.7	
531.1567027	2983955	13.1	253964	0.7	
533.1724534	2715176	11.7	273990	0.6	
533.3119973	8609357	41.4	235475	2.0	
534.3152065	2656085	11.4	231411	0.6	
535.1455048	2565168	11.0	261812	0.6	
535.1516797	4286514	19.6	213774	1.0	
537.1610918	2839106	12.3	239005	0.7	
537.1673158	6652484	31.6	228914	1.6	
539.1408078	3277898	14.6	264288	0.8	
543.1508364	2546784	10.7	247358	0.6	
543.1565092	3155042	13.7	241001	0.7	
553.1562205	2854518	12.2	254351	0.7	
555.1718343	2566265	10.8	248282	0.6	
557.1511215	3007089	13.0	234373	0.7	
561.1672942	5134957	23.5	227095	1.2	
563.1827087	3194986	13.9	202885	0.8	
569.1666828	2785868	11.7	230222	0.7	
569.1873087	2651729	11.0	223934	0.6	
575.1829185	2503723	10.3	257709	0.6	
585.1615561	2403799	9.8	235663	0.6	
585.1671651	2487768	10.2	187050	0.6	
589.1564493	2436529	9.9	229143	0.6	
589.1985244	2697659	11.2	225478	0.6	
591.1777135	5449635	24.7	201123	1.3	
609.1885158	2920678	12.1	214529	0.7	
637.1982900	2475971	9.9	205394	0.6	
643.1150872	2597244	10.2	204861	0.6	
687.3384110	2579832	9.7	208065	0.6	
697.3803060	5433298	22.7	188480	1.3	
