m/z	I	S/N	Res.	I %	
217.08700	6430950	29.1	594274	1.7	
218.02206	5108431	22.7	612191	1.3	
218.05845	10320609	47.9	595514	2.7	
218.07960	4470509	19.7	631783	1.2	
219.02990	14392544	67.6	571792	3.7	
219.05102	24042732	114.2	566680	6.2	
219.06493	4287731	18.8	628495	1.1	
219.06628	43912436	210.3	569305	11.4	
219.10268	4514055	19.9	602069	1.2	
220.03772	13418229	62.5	565547	3.5	
220.06964	6157062	27.6	561420	1.6	
220.07411	6703881	30.3	552247	1.7	
220.14690	5968687	26.7	595905	1.5	
221.00917	11331834	52.5	575191	2.9	
221.04415	3477773	14.8	738948	0.9	
221.04508	2912525	12.0	1245702	0.8	
221.04554	44839180	213.5	562875	11.6	
221.06668	30462232	144.4	565411	7.9	
221.08054	3530016	15.0	714150	0.9	
221.08147	2887969	11.9	1505076	0.7	
221.08193	40866080	194.4	563218	10.6	
221.11832	5495093	24.5	577339	1.4	
222.01701	5103382	22.6	592730	1.3	
222.04891	5779239	25.8	520728	1.5	
222.05337	17969960	84.4	550201	4.7	
222.07005	2992434	12.4	570027	0.8	
222.07719	3422518	14.5	601087	0.9	
222.08528	5404474	24.0	635202	1.4	
222.08976	4552509	19.9	579407	1.2	
222.12617	2873680	11.9	607418	0.7	
223.02482	18941236	89.1	546548	4.9	
223.05978	5904711	26.4	648656	1.5	
223.06072	5948743	26.6	1412935	1.5	
223.06120	76690760	366.6	556018	19.9	
223.08234	4506963	19.7	563494	1.2	
223.09616	2467162	9.9	698401	0.6	
223.09758	20067674	94.5	564200	5.2	
223.13397	6741359	30.4	580545	1.8	
223.99625	10319681	47.3	580728	2.7	
224.03263	6363989	28.5	547573	1.7	
224.04789	3766109	16.0	556045	1.0	
224.06456	9727846	44.5	570115	2.5	
224.06903	13285224	61.5	559570	3.4	
225.04046	27097464	127.5	554542	7.0	
225.05572	4728193	20.6	597424	1.2	
225.06695	6589831	29.5	584986	1.7	
225.07540	15051147	69.9	635513	3.9	
225.07685	183482768	874.5	548074	47.6	
225.11323	5356960	23.6	580032	1.4	
225.14960	4930996	21.6	579920	1.3	
225.18599	8161736	37.0	586627	2.1	
226.02714	2475411	9.9	553556	0.6	
226.04828	6720415	30.1	563829	1.7	
226.07209	2625964	10.6	546638	0.7	
226.08020	21474224	100.6	549784	5.6	
226.08466	4991923	21.9	583292	1.3	
227.01971	3678131	15.6	524118	1.0	
227.03498	4004284	17.2	508894	1.0	
227.05464	3608007	15.3	674398	0.9	
227.05611	41745864	197.4	544599	10.8	
227.07137	4625872	20.1	547872	1.2	
227.09250	9686491	44.3	562954	2.5	
227.12890	5228015	23.0	564079	1.4	
227.16525	3234307	13.5	576697	0.8	
227.20017	3941911	16.9	645945	1.0	
227.20117	3665431	15.6	1183831	1.0	
227.20165	53739032	254.7	547337	14.0	
228.04281	3952615	16.9	578021	1.0	
228.05947	4312048	18.6	597884	1.1	
228.06395	9332722	42.6	575837	2.4	
228.07918	2639867	10.7	564675	0.7	
228.20499	7324736	33.0	540375	1.9	
229.03537	4335116	18.6	573481	1.1	
229.05063	7586324	34.1	572157	2.0	
229.07176	21979680	102.4	548024	5.7	
229.08701	4524584	19.5	547638	1.2	
229.10812	2442292	9.6	612715	0.6	
229.14453	4007496	17.1	543386	1.0	
230.05846	7851076	35.3	560268	2.0	
230.07957	2738767	11.1	621693	0.7	
231.02989	6266465	27.8	554305	1.6	
231.05103	12009068	55.1	543056	3.1	
231.06629	18728564	87.0	530546	4.9	
231.08742	5380737	23.6	552618	1.4	
231.10265	3539593	14.9	577288	0.9	
232.03772	8345748	37.7	532938	2.2	
232.05885	3544224	14.9	525344	0.9	
232.07410	6262952	27.8	567810	1.6	
233.00914	3737268	15.8	627194	1.0	
233.04555	24009416	112.0	535222	6.2	
233.06667	21527252	100.2	520493	5.6	
233.08193	17787614	82.5	526025	4.6	
233.11832	2728178	11.0	633707	0.7	
234.01699	5498091	24.1	535435	1.4	
234.04889	3319037	13.7	572495	0.9	
234.05337	14589183	66.9	532936	3.8	
234.07447	3057419	12.5	509613	0.8	
234.08532	2972946	12.1	592767	0.8	
234.08978	3465492	14.4	585656	0.9	
235.02481	23846692	110.5	531192	6.2	
235.05963	3928887	16.6	698242	1.0	
235.06119	45010744	210.3	522940	11.7	
235.08233	7542596	33.6	508077	2.0	
235.09759	10323788	46.7	529744	2.7	
235.13393	4070241	17.2	580160	1.1	
236.02813	2948442	12.0	504204	0.8	
236.03262	6949213	30.8	546170	1.8	
236.05644	2533226	10.0	585716	0.7	
236.06456	5050735	21.9	506371	1.3	
236.06901	13656433	62.5	530344	3.5	
236.10541	2933126	11.9	524002	0.8	
237.00409	7680899	34.3	541214	2.0	
237.04046	24626072	114.2	517058	6.4	
237.05570	3994528	16.9	572854	1.0	
237.06159	9843620	44.5	514643	2.6	
237.07525	4445100	19.0	591259	1.2	
237.07685	47739820	223.2	513399	12.4	
237.11322	6260673	27.6	542739	1.6	
237.14964	5871574	25.7	557057	1.5	
237.18599	2560490	10.1	554836	0.7	
238.01192	3285951	13.5	572296	0.9	
238.04381	3242961	13.3	574426	0.8	
238.04827	11857364	54.0	521271	3.1	
238.06356	2941917	11.9	538364	0.8	
238.07207	2846178	11.5	580021	0.7	
238.08019	6474214	28.6	554585	1.7	
238.08467	10292713	46.6	512796	2.7	
239.01973	17623036	81.2	509048	4.6	
239.05446	3846160	16.2	576943	1.0	
239.05611	48420880	226.4	520220	12.6	
239.07135	3229722	13.3	559593	0.8	
239.07724	4470813	19.1	588115	1.2	
239.09250	20162598	93.1	518254	5.2	
239.12887	6969403	30.9	530474	1.8	
239.16524	4840527	20.9	551568	1.3	
239.20164	12232804	55.7	518396	3.2	
240.02753	3450427	14.2	567138	0.9	
240.04278	3757635	15.7	582623	1.0	
240.05946	5711437	24.8	507374	1.5	
240.06392	15653455	71.4	510344	4.1	
240.08505	6429276	28.2	537060	1.7	
240.08774	3671645	15.3	535164	1.0	
240.10033	4803172	20.6	497688	1.2	
241.03538	16764026	76.6	506499	4.4	
241.05064	7195779	31.8	536619	1.9	
241.07010	7038094	31.0	572897	1.8	
241.07176	74390672	346.6	506646	19.3	
241.10815	6168739	26.9	522041	1.6	
241.14452	5918904	25.8	488463	1.5	
241.18089	4633805	19.8	554339	1.2	
241.21564	4624609	19.7	630537	1.2	
241.21730	54680800	254.2	508272	14.2	
242.04320	3343033	13.7	614740	0.9	
242.05843	4117186	17.3	528935	1.1	
242.07512	8830668	39.4	524660	2.3	
242.07959	8517326	37.9	500953	2.2	
242.22066	9371423	41.9	531172	2.4	
243.02990	4141294	17.4	550965	1.1	
243.05102	12038394	54.4	512784	3.1	
243.06225	17740032	81.2	495506	4.6	
243.06628	11968770	54.1	503076	3.1	
243.08741	14610703	66.5	511171	3.8	
243.10264	3227927	13.2	536170	0.8	
243.12378	4265252	18.0	532365	1.1	
243.16021	2773304	11.0	549926	0.7	
243.19653	3784013	15.8	568585	1.0	
244.03775	4842287	20.7	517513	1.3	
244.05884	4433723	18.8	527311	1.2	
244.07411	5419844	23.4	539700	1.4	
244.09073	2469197	9.6	563965	0.6	
244.09522	2755408	10.9	472555	0.7	
245.00914	3303259	13.5	552039	0.9	
245.04553	11509104	52.0	510707	3.0	
245.06667	22222204	102.1	496673	5.8	
245.08193	12785029	57.9	516076	3.3	
245.10306	2685329	10.6	489519	0.7	
245.11830	2462618	9.6	552946	0.6	
246.01701	4174749	17.5	535461	1.1	
246.04889	2464175	9.5	575725	0.6	
246.05337	8275890	36.5	510033	2.1	
246.07448	4968382	21.2	521706	1.3	
246.08974	3694534	15.2	563402	1.0	
246.98842	2970057	11.9	464124	0.8	
247.02480	13695454	61.8	502125	3.6	
247.04596	3079659	12.4	547826	0.8	
247.06119	28330484	129.8	497324	7.4	
247.08233	19180032	87.3	498229	5.0	
247.09757	10461704	46.7	516741	2.7	
247.13396	2926109	11.7	520222	0.8	
247.99625	14212107	64.2	495109	3.7	
248.03261	8737824	38.7	522485	2.3	
248.04790	3053609	12.2	575054	0.8	
248.06454	3194930	12.9	559051	0.8	
248.06902	11177013	50.0	511454	2.9	
248.10538	2654282	10.4	502391	0.7	
249.00410	4148813	17.3	544983	1.1	
249.04046	24260194	110.9	503448	6.3	
249.06161	10428014	46.6	524559	2.7	
249.07508	3709558	15.3	576111	1.0	
249.07685	38809208	178.6	494153	10.1	
249.11322	6549132	28.5	540978	1.7	
249.14959	2831008	11.2	446951	0.7	
249.18604	4007605	16.7	509121	1.0	
250.01191	3781774	15.6	487058	1.0	
250.04379	3937441	16.4	523278	1.0	
250.04828	12902563	58.1	512479	3.4	
250.06357	2774188	10.9	530592	0.7	
250.06946	3993775	16.6	565609	1.0	
250.07212	2958513	11.8	527961	0.8	
250.08020	5892278	25.4	504934	1.5	
250.08466	8646840	38.3	509812	2.2	
251.01972	5692112	24.5	519224	1.5	
251.05430	3822307	15.8	575208	1.0	
251.05611	44913380	207.0	486516	11.7	
251.07140	2856685	11.3	507437	0.7	
251.07723	29209328	133.9	486202	7.6	
251.09249	25248506	114.7	499117	6.6	
251.12888	5713678	24.4	496217	1.5	
251.16525	4347683	18.1	496786	1.1	
251.20164	4880184	20.6	513504	1.3	
252.02757	3784976	15.5	522117	1.0	
252.04279	3399961	13.7	534106	0.9	
252.05947	5707043	24.4	516521	1.5	
252.06394	16446757	74.0	493986	4.3	
252.08059	2848047	11.2	529199	0.7	
252.08773	3725619	15.3	514318	1.0	
252.09589	3503928	14.2	479110	0.9	
252.10032	4972858	21.0	518231	1.3	
252.13673	2534223	9.7	541660	0.7	
253.03539	9418577	41.5	496138	2.4	
253.05062	3577689	14.6	536860	0.9	
253.06992	4874085	20.6	631175	1.3	
253.07175	54703972	250.7	480732	14.2	
253.08698	3396462	13.7	513712	0.9	
253.09288	5358450	22.8	460493	1.4	
253.10815	13494138	60.4	493564	3.5	
253.14455	7720847	33.7	503803	2.0	
253.18092	5666724	24.2	474651	1.5	
253.21547	6758328	29.3	556803	1.8	
253.21730	83670968	384.5	482403	21.7	
254.04319	5096848	21.6	513790	1.3	
254.05846	4004249	16.5	541816	1.0	
254.07511	6853027	29.7	496462	1.8	
254.07958	10039717	44.4	488879	2.6	
254.22066	15325686	68.8	480167	4.0	
255.05103	20040656	90.6	487940	5.2	
255.06629	7543768	32.9	510181	2.0	
255.08741	23612388	107.1	472838	6.1	
255.09867	3081706	12.3	518304	0.8	
255.12381	4077561	16.9	475957	1.1	
255.23108	16096310	72.4	554212	4.2	
255.23235	12762166	57.0	855477	3.3	
255.23295	197655600	910.9	481237	51.3	
256.03774	4270593	17.8	500091	1.1	
256.05886	6770189	29.3	497877	1.8	
256.07412	3813910	15.6	541977	1.0	
256.09076	2948639	11.7	483112	0.8	
256.09524	4858402	20.5	492169	1.3	
256.23443	3545713	14.4	506763	0.9	
256.23630	33824372	154.2	474360	8.8	
257.03030	2545717	9.8	554899	0.7	
257.04554	8261694	36.2	469909	2.1	
257.06479	2840649	11.2	590695	0.7	
257.06667	33931340	154.7	470259	8.8	
257.08192	11434067	50.8	475241	3.0	
257.10305	7903327	34.5	499078	2.1	
257.13944	7147636	31.0	511960	1.9	
257.17584	3327624	13.4	496592	0.9	
257.21224	4368541	18.2	493326	1.1	
258.05337	7674490	33.2	504703	2.0	
258.07004	5147268	21.6	492124	1.3	
258.07451	9831046	43.1	482176	2.6	
258.08975	3708559	15.0	520373	1.0	
259.02478	5589152	23.7	454632	1.5	
259.04593	4247724	17.5	531906	1.1	
259.06119	20382900	91.5	463953	5.3	
259.08232	24147136	108.7	479775	6.3	
259.09758	9092297	39.7	489930	2.4	
259.99624	7020229	30.2	499177	1.8	
260.03265	4915930	20.6	476414	1.3	
260.06458	3826412	15.6	495266	1.0	
260.06902	11116270	49.0	476533	2.9	
260.08563	2537719	9.7	475392	0.7	
260.09015	4812538	20.1	437245	1.2	
261.00212	2652412	10.2	531298	0.7	
261.00407	29649148	133.9	468619	7.7	
261.04047	14821649	66.0	480205	3.8	
261.06159	8696093	37.9	465796	2.3	
261.07489	2501925	9.5	573766	0.6	
261.07683	28199206	127.3	463879	7.3	
261.09801	5883186	25.0	486260	1.5	
261.11320	6476090	27.7	488130	1.7	
261.13433	3309894	13.2	500710	0.9	
262.00744	3330865	13.3	530802	0.9	
262.00994	4261682	17.6	538086	1.1	
262.01189	48073524	218.4	468696	12.5	
262.04829	11133768	49.1	470680	2.9	
262.06356	2901840	11.3	494116	0.8	
262.06940	4357972	18.0	511307	1.1	
262.07476	33925976	153.5	471413	8.8	
262.08019	4923226	20.6	476529	1.3	
262.08468	8649564	37.7	482349	2.2	
263.01523	5762406	24.4	483404	1.5	
263.01973	10526056	46.3	484386	2.7	
263.05410	2809211	10.9	553263	0.7	
263.05611	35761532	161.9	464510	9.3	
263.07136	2516869	9.6	495890	0.7	
263.07723	20635016	92.6	463314	5.4	
263.07807	4958089	20.8	397426	1.3	
263.09054	2644368	10.2	529861	0.7	
263.09250	24800656	111.7	465543	6.4	
263.12886	10880421	47.9	471051	2.8	
264.02754	6143899	26.0	469215	1.6	
264.04277	3067299	12.0	428190	0.8	
264.05946	4851629	20.1	494434	1.3	
264.06393	13578159	59.8	462108	3.5	
264.08509	2643387	10.1	470074	0.7	
264.08773	2481084	9.3	553282	0.6	
264.09586	3666881	14.7	517949	1.0	
264.10034	4745156	19.6	515157	1.2	
265.03538	16802252	74.4	474518	4.4	
265.05065	3108308	12.2	567256	0.8	
265.06977	4899295	20.3	548171	1.3	
265.07176	45289952	204.0	455148	11.8	
265.09289	4756972	19.7	491168	1.2	
265.10813	13836788	61.0	468519	3.6	
265.14454	5347849	22.4	462097	1.4	
265.14791	2755082	10.6	527256	0.7	
265.18094	6939165	29.6	454505	1.8	
265.21731	2849841	11.0	511389	0.7	
266.04317	7805947	33.5	465492	2.0	
266.05852	2865155	11.1	482610	0.7	
266.07510	6096909	25.8	452450	1.6	
266.07957	14226447	62.7	462826	3.7	
266.11598	3455011	13.7	466696	0.9	
266.15237	2558519	9.7	536593	0.7	
266.98880	7882246	33.9	494626	2.0	
267.01465	3460116	13.8	464351	0.9	
267.05103	26351144	117.9	462541	6.8	
267.06626	5450288	22.8	484883	1.4	
267.07216	10122803	44.1	479274	2.6	
267.08538	3564091	14.2	576236	0.9	
267.08741	39949884	179.7	456446	10.4	
267.10271	2478148	9.3	393939	0.6	
267.10852	2793543	10.7	492621	0.7	
267.12381	6358608	26.9	471144	1.7	
267.16017	10407524	45.4	453779	2.7	
267.19656	15513208	68.6	461307	4.0	
267.23295	20006540	89.0	460762	5.2	
268.03770	2445383	9.2	459853	0.6	
268.05438	3337296	13.2	512879	0.9	
268.05885	20961362	93.3	440027	5.4	
268.07412	4070491	16.5	465507	1.1	
268.08260	2610783	9.9	423413	0.7	
268.09076	4961380	20.6	499193	1.3	
268.09524	9724006	42.2	474949	2.5	
268.19986	2689184	10.3	469754	0.7	
268.23630	3712180	14.9	505980	1.0	
268.98583	3509326	14.0	453351	0.9	
269.03028	5545575	23.2	442575	1.4	
269.04555	5896815	24.8	485419	1.5	
269.06459	5253753	21.9	505656	1.4	
269.06668	64166524	289.8	447628	16.7	
269.08192	6673027	28.4	460417	1.7	
269.08781	8166022	35.2	466917	2.1	
269.10305	15809166	69.9	459231	4.1	
269.13942	6302370	26.7	437609	1.6	
269.17583	4260534	17.4	446202	1.1	
269.21222	15243978	67.3	467793	4.0	
269.24652	3611357	14.5	566671	0.9	
269.24860	42318556	190.4	446796	11.0	
270.03811	12860556	56.5	450525	3.3	
270.05335	5582997	23.4	470620	1.4	
270.07001	8389789	36.2	472468	2.2	
270.07238	2661535	10.1	674525	0.7	
270.07448	21478560	95.7	453786	5.6	
270.08975	6073512	25.6	484263	1.6	
270.10644	2803889	10.8	474151	0.7	
270.11089	2627764	10.0	406994	0.7	
270.25194	7881985	33.9	459190	2.0	
271.02489	3376804	13.3	494607	0.9	
271.04593	19938992	87.9	441804	5.2	
271.06118	16682679	73.3	448349	4.3	
271.08022	2908866	11.2	552955	0.8	
271.08233	32595650	145.0	443471	8.5	
271.09758	23301836	103.1	443106	6.1	
271.11872	5098199	21.0	472740	1.3	
271.15511	3623658	14.4	540458	0.9	
271.19152	3429630	13.5	431806	0.9	
271.22787	12488466	54.4	447327	3.2	
272.03263	4247748	17.2	535439	1.1	
272.04934	3226317	12.6	454167	0.8	
272.05374	3341520	13.1	523321	0.9	
272.06449	2993877	11.5	489914	0.8	
272.06901	9259224	39.8	462167	2.4	
272.08571	4764897	19.5	432534	1.2	
272.09015	6432995	27.0	454942	1.7	
272.10092	4215017	17.0	471325	1.1	
272.23124	2790703	10.6	467858	0.7	
273.04045	14947042	65.4	460124	3.9	
273.06158	13869805	60.6	463329	3.6	
273.07472	4387572	17.8	542016	1.1	
