m/z	I	S/N	Res.	I %	
255.05103	2880818	11.5	526063	0.6	
255.06632	8248634	36.6	325801	1.8	
256.00135	2818889	11.2	436340	0.6	
256.03772	7118686	31.3	370433	1.6	
256.07413	3663730	15.2	327151	0.8	
257.00911	10555777	47.4	328359	2.3	
257.04556	13648278	61.8	373858	3.0	
257.08194	6968746	30.6	406506	1.6	
258.01255	2543030	9.8	434649	0.6	
258.01701	11172793	49.9	395094	2.5	
258.05336	4701133	19.9	367377	1.0	
258.06848	2645462	10.3	452532	0.6	
259.02276	2443759	9.4	547324	0.5	
259.02484	17958384	81.4	385745	4.0	
259.04005	3584505	14.7	488593	0.8	
259.06123	10720772	47.8	331095	2.4	
259.07647	3664397	15.0	480205	0.8	
259.09762	2909209	11.5	321624	0.6	
260.02822	2785828	11.0	443755	0.6	
260.03269	3983399	16.5	383386	0.9	
260.04788	2828847	11.2	467886	0.6	
260.06901	3340347	13.5	456303	0.7	
261.00412	7695945	33.8	340340	1.7	
261.04052	10302045	45.9	383873	2.3	
261.05575	6260326	27.1	374060	1.4	
261.07687	8140401	35.8	385336	1.8	
261.09213	2551418	9.9	546864	0.6	
261.92334	9471052	42.0	349058	2.1	
262.04826	4039314	16.8	379788	0.9	
262.06363	3557531	14.5	374237	0.8	
262.92536	5334654	22.8	374867	1.2	
263.01973	4914867	20.8	375655	1.1	
263.03499	6281915	27.2	404248	1.4	
263.05611	10299079	45.8	386097	2.3	
263.07139	5709520	24.5	360875	1.3	
263.09257	3523803	14.4	347648	0.8	
263.92608	11589806	51.5	356575	2.6	
264.04285	4193519	17.4	386865	0.9	
264.07931	2644227	10.2	459582	0.6	
265.03540	7880473	34.4	382927	1.8	
265.05069	10550050	46.7	362458	2.3	
265.07177	7051054	30.5	389305	1.6	
265.08705	4098870	16.9	365397	0.9	
265.92947	10939659	48.5	391083	2.4	
266.02217	3756351	15.3	342124	0.8	
266.05848	5127507	21.7	377344	1.1	
267.02997	10626928	47.0	368270	2.4	
267.05104	6480764	27.9	360295	1.4	
267.06631	11190148	49.6	372972	2.5	
267.07203	2568071	9.9	540322	0.6	
267.08736	2451088	9.3	332449	0.5	
267.10273	3078040	12.2	501841	0.7	
268.03776	6581663	28.4	377556	1.5	
268.07406	4042163	16.7	387504	0.9	
269.00920	9065401	39.8	409475	2.0	
269.04560	14838733	66.4	354327	3.3	
269.06086	2940373	11.6	385069	0.7	
269.06667	2876888	11.3	382113	0.6	
269.08198	9219041	40.5	420727	2.1	
270.01704	6111717	26.2	427745	1.4	
270.04883	3420663	13.8	351547	0.8	
270.05338	8046073	35.1	395208	1.8	
270.08981	2873357	11.3	396607	0.6	
270.98846	4775932	19.9	356769	1.1	
271.02485	17491984	78.1	374413	3.9	
271.04597	12826652	56.7	383850	2.9	
271.06122	15452196	68.7	389027	3.4	
271.07647	3669036	14.8	462462	0.8	
271.09758	6719544	28.8	377258	1.5	
271.99631	3846181	15.6	361074	0.9	
272.02823	3312183	13.2	460934	0.7	
272.03265	10727993	47.1	399485	2.4	
272.06450	3149899	12.4	402375	0.7	
272.06904	4954701	20.7	393232	1.1	
273.00414	17480780	78.0	371490	3.9	
273.04053	14253152	63.2	371694	3.2	
273.05572	5342313	22.5	447241	1.2	
273.07688	11842676	52.2	373850	2.6	
273.09218	3179133	12.6	363812	0.7	
274.00961	4669041	19.4	487642	1.0	
274.01193	43433588	196.8	379201	9.7	
274.04832	5183110	21.7	391649	1.2	
274.06360	2918542	11.4	318839	0.6	
275.01533	5416084	22.8	393422	1.2	
275.01977	26595478	119.7	380229	5.9	
275.03499	4437150	18.3	422381	1.0	
275.05616	13643946	60.4	388884	3.0	
275.07139	7669938	33.1	405969	1.7	
275.09247	6435005	27.5	396423	1.4	
276.02310	3698357	14.9	394162	0.8	
276.04280	3873984	15.7	383697	0.9	
276.06401	2891979	11.2	455368	0.6	
276.07917	2495699	9.4	367109	0.6	
277.03542	9186519	40.0	392401	2.0	
277.05067	11234527	49.4	385500	2.5	
277.07177	9137386	39.8	371891	2.0	
277.08707	5744883	24.3	396926	1.3	
277.10819	2962686	11.6	443817	0.7	
278.05405	2565370	9.7	437799	0.6	
278.05851	6249212	26.6	383454	1.4	
279.02994	9545987	41.3	375888	2.1	
279.05104	9758990	42.3	356881	2.2	
279.06630	11886871	51.9	380834	2.6	
279.08753	4767010	19.6	380981	1.1	
279.10275	3350314	13.2	389323	0.7	
280.03771	6728476	28.5	331839	1.5	
280.07420	5188399	21.6	456243	1.2	
281.00918	5660958	23.7	353377	1.3	
281.03029	3335977	13.1	410785	0.7	
281.04558	17583410	77.8	376178	3.9	
281.06074	3011385	11.7	372934	0.7	
281.06673	6434108	27.2	345979	1.4	
281.08194	10814788	47.1	388014	2.4	
282.01703	7476017	31.9	363286	1.7	
282.04899	3222338	12.6	438084	0.7	
282.05343	8566596	36.9	374610	1.9	
282.08981	2892119	11.1	381822	0.6	
282.98841	3804462	15.3	415105	0.8	
283.02484	18932034	83.9	380099	4.2	
283.04604	4407629	18.0	404259	1.0	
283.06123	18735444	83.0	378776	4.2	
283.07645	3833692	15.4	341596	0.9	
283.08226	2914655	11.2	408867	0.6	
283.09762	5929320	24.9	358397	1.3	
283.99627	11871036	51.9	381780	2.6	
284.02816	2867532	11.0	448751	0.6	
284.03267	9968463	43.2	392930	2.2	
284.06452	3909983	15.7	386029	0.9	
284.06905	7267170	31.0	388386	1.6	
285.00157	4836677	19.9	493940	1.1	
285.00410	46388552	208.5	368026	10.3	
285.04051	19440986	86.2	359294	4.3	
285.05579	5964129	25.1	388758	1.3	
285.06174	3060068	11.9	450858	0.7	
285.07691	17044844	75.3	374360	3.8	
285.11328	3210623	12.6	341575	0.7	
286.00745	7222092	30.4	363117	1.6	
286.01195	7995214	33.9	380921	1.8	
286.04390	3728222	14.7	363415	0.8	
286.04834	8394592	35.7	366404	1.9	
286.06368	3716969	14.7	412651	0.8	
286.08011	3180913	12.3	346158	0.7	
286.08472	4408179	17.8	364635	1.0	
286.98339	3084096	11.9	437599	0.7	
287.01977	21576018	94.7	371891	4.8	
287.03502	2539610	9.4	332254	0.6	
287.05618	19040612	83.4	387651	4.2	
287.07137	7971181	33.8	381707	1.8	
287.09255	10703223	46.0	350387	2.4	
288.02319	3647313	14.4	381117	0.8	
288.02758	12364627	53.5	398488	2.8	
288.04284	3242331	12.6	389795	0.7	
288.05947	2747235	10.3	388500	0.6	
288.06395	5925734	24.6	378468	1.3	
288.07922	3249517	12.6	372537	0.7	
288.99901	4160831	16.7	391804	0.9	
289.03544	15629649	68.1	356917	3.5	
289.03876	3826003	15.2	373077	0.9	
289.05063	9180504	39.2	381496	2.0	
289.07182	12664163	54.8	393821	2.8	
289.08700	5537131	22.8	379819	1.2	
289.10822	4521334	18.3	355080	1.0	
290.00682	2448185	9.0	421268	0.5	
290.04326	3777355	15.0	395700	0.8	
290.05852	5261139	21.6	360789	1.2	
291.01465	7254320	30.5	410384	1.6	
291.02987	6915384	29.0	350694	1.5	
291.05107	10273090	44.1	351790	2.3	
291.06629	11673929	50.3	352532	2.6	
291.08744	8649044	36.8	361569	1.9	
291.10268	3583324	14.1	400855	0.8	
292.03775	5685035	23.5	364570	1.3	
292.05889	2519862	9.3	440561	0.6	
292.06969	2487611	9.2	437299	0.6	
292.07415	5196605	21.3	398558	1.2	
293.00924	4217098	16.9	378433	0.9	
293.03037	4664596	18.9	347506	1.0	
293.04558	15263003	66.4	362736	3.4	
293.06086	2837283	10.7	356207	0.6	
293.06675	9151782	39.0	383351	2.0	
293.08195	10683693	45.9	380634	2.4	
293.10309	3487032	13.6	432976	0.8	
294.01706	4792055	19.2	457746	1.1	
294.04901	2928390	11.0	386097	0.7	
294.05342	8735496	36.7	327043	1.9	
294.08976	2838298	10.6	437031	0.6	
295.02488	14686433	63.0	375629	3.3	
295.04598	8042731	33.6	383030	1.8	
295.06125	17176818	74.1	380701	3.8	
295.07616	2832890	10.6	246566	0.6	
295.08241	6003965	24.6	331586	1.3	
295.09762	8038660	33.6	390052	1.8	
296.02820	2513605	9.2	381501	0.6	
296.03267	11795143	50.2	370326	2.6	
296.06453	2720471	10.1	404433	0.6	
296.06901	7807705	32.6	325881	1.7	
297.00409	16293017	70.2	376745	3.6	
297.04052	20782250	90.0	369120	4.6	
297.05578	4147378	16.4	397458	0.9	
297.06164	9286837	39.1	389744	2.1	
297.07688	17624252	76.0	346621	3.9	
297.09222	3054276	11.5	329109	0.7	
297.09799	3928263	15.4	429474	0.9	
297.11329	5609678	22.9	376033	1.2	
298.01196	16158330	69.6	330602	3.6	
298.04390	3938953	15.5	406354	0.9	
298.04835	9328267	39.3	370882	2.1	
298.06362	3479187	13.4	400516	0.8	
298.08030	3251867	12.4	424727	0.7	
298.08473	6639261	27.4	382737	1.5	
298.98344	10920006	46.4	354067	2.4	
299.01699	3758166	14.7	442983	0.8	
299.01976	35614808	155.7	364998	7.9	
299.05616	21209192	91.9	374115	4.7	
299.07147	6357104	26.2	376953	1.4	
299.07721	3223667	12.3	389025	0.7	
299.09254	16527482	71.2	390569	3.7	
299.98835	5720608	23.3	482763	1.3	
299.99120	78926368	347.4	375647	17.6	
300.02319	6085168	25.0	364699	1.4	
300.02756	10209842	43.2	371990	2.3	
300.04287	3156537	12.0	429764	0.7	
300.05943	4368961	17.4	342002	1.0	
300.06400	7684675	32.0	375507	1.7	
300.10034	3185236	12.1	374627	0.7	
300.99615	36738040	160.7	458824	8.2	
300.99903	449238016	1986.7	368002	100.0	
301.00271	8033275	33.6	492237	1.8	
301.03542	23970826	104.1	378209	5.3	
301.05068	7629841	31.8	375600	1.7	
301.05656	6280212	25.8	368152	1.4	
301.07179	21165082	91.7	370180	4.7	
301.08701	5359650	21.7	385964	1.2	
301.10823	9260076	39.0	327006	2.1	
302.00238	70833608	311.6	369880	15.8	
302.00683	5842381	23.9	363262	1.3	
302.03878	4269532	16.9	417852	1.0	
302.04324	6823390	28.2	405263	1.5	
302.05851	4508133	18.0	342375	1.0	
302.07517	4152813	16.4	395464	0.9	
302.07961	5701103	23.3	402873	1.3	
303.00327	7638938	31.4	377443	1.7	
303.00572	4899739	19.4	402187	1.1	
303.01468	11046815	46.3	347402	2.5	
303.02994	5080998	20.2	389608	1.1	
303.05107	15599536	66.2	352727	3.5	
303.06627	11605943	48.7	371858	2.6	
303.08744	15615936	66.3	357415	3.5	
303.10271	4617160	18.2	365535	1.0	
303.12385	3158481	11.8	337793	0.7	
304.02255	2723694	9.9	375031	0.6	
304.03775	4875637	19.3	365075	1.1	
304.05442	2669948	9.7	453657	0.6	
304.05896	3944830	15.3	431457	0.9	
304.06971	3077507	11.5	465605	0.7	
304.07421	5626246	22.6	351298	1.3	
305.00923	3009328	11.2	479678	0.7	
305.03031	9708346	40.5	363047	2.2	
305.04558	12086080	50.8	340445	2.7	
305.06671	13462346	56.9	367675	3.0	
305.08195	10982225	46.0	381653	2.4	
305.10306	6703963	27.3	337705	1.5	
305.11834	2751330	10.1	433593	0.6	
306.01705	4220153	16.5	391192	0.9	
306.04898	2574088	9.3	437052	0.6	
306.05343	9229578	38.4	382080	2.1	
306.07457	2700563	9.8	431478	0.6	
306.08973	3943706	15.3	373298	0.9	
307.02484	11734719	49.3	351114	2.6	
307.04598	10522313	44.0	368711	2.3	
307.06124	19750608	84.3	350989	4.4	
307.07652	4477655	17.6	423582	1.0	
307.08236	7722713	31.8	369912	1.7	
307.09762	8906464	36.9	360291	2.0	
308.02823	2548865	9.2	450760	0.6	
308.03269	9881731	41.2	369549	2.2	
308.06456	3237009	12.2	428943	0.7	
308.06906	8681619	36.0	350623	1.9	
308.10546	3548324	13.5	414709	0.8	
309.00411	11498036	48.3	360301	2.6	
309.04050	24470084	104.9	367360	5.4	
309.05568	3518027	13.4	312709	0.8	
309.06161	8886861	36.9	344207	2.0	
309.07686	19427924	82.9	364819	4.3	
309.09214	3593819	13.7	389636	0.8	
309.09799	5204574	20.8	396863	1.2	
309.11328	5726820	23.0	335573	1.3	
310.01192	8494066	35.1	357576	1.9	
310.04389	5005312	19.9	401699	1.1	
310.04833	13136898	55.4	361538	2.9	
310.06361	3095561	11.6	444633	0.7	
310.08026	3557392	13.6	422499	0.8	
310.08472	8135698	33.6	364489	1.8	
310.98340	3033502	11.3	431291	0.7	
311.01675	3646892	14.0	430157	0.8	
311.01976	29328814	126.2	348475	6.5	
311.04092	3755447	14.4	381457	0.8	
311.05614	25699774	110.3	374846	5.7	
311.07140	6309316	25.6	371885	1.4	
311.07728	5529031	22.2	401801	1.2	
311.09253	18564558	79.1	356344	4.1	
311.10777	2890708	10.7	393205	0.6	
311.12889	2753501	10.1	392700	0.6	
311.99124	5625687	22.3	360898	1.3	
312.02316	5531493	21.9	397449	1.2	
312.02758	13879142	57.9	348603	3.1	
312.04293	3067757	11.3	405853	0.7	
312.05951	4519797	17.5	363699	1.0	
312.06396	11093878	45.9	361700	2.5	
312.07920	3089789	11.4	365342	0.7	
312.09591	3810180	14.5	395429	0.8	
312.10032	6522758	26.2	362851	1.5	
312.99902	74017040	317.0	357390	16.5	
313.03542	26790172	113.5	359048	6.0	
313.05072	6074660	24.2	384917	1.4	
313.05654	17975590	75.5	364873	4.0	
313.06729	2544939	9.0	372647	0.6	
313.07177	26560812	112.5	356790	5.9	
313.08706	6348083	25.4	346275	1.4	
313.09286	2554678	9.1	396260	0.6	
313.10816	13404476	55.8	357647	3.0	
314.00239	10926783	45.1	337379	2.4	
314.00686	49425088	211.0	352355	11.0	
314.03870	5655247	22.4	378019	1.3	
314.04324	9695953	39.8	353250	2.2	
314.05852	4365016	16.9	340826	1.0	
314.07516	4675295	18.2	351251	1.0	
314.07960	8135393	33.1	359216	1.8	
314.11160	3121902	11.5	475982	0.7	
315.01025	8698993	35.5	376795	1.9	
315.01467	61942900	265.0	359379	13.8	
315.02999	3141753	11.6	375104	0.7	
315.05105	22809730	96.3	358163	5.1	
315.06630	10087561	41.5	380515	2.2	
315.07218	19410060	81.7	372918	4.3	
315.08743	26741906	113.3	350714	6.0	
315.10268	3950744	15.1	355349	0.9	
315.12381	5727394	22.7	398442	1.3	
315.98618	3474962	13.0	414113	0.8	
316.01803	10098207	41.6	361640	2.2	
316.02250	6278690	25.1	358535	1.4	
316.03777	4047400	15.5	407828	0.9	
316.05444	4626991	18.0	363278	1.0	
316.05884	5420593	21.4	371288	1.2	
316.07411	4720184	18.4	336057	1.1	
316.09082	4753983	18.5	395123	1.1	
316.09527	6864449	27.6	345676	1.5	
316.99393	7382975	29.9	361993	1.6	
317.03029	15253454	63.8	351911	3.4	
317.04557	11382740	47.1	352885	2.5	
317.06670	19300318	81.2	356923	4.3	
317.08193	10504164	43.3	350836	2.3	
317.10307	13074413	54.4	336876	2.9	
317.11834	2487795	8.8	393001	0.6	
318.01704	2900335	10.5	420178	0.6	
318.03373	3042678	11.2	380750	0.7	
318.03805	3640696	13.7	408954	0.8	
318.05336	6371711	25.5	367242	1.4	
318.07006	3675014	13.9	342339	0.8	
318.07450	4668808	18.2	366495	1.0	
318.08538	2990988	10.9	352229	0.7	
318.08983	4241806	16.3	366033	0.9	
319.00953	2913553	10.6	381904	0.6	
319.02486	8682263	35.5	340933	1.9	
319.04597	14635808	61.1	373909	3.3	
319.06121	16089894	67.4	360542	3.6	
319.07647	2937645	10.7	438128	0.7	
319.08236	12555055	52.1	347061	2.8	
319.09758	7611190	30.8	352328	1.7	
319.11870	5311295	20.9	378063	1.2	
320.03270	7636157	30.9	348762	1.7	
320.05379	2531525	8.9	344443	0.6	
320.06461	3525322	13.2	314203	0.8	
320.06905	8336588	34.0	353171	1.9	
320.10096	2726105	9.8	359326	0.6	
320.10553	2585819	9.2	426847	0.6	
321.00410	6669905	26.8	384922	1.5	
321.02522	2797657	10.1	312177	0.6	
321.04045	19736160	83.1	357887	4.4	
321.05586	2993766	10.9	334323	0.7	
321.06163	10391144	42.8	368857	2.3	
321.07687	16479855	69.0	352111	3.7	
321.08278	6776433	27.2	344435	1.5	
321.09216	3080821	11.3	302390	0.7	
321.09801	6946424	28.0	335654	1.5	
321.11323	5965438	23.7	387581	1.3	
322.01197	7876594	31.5	338696	1.8	
322.04385	3592191	13.3	384761	0.8	
322.04833	12199937	49.9	359729	2.7	
322.06353	3571719	13.2	399939	0.8	
322.08024	3762190	14.0	386246	0.8	
322.08467	6952976	27.6	348382	1.5	
322.98099	6580609	26.0	343191	1.5	
323.01975	20531600	85.3	353955	4.6	
323.04088	6300057	24.8	353255	1.4	
323.05168	3417501	12.6	378155	0.8	
323.05613	24418720	101.8	358644	5.4	
323.07139	5218726	20.2	383511	1.2	
323.07722	7571880	30.2	346274	1.7	
323.09254	15825326	65.3	356487	3.5	
323.09840	4790705	18.4	304238	1.1	
323.11368	4046263	15.2	380227	0.9	
323.12889	3402173	12.5	333061	0.8	
323.99118	6048542	23.7	355247	1.3	
324.02311	4513579	17.2	373652	1.0	
324.02758	11864877	48.4	344146	2.6	
324.05953	5175098	20.0	381948	1.2	
324.06395	10969916	44.6	365503	2.4	
324.07918	2838338	10.1	309987	0.6	
324.09591	3702601	13.8	354777	0.8	
324.10033	6179659	24.3	371731	1.4	
324.99900	39140536	164.3	355032	8.7	
325.03106	3090630	11.2	341412	0.7	
325.03541	28425416	118.8	349764	6.3	
325.05068	4852942	18.7	333878	1.1	
325.05655	5298384	20.6	386209	1.2	
325.06721	2646228	9.3	339072	0.6	
325.07178	26115286	109.0	355355	5.8	
325.07766	5919961	23.2	353728	1.3	
325.08701	6364380	25.1	384756	1.4	
325.09290	6046943	23.7	376048	1.3	
325.10816	14077157	57.8	354204	3.1	
326.00242	8015439	32.1	357734	1.8	
326.00682	16215633	66.9	348899	3.6	
326.03877	5742174	22.4	359445	1.3	
326.04319	10858080	44.2	357829	2.4	
326.05845	3726950	13.9	397200	0.8	
326.07510	5394029	21.0	340307	1.2	
326.07961	9977454	40.4	357003	2.2	
326.09473	2522740	8.8	328828	0.6	
326.11148	2721403	9.6	447311	0.6	
326.11609	2990717	10.8	339925	0.7	
326.97828	16261081	67.1	352946	3.6	
326.99533	3431392	12.6	438210	0.8	
327.01466	48250856	203.0	348762	10.7	
327.05103	25919478	108.1	349620	5.8	
327.06629	9850876	39.9	361739	2.2	
327.07215	4878335	18.8	317212	1.1	
327.08743	27189252	113.5	349505	6.1	
327.10269	5376011	20.9	354883	1.2	
327.10853	2749453	9.7	413993	0.6	
327.12379	10016787	40.6	371674	2.2	
328.01805	8180090	32.8	354438	1.8	
328.02247	12390779	50.7	356000	2.8	
328.03778	3235202	11.8	397854	0.7	
328.05438	5105032	19.7	347803	1.1	
328.05884	9095562	36.7	359823	2.0	
328.07413	4491664	17.1	328000	1.0	
328.09077	5110167	19.8	364952	1.1	
328.09522	7887257	31.5	347796	1.8	
328.99391	12358399	50.5	348564	2.8	
329.03032	25338638	105.7	354354	5.6	
329.04558	8309524	33.3	343488	1.8	
329.05144	4663062	17.9	365853	1.0	
329.06667	26592028	111.0	355284	5.9	
329.08197	10351394	42.0	359133	2.3	
329.08775	3620645	13.4	326519	0.8	
329.10309	23986986	99.9	350137	5.3	
329.11830	3153713	11.4	413732	0.7	
329.13949	4082489	15.4	344788	0.9	
330.00173	4363408	16.6	383118	1.0	
330.03374	4087964	15.4	375654	0.9	
330.03818	6231198	24.5	366357	1.4	
330.04888	2489506	8.6	337756	0.6	
330.05338	8193188	32.8	363404	1.8	
330.05913	2474662	8.6	360829	0.6	
330.07008	4654251	17.8	369466	1.0	
330.07451	7500973	29.9	348777	1.7	
330.08529	3195057	11.6	406777	0.7	
330.08975	4141235	15.6	332708	0.9	
330.10638	4653241	17.8	351448	1.0	
330.11090	3556539	13.2	398890	0.8	
331.00959	5146142	19.9	380644	1.1	
331.02480	5844516	22.9	370870	1.3	
331.04596	16762412	69.2	338422	3.7	
331.06118	15361586	63.3	344045	3.4	
331.06706	29976116	125.4	343285	6.7	
331.07645	3407416	12.5	336104	0.8	
331.08234	22292026	92.7	347411	5.0	
331.09758	9160257	36.9	354446	2.0	
331.11870	13596233	55.8	342274	3.0	
332.03264	5886897	22.7	349413	1.3	
332.04924	3000759	10.6	311624	0.7	
332.05379	4765625	18.0	373443	1.1	
332.06462	2748349	9.6	400643	0.6	
332.06901	7043007	27.5	329194	1.6	
332.07048	3251647	11.7	302992	0.7	
332.08565	3882949	14.3	366842	0.9	
332.09016	4949959	18.8	380654	1.1	
332.12203	3064788	10.9	370707	0.7	
333.00404	2967853	10.5	387898	0.7	
333.02526	6011189	23.2	323342	1.3	
333.04048	16034107	65.1	337205	3.6	
333.05918	5177667	19.7	357776	1.2	
333.06160	15427907	62.6	354178	3.4	
333.07684	15759689	64.0	348587	3.5	
333.09220	3280207	11.8	354504	0.7	
333.09799	14117201	57.1	321428	3.1	
333.11332	6093144	23.6	369473	1.4	
333.13436	3530080	12.8	413218	0.8	
334.01202	4489910	16.9	363327	1.0	
334.04380	3434178	12.4	373723	0.8	
334.04833	10025668	40.0	367031	2.2	
334.06944	3121868	11.1	392535	0.7	
334.08021	2954960	10.4	337832	0.7	
334.08469	6836946	26.7	363194	1.5	
334.10147	2466009	8.4	373397	0.5	
335.01975	16211005	65.9	344118	3.6	
335.04084	6517829	25.3	359833	1.5	
335.05249	2465865	8.4	394527	0.5	
335.05614	20655178	84.5	340020	4.6	
335.07134	4005969	14.8	398807	0.9	
335.07725	11811923	47.5	366210	2.6	
335.09250	15653977	63.5	356085	3.5	
335.10771	3240031	11.6	419227	0.7	
335.11355	6192225	24.0	355523	1.4	
335.12885	4530279	17.0	336513	1.0	
336.02299	3027392	10.7	260690	0.7	
336.02756	9883074	39.4	350320	2.2	
336.05950	4415950	16.5	309232	1.0	
