m/z	I	S/N	Res.	I %	
196.03775	3038057	13.3	675261	0.1	
196.05439	5591407	26.2	663694	0.3	
197.00915	4359893	20.0	678934	0.2	
197.01253	2750166	11.9	750531	0.1	
197.04555	20224738	99.7	634769	1.0	
201.04045	3451629	15.3	693443	0.2	
205.01425	5311289	24.5	655661	0.3	
205.03538	16779074	81.8	597736	0.8	
205.05064	2400072	10.0	656786	0.1	
206.02209	2722524	11.6	657401	0.1	
206.99351	3484276	15.4	687331	0.2	
207.02990	7164548	33.6	617749	0.3	
207.05103	9998989	47.7	621349	0.5	
207.06629	16765587	81.4	603608	0.8	
208.00134	3464224	15.2	652843	0.2	
209.00916	7878095	37.2	621247	0.4	
209.03030	4404696	19.9	634478	0.2	
209.04555	8381919	39.7	612939	0.4	
209.06668	3881960	17.3	625106	0.2	
211.02482	8356154	39.4	622688	0.4	
211.06122	4572490	20.7	598684	0.2	
213.00408	2740386	11.6	723081	0.1	
213.04048	2901170	12.4	686324	0.1	
215.03281	2753582	11.6	714777	0.1	
215.05613	2461753	10.2	607946	0.1	
219.02989	3949392	17.5	533053	0.2	
219.04972	4219738	18.8	671731	0.2	
219.05060	4695898	21.2	1000109	0.2	
219.05103	58752856	287.5	564674	2.8	
219.06629	3376993	14.7	637192	0.2	
220.05438	4969772	22.4	588797	0.2	
221.00917	19284714	92.6	570845	0.9	
221.04555	6128378	28.1	544683	0.3	
221.06668	17687300	84.8	568159	0.8	
222.01701	3557570	15.5	603363	0.2	
222.98843	13547148	64.5	540372	0.6	
223.02484	10364573	48.9	552681	0.5	
223.04596	6337191	29.1	558810	0.3	
223.06121	8400558	39.2	551588	0.4	
223.99625	14878826	70.7	574717	0.7	
224.03265	2821755	11.8	613730	0.1	
225.00409	6742602	30.9	606038	0.3	
225.04047	12089947	57.1	569224	0.6	
225.07685	6789740	31.2	598900	0.3	
227.01971	2949136	12.4	603863	0.1	
227.05614	3329569	14.3	631393	0.2	
229.03537	2775518	11.5	593907	0.1	
233.00917	5809522	26.2	562674	0.3	
233.04550	4366724	19.2	568241	0.2	
234.01700	3807073	16.5	573579	0.2	
235.02482	18746706	88.6	534044	0.9	
235.06121	5255524	23.4	533455	0.2	
236.02813	2961729	12.3	556253	0.1	
236.03260	3285316	13.9	531983	0.2	
237.00409	17723684	83.7	540381	0.8	
237.04047	10066230	46.7	529650	0.5	
237.06161	7958849	36.5	563338	0.4	
237.07686	2916681	12.1	588464	0.1	
238.01192	2569496	10.4	494304	0.1	
239.01973	18552076	87.7	519279	0.9	
239.05611	7466271	34.1	538665	0.4	
239.07723	2742058	11.3	608404	0.1	
240.02314	2544896	10.3	532630	0.1	
240.02754	3237634	13.6	495790	0.2	
240.99899	4581606	20.0	602582	0.2	
241.03539	15083768	70.5	536068	0.7	
241.07178	5500170	24.5	524412	0.3	
245.00919	6211767	27.9	510072	0.3	
245.04554	2695881	11.0	553436	0.1	
246.01699	4645551	20.2	557960	0.2	
246.98667	2988179	12.3	572016	0.1	
246.98843	31904916	150.5	502603	1.5	
247.02482	39933092	188.9	504532	1.9	
247.06119	4118712	17.7	514692	0.2	
247.08234	9897154	45.3	506066	0.5	
247.99176	3593353	15.2	497572	0.2	
247.99627	11605643	53.5	511186	0.5	
248.02819	5225115	23.0	527222	0.2	
248.03264	2897565	11.9	578293	0.1	
249.00409	13334658	61.8	516960	0.6	
249.04047	16296084	75.9	492227	0.8	
249.06158	4807839	21.0	510602	0.2	
249.07686	3207846	13.3	488741	0.2	
250.01187	4820601	21.1	506841	0.2	
250.04828	2458763	9.8	569807	0.1	
251.01974	14347375	66.6	513452	0.7	
251.05614	8332417	37.8	505033	0.4	
251.07723	6431884	28.6	517013	0.3	
252.02753	3724901	15.7	480336	0.2	
253.03537	7874650	35.4	475757	0.4	
253.05652	5563492	24.5	502447	0.3	
253.07178	6277228	27.8	527837	0.3	
255.05103	4854849	21.1	510840	0.2	
257.04555	2844699	11.5	493349	0.1	
257.06671	3410981	14.2	518212	0.2	
259.02481	5510120	24.0	497311	0.3	
259.02820	11488234	52.3	485058	0.5	
259.06119	4227066	18.0	531961	0.2	
259.99628	3763652	15.8	514317	0.2	
261.00218	7876528	35.2	566440	0.4	
261.00409	106131376	499.3	468615	5.0	
261.04045	7346114	32.7	506079	0.3	
261.06164	2750925	11.0	534183	0.1	
261.07687	3309524	13.6	530261	0.2	
262.00743	12890521	58.9	471736	0.6	
262.01190	16978332	78.2	484859	0.8	
262.04825	3808685	16.0	480490	0.2	
262.98335	3258227	13.4	538263	0.2	
263.01973	15254404	70.1	475338	0.7	
263.05612	11881366	54.1	465637	0.6	
263.07726	3057056	12.4	491192	0.1	
264.02757	4925804	21.1	496889	0.2	
264.99833	2635583	10.4	1194795	0.1	
264.99900	23557952	108.6	475194	1.1	
265.03539	21682000	99.8	460897	1.0	
265.05651	3422043	14.1	480244	0.2	
265.07176	6039394	26.4	489642	0.3	
266.00236	2714913	10.8	517502	0.1	
266.03873	2807602	11.2	483284	0.1	
266.04320	3401012	14.0	510310	0.2	
267.01464	11037444	49.8	462771	0.5	
267.05103	12450581	56.4	473097	0.6	
267.07216	21068576	96.9	460692	1.0	
267.08743	3489575	14.4	478679	0.2	
268.05884	6022389	26.3	467440	0.3	
269.00913	2991798	12.0	509539	0.1	
269.03030	19144384	87.9	460823	0.9	
269.06667	6749905	29.7	479961	0.3	
269.08779	5494491	23.8	470404	0.3	
270.03812	3219610	13.1	496918	0.2	
271.02480	3064424	12.3	559962	0.1	
271.02817	2435178	9.4	489501	0.1	
271.04595	28615282	131.4	456806	1.3	
271.06119	2985081	11.9	476887	0.1	
272.04928	2686021	10.5	531305	0.1	
273.00411	5038591	21.5	498818	0.2	
273.04045	5551632	23.9	459662	0.3	
273.06155	3032090	12.1	474447	0.1	
273.07689	5047841	21.5	435600	0.2	
274.01191	5497807	23.6	469463	0.3	
274.98332	3228556	13.1	374701	0.2	
275.01973	14342556	64.9	446983	0.7	
275.05610	5628333	24.2	458130	0.3	
275.07716	2506678	9.7	538534	0.1	
275.99116	3635030	14.9	477174	0.2	
276.02760	3586918	14.7	471980	0.2	
276.99897	9745692	43.4	447566	0.5	
277.03538	21384492	97.7	445309	1.0	
277.03875	4746542	20.1	461261	0.2	
277.05653	2818358	11.1	365420	0.1	
277.07176	7679293	33.8	464549	0.4	
278.00680	4007648	16.7	435564	0.2	
278.03870	3171054	12.8	455540	0.1	
278.04322	5457648	23.4	456254	0.3	
279.01465	19607712	88.8	450508	0.9	
279.05104	15159472	68.2	446203	0.7	
279.07215	3298490	13.3	435828	0.2	
279.08742	3635392	14.8	490548	0.2	
280.01801	2645083	10.3	494379	0.1	
280.05435	2745451	10.7	483319	0.1	
280.05888	4808301	20.3	481753	0.2	
281.03030	21259286	96.4	448502	1.0	
281.05139	4741152	20.0	489334	0.2	
281.06669	7312422	31.9	451568	0.3	
281.08781	13222959	59.2	440847	0.6	
282.03369	2619850	10.1	416767	0.1	
283.00956	7272302	31.7	476568	0.3	
283.02483	3951477	16.3	497261	0.2	
283.04594	12568446	56.2	446059	0.6	
283.08233	4310925	18.0	492008	0.2	
285.00411	7664318	33.5	440098	0.4	
285.04044	5053133	21.4	445748	0.2	
285.06161	6132438	26.4	463761	0.3	
285.07688	2998492	11.9	428990	0.1	
286.98337	3445239	13.8	434657	0.2	
287.01975	6594054	28.3	413573	0.3	
287.05611	6088213	26.0	441421	0.3	
287.07730	2671133	10.3	455486	0.1	
288.02756	3860387	15.8	433864	0.2	
288.06402	2897330	11.3	429231	0.1	
288.99901	11612462	51.4	434251	0.5	
289.03542	11436348	50.6	433901	0.5	
289.03639	2721085	10.5	554273	0.1	
289.03876	34693436	157.5	420421	1.6	
289.05657	3565893	14.4	459120	0.2	
289.07177	6773067	29.1	449042	0.3	
290.00684	11371203	50.3	448169	0.5	
290.04212	3859153	15.7	428651	0.2	
290.04315	3003601	11.8	390771	0.1	
290.08816	3547875	14.3	457057	0.2	
291.01466	15930451	71.2	418458	0.8	
291.05103	13067362	58.1	426875	0.6	
291.07213	2846314	11.1	435579	0.1	
291.08738	2976880	11.7	462719	0.1	
292.01798	3051998	12.0	419000	0.1	
292.02251	4062688	16.7	452710	0.2	
292.05887	3347950	13.4	463218	0.2	
293.03030	36882280	167.6	413455	1.7	
293.06669	7182198	31.0	438370	0.3	
293.08778	2768766	10.7	466990	0.1	
294.03363	5014762	20.9	442290	0.2	
294.03810	8958188	38.9	429021	0.4	
295.00957	17627742	78.4	422100	0.8	
295.04595	39766636	179.5	418774	1.9	
295.06708	4616820	19.1	428329	0.2	
295.08234	6777466	28.9	427227	0.3	
296.04932	5443558	22.8	427424	0.3	
296.05373	5452776	22.9	422832	0.3	
297.02525	7845202	33.8	438169	0.4	
297.04047	2634072	10.0	458571	0.1	
297.06159	10032479	43.8	422604	0.5	
297.08270	4783464	19.8	442019	0.2	
297.09796	3644781	14.6	470504	0.2	
299.01974	5976111	25.3	427512	0.3	
299.04086	2949174	11.5	420167	0.1	
299.05609	4212796	17.2	433283	0.2	
299.07729	3981379	16.2	429840	0.2	
299.09249	3113033	12.2	458189	0.1	
299.98857	4884877	20.3	434472	0.2	
299.99118	57225612	259.1	410439	2.7	
300.02752	2458011	9.2	418473	0.1	
300.99423	10326773	45.1	545166	0.5	
300.99642	149664496	681.0	448703	7.1	
300.99900	2120135424	9673.1	405618	100.0	
301.00203	53621496	242.7	549956	2.5	
301.05651	20419338	91.2	413573	1.0	
301.07177	9657104	42.1	421765	0.5	
301.99977	22885466	102.4	468286	1.1	
302.00236	323269728	1473.2	400785	15.2	
302.05988	3225710	12.7	416361	0.2	
303.00067	2651576	10.0	489528	0.1	
303.00324	34534840	154.4	397781	1.6	
303.00572	23393722	103.9	393734	1.1	
303.01465	7628221	32.5	399725	0.4	
303.05105	9567690	41.3	400245	0.5	
303.07219	5396945	22.4	408729	0.3	
303.08742	8226262	35.3	422110	0.4	
304.00657	4424469	18.0	420135	0.2	
304.02245	4743963	19.5	428744	0.2	
304.05880	3475239	13.7	427774	0.2	
304.99393	16148584	71.1	412145	0.8	
305.02766	3881076	15.6	503241	0.2	
305.03030	47446132	212.8	400198	2.2	
305.06669	9840769	42.6	425104	0.5	
305.08773	2585737	9.7	426491	0.1	
305.10308	2488462	9.3	465978	0.1	
306.03366	7289290	31.0	426140	0.3	
306.03813	10353100	44.9	396819	0.5	
306.07454	3287512	12.9	482267	0.2	
307.00957	7973651	34.1	402467	0.4	
307.04329	3377950	13.3	471971	0.2	
307.04595	45595424	204.5	403102	2.2	
307.06709	6716198	28.4	416879	0.3	
307.08234	7654187	32.7	419094	0.4	
308.04933	6550638	27.7	412265	0.3	
308.05375	6696047	28.3	416146	0.3	
309.02521	12996015	56.8	402621	0.6	
309.06162	14966203	65.8	399220	0.7	
309.08274	6563267	27.7	403703	0.3	
309.09801	3175880	12.4	426165	0.1	
309.11912	3411406	13.4	387938	0.2	
310.03306	3270393	12.8	412389	0.2	
310.06947	2907909	11.2	456754	0.1	
311.01977	3424313	13.5	404072	0.2	
311.03816	2646079	10.0	580177	0.1	
311.04088	35520576	158.8	394489	1.7	
311.05611	3456068	13.6	415506	0.2	
311.06202	6979654	29.6	399932	0.3	
311.07725	9611339	41.5	404044	0.5	
311.09834	4357202	17.7	373167	0.2	
312.04422	4267393	17.2	438576	0.2	
312.04867	7199107	30.3	394807	0.3	
312.99901	14762672	64.3	401725	0.7	
313.03540	5657276	23.4	406810	0.3	
313.05652	32637634	144.6	391969	1.5	
313.07178	4870856	19.9	400746	0.2	
313.09289	3109582	12.0	509936	0.1	
313.11403	3168469	12.2	359804	0.1	
314.00235	3130348	12.1	473886	0.1	
314.00683	30237678	133.8	384692	1.4	
314.04316	3471353	13.6	422917	0.2	
314.05987	5102590	20.9	400369	0.2	
314.06434	16471040	72.0	380616	0.8	
314.07954	3077124	11.8	408944	0.1	
315.01018	5055783	20.7	416699	0.2	
315.01465	75990312	339.3	386484	3.6	
315.05107	9063731	38.7	394494	0.4	
315.06933	3747129	14.8	465454	0.2	
315.07217	50529592	224.9	386503	2.4	
315.08741	6749503	28.3	410888	0.3	
315.98610	20596308	90.5	394948	1.0	
316.01800	12064350	52.2	385831	0.6	
316.02248	3541599	13.9	418204	0.2	
316.05886	4464234	18.1	429693	0.2	
316.07552	7951984	33.7	406819	0.4	
316.09528	2755190	10.4	397532	0.1	
316.98949	3089287	11.9	435448	0.1	
316.99392	25184136	111.1	386344	1.2	
317.03031	19093396	83.7	377916	0.9	
317.06669	15378335	67.1	385727	0.7	
317.08792	2456485	9.0	396131	0.1	
317.10312	4921258	20.1	374951	0.2	
317.99731	4671673	19.0	430980	0.2	
318.03362	3249348	12.6	453635	0.2	
318.03812	10983621	47.3	395813	0.5	
318.07457	5347536	22.0	411570	0.3	
319.00958	13154793	57.1	407921	0.6	
319.04307	3907059	15.5	465109	0.2	
319.04595	55806452	248.6	383194	2.6	
319.06710	4150779	16.6	422308	0.2	
319.08233	8458751	36.0	399816	0.4	
320.01741	6753046	28.3	397591	0.3	
320.04930	8098591	34.4	380479	0.4	
320.05379	4749089	19.3	391936	0.2	
321.02522	20610112	90.6	380093	1.0	
321.06161	14548042	63.3	389515	0.7	
321.08273	50498640	224.8	380339	2.4	
321.09798	5019733	20.5	395927	0.2	
322.02864	3328357	12.8	398904	0.2	
322.03306	7202151	30.1	390605	0.3	
322.06937	3994993	15.8	408560	0.2	
322.08609	6931830	28.9	378065	0.3	
323.03791	4918922	19.9	411864	0.2	
323.04087	71470728	316.2	374187	3.4	
323.07726	13545110	58.3	392212	0.6	
323.09838	6862492	28.6	386025	0.3	
324.04423	11321260	48.4	399685	0.5	
324.04865	3611565	14.1	370439	0.2	
324.08513	2674616	9.9	439897	0.1	
324.99900	28479676	124.8	370580	1.3	
325.02010	6371523	26.4	391038	0.3	
325.03538	3602631	14.0	401579	0.2	
325.05652	18501836	80.4	377518	0.9	
325.07185	2754769	10.3	382912	0.1	
325.07765	59379924	262.4	374989	2.8	
325.09292	7069912	29.5	387162	0.3	
325.11396	2523869	9.2	361594	0.1	
326.00236	4529625	18.2	382087	0.2	
326.08092	6347247	26.3	371327	0.3	
326.97826	5294828	21.6	400795	0.2	
327.01465	11219701	48.0	376626	0.5	
327.03572	3689211	14.4	410002	0.2	
327.05104	7031552	29.3	381153	0.3	
327.07222	4854534	19.6	395017	0.2	
327.08743	9696010	41.2	377359	0.5	
327.09333	4320012	17.2	388293	0.2	
328.02247	3552271	13.8	377867	0.2	
328.05880	3836953	15.1	394751	0.2	
328.99393	22648092	98.8	373911	1.1	
329.03031	27030822	118.3	376410	1.3	
329.05146	7107883	29.6	381899	0.3	
329.06667	11748655	50.3	392245	0.6	
329.08783	6384949	26.4	374012	0.3	
329.10306	6622522	27.5	387766	0.3	
329.23335	3146077	12.0	399303	0.1	
329.99726	3455535	13.4	410836	0.2	
330.00180	2601008	9.6	384150	0.1	
330.03363	3725881	14.6	389655	0.2	
330.03814	5277242	21.5	372400	0.2	
330.05925	6100544	25.2	392898	0.3	
330.07460	5146180	20.9	405567	0.2	
331.00960	11888451	50.9	367669	0.6	
331.04595	15591245	67.4	380992	0.7	
331.06396	8357714	35.2	440740	0.4	
331.06708	125851472	558.3	366385	5.9	
331.08232	16156503	69.9	366645	0.8	
331.11881	2877281	10.8	389726	0.1	
332.01291	2763859	10.2	457475	0.1	
332.01737	5886036	24.0	380572	0.3	
332.05377	5308510	21.4	372548	0.3	
332.07044	16861282	72.4	376266	0.8	
332.08571	2716774	10.0	427677	0.1	
332.09013	2654824	9.7	378295	0.1	
332.98881	8098137	33.7	374437	0.4	
333.02200	3010914	11.3	452905	0.1	
333.02522	38173028	166.4	365101	1.8	
333.05916	3051372	11.5	252332	0.1	
333.06162	19650924	84.7	371732	0.9	
333.06504	4438382	17.6	419162	0.2	
333.08273	3380594	12.9	410070	0.2	
333.09800	12278134	52.2	370474	0.6	
333.99665	13388390	57.1	377334	0.6	
334.02857	6632047	27.3	379221	0.3	
334.03304	14645872	62.6	370689	0.7	
334.06500	3878520	15.1	404059	0.2	
334.06943	5460602	22.1	376474	0.3	
335.03647	2853754	10.6	416577	0.1	
335.03763	2616186	9.6	435417	0.1	
335.04087	35412860	154.2	364815	1.7	
335.07725	12209028	51.9	369936	0.6	
335.09825	2500490	9.0	385229	0.1	
335.11363	2771854	10.2	428205	0.1	
336.04424	6364291	26.1	375794	0.3	
336.04871	7443588	30.9	349512	0.4	
337.02014	25804162	111.8	361595	1.2	
337.05650	16268684	69.8	365890	0.8	
337.07768	9905553	41.7	356628	0.5	
337.09289	6956438	28.7	359693	0.3	
338.02350	4910728	19.7	384482	0.2	
338.02801	2576009	9.4	413631	0.1	
338.06432	4097682	16.1	399030	0.2	
339.01465	10399624	43.9	362201	0.5	
339.03578	9621389	40.5	371368	0.5	
339.07218	23322518	100.9	361817	1.1	
339.09330	86892440	381.3	357391	4.1	
339.10851	3207072	12.2	384132	0.2	
340.01790	2535561	9.2	418296	0.1	
340.02250	2688139	9.9	391439	0.1	
340.07555	4368536	17.3	368481	0.2	
340.08001	6447258	26.5	382811	0.3	
340.09666	10805406	45.7	369654	0.5	
340.99392	17113474	73.5	363132	0.8	
341.03032	9707916	40.8	385870	0.5	
341.05144	9959825	41.9	361880	0.5	
341.06670	5992854	24.4	328096	0.3	
341.08783	9531803	40.1	369037	0.4	
341.10305	5759391	23.4	364981	0.3	
341.10894	14053792	60.0	354377	0.7	
341.99725	2872962	10.7	418238	0.1	
342.00171	2906755	10.8	400814	0.1	
342.03818	3958412	15.5	387339	0.2	
342.07460	3112597	11.7	396816	0.1	
343.00955	15197058	64.4	356728	0.7	
343.04595	13480843	56.9	362358	0.6	
343.06712	6673296	27.2	360366	0.3	
343.08234	10650516	44.6	366508	0.5	
343.10351	2913177	10.8	380430	0.1	
344.01291	3262590	12.3	371679	0.2	
344.01739	3847295	14.8	374218	0.2	
344.04931	3003527	11.1	354416	0.1	
344.05381	6108297	24.7	363808	0.3	
344.09019	3438737	13.0	370737	0.2	
344.98884	31090034	133.8	349305	1.5	
345.02523	22816124	97.7	356995	1.1	
345.06162	24544644	105.2	355112	1.2	
345.08269	4284810	16.7	368655	0.2	
345.09800	12002701	50.5	358910	0.6	
345.22836	2592174	9.3	438290	0.1	
345.99218	6315628	25.6	364751	0.3	
345.99328	2676333	9.7	523801	0.1	
345.99666	23422574	100.3	354825	1.1	
346.02854	4301429	16.8	368448	0.2	
346.03303	4730487	18.7	381000	0.2	
346.06493	5459583	21.9	368908	0.3	
346.06942	11040383	46.3	358637	0.5	
346.10128	2488455	8.9	356078	0.1	
346.10577	4784777	18.9	350836	0.2	
347.00005	5019494	20.0	384081	0.2	
347.00445	6285159	25.5	350267	0.3	
347.04087	13830000	58.4	345979	0.7	
347.06200	5545846	22.2	383481	0.3	
347.07726	60401528	261.9	351885	2.8	
347.11365	5578626	22.4	342589	0.3	
348.04428	2466920	8.8	390208	0.1	
348.04866	7540841	31.0	352570	0.4	
348.08059	10487921	43.8	354341	0.5	
348.08507	3624050	13.9	356273	0.2	
349.02016	12511576	52.7	361600	0.6	
349.05650	24430944	104.7	348548	1.2	
349.09293	9052522	37.6	360277	0.4	
350.02781	2985551	11.1	372451	0.1	
350.05993	4496983	17.7	363193	0.2	
350.06431	5866072	23.6	344636	0.3	
351.03579	25357124	108.8	341503	1.2	
351.05690	4710218	18.6	364146	0.2	
351.07217	16608077	70.6	345092	0.8	
351.09329	3021651	11.2	376572	0.1	
351.10855	4669271	18.4	340482	0.2	
352.03914	4213817	16.4	402378	0.2	
352.04367	2629690	9.5	437585	0.1	
352.07551	2858050	10.5	395347	0.1	
352.07997	4031555	15.6	376691	0.2	
352.99389	7802144	32.1	353346	0.4	
353.03027	4523305	17.8	377059	0.2	
353.05145	40004908	172.8	342589	1.9	
353.06673	3500338	13.3	374993	0.2	
353.07256	12791091	53.9	356629	0.6	
353.08782	9448759	39.3	362008	0.4	
353.10309	5260603	21.0	362071	0.2	
353.10894	6268220	25.4	363286	0.3	
354.05480	5457441	21.9	377114	0.3	
355.00956	8937223	36.7	375026	0.4	
355.03075	3607308	13.6	353389	0.2	
355.04594	5472016	21.7	341744	0.3	
355.06713	6760213	27.3	352225	0.3	
355.08235	7669528	31.2	349830	0.4	
355.08821	22638362	95.9	349668	1.1	
355.10346	4053789	15.6	377992	0.2	
355.11867	6393633	25.7	334457	0.3	
356.01741	2471929	8.7	395060	0.1	
356.05378	3099650	11.4	392965	0.1	
356.09012	2569226	9.1	318713	0.1	
356.09152	3092491	11.4	380631	0.1	
357.02525	11694315	48.6	344153	0.6	
357.04643	3034352	11.2	332291	0.1	
357.06158	9953523	41.1	352942	0.5	
357.08274	5472505	21.7	337675	0.3	
357.09799	8061180	32.9	343797	0.4	
357.10387	18759934	79.1	341089	0.9	
358.03304	3537372	13.3	369131	0.2	
358.06943	4597221	17.9	345740	0.2	
358.10725	2725870	9.8	304560	0.1	
359.00446	10093252	41.7	335320	0.5	
359.04089	11567821	48.0	343902	0.5	
359.06194	2535122	9.0	399192	0.1	
359.07725	11244245	46.6	333086	0.5	
359.09841	5425883	21.5	358584	0.3	
359.11363	6279902	25.2	364360	0.3	
360.01212	2777012	10.0	328859	0.1	
360.04436	2608060	9.3	386631	0.1	
360.04865	5899197	23.5	334657	0.3	
360.08064	2522053	8.9	320410	0.1	
360.08513	4861894	19.0	336753	0.2	
361.02014	21320868	90.2	343227	1.0	
361.05651	21427372	90.7	346580	1.0	
361.07773	3830962	14.6	358739	0.2	
361.09291	17245366	72.6	349974	0.8	
361.12937	2955454	10.8	349278	0.1	
362.02360	3965331	15.2	343047	0.2	
362.02798	11957652	49.7	355085	0.6	
362.05998	3184028	11.8	342361	0.2	
362.06440	6624669	26.7	358587	0.3	
362.09624	3355045	12.5	385858	0.2	
362.10074	2673062	9.6	393284	0.1	
363.03158	2782851	10.1	278244	0.1	
363.03580	16250500	68.3	341498	0.8	
363.07219	22673036	96.0	330760	1.1	
363.10855	12973717	54.1	342242	0.6	
364.03916	3238770	12.0	334388	0.2	
364.04361	3647347	13.8	361203	0.2	
364.07551	3855227	14.7	370859	0.2	
365.05144	15927394	66.9	337055	0.8	
365.08784	9328747	38.4	331140	0.4	
365.10913	2723952	9.8	323711	0.1	
365.12417	2826356	10.2	337458	0.1	
366.05487	2962769	10.8	340812	0.1	
366.05924	3597650	13.6	344985	0.2	
367.00960	6545971	26.0	336832	0.3	
367.03071	3313208	12.2	323709	0.2	
367.04592	4183612	15.9	346516	0.2	
367.06710	14735937	61.1	339426	0.7	
367.08237	4340293	16.6	311817	0.2	
367.08824	5243462	20.5	328973	0.2	
367.10345	6068810	24.0	346951	0.3	
367.11878	4066893	15.4	354773	0.2	
367.12462	4813391	18.6	350060	0.2	
368.07494	2810672	10.1	378683	0.1	
368.98885	6126602	24.2	358330	0.3	
369.02523	8477714	34.3	337696	0.4	
369.04634	10562583	43.2	338526	0.5	
369.06162	5827611	23.0	315535	0.3	
369.06757	3251228	11.9	379392	0.2	
369.08272	7588896	30.5	350940	0.4	
369.09802	6765604	27.0	370121	0.3	
369.10386	12409893	51.1	342022	0.6	
369.11915	2622504	9.3	427475	0.1	
369.99658	3075321	11.2	343141	0.1	
370.03305	3558658	13.3	345846	0.2	
370.05685	3073287	11.2	334341	0.1	
370.06938	3542282	13.2	348772	0.2	
371.00449	73825768	313.7	326453	3.5	
371.04087	18955762	79.1	330176	0.9	
371.06197	6036983	23.9	345825	0.3	
371.07723	8988154	36.5	328000	0.4	
371.09838	4912639	19.0	334508	0.2	
371.11363	9985539	40.7	325712	0.5	
371.11967	3505668	13.0	303626	0.2	
372.00786	13934296	57.6	336342	0.7	
372.01240	4582105	17.6	339576	0.2	
372.04426	3596001	13.4	324923	0.2	
372.04876	4230882	16.1	308469	0.2	
372.08502	3757802	14.1	330628	0.2	
373.01610	2750409	9.8	408141	0.1	
373.02014	36511688	154.2	323205	1.7	
373.05653	14303186	59.2	331880	0.7	
373.07764	5165015	20.1	345691	0.2	
373.09293	12971995	53.5	343546	0.6	
373.12928	4280292	16.3	337820	0.2	
374.02346	6338746	25.1	337569	0.3	
374.05983	2999490	10.9	337137	0.1	
374.06434	7895235	31.8	337960	0.4	
374.09624	2595019	9.1	368893	0.1	
374.10066	3557580	13.2	330084	0.2	
374.99944	2581923	9.1	338272	0.1	
375.03578	12476844	51.4	334092	0.6	
375.07218	19374516	80.9	328932	0.9	
375.09332	2688442	9.5	348938	0.1	
375.10857	11170237	45.8	339695	0.5	
376.04362	9826974	40.1	331342	0.5	
376.07567	3514021	13.1	319803	0.2	
376.08000	13759142	56.9	329014	0.6	
376.11632	2701999	9.6	324231	0.1	
377.05144	52790160	223.8	319541	2.5	
377.08783	78611352	334.2	320769	3.7	
377.12422	8209314	33.1	343286	0.4	
378.05480	9380994	38.1	328197	0.4	
378.05926	15697027	65.2	321575	0.7	
378.09115	13907083	57.5	324731	0.7	
378.09566	2994316	10.8	322853	0.1	
379.03071	17638766	73.5	321860	0.8	
379.06708	19760504	82.5	319351	0.9	
379.08820	3120508	11.4	361993	0.1	
379.10348	14108032	58.4	331889	0.7	
380.03406	3371618	12.4	333338	0.2	
380.03850	4267619	16.3	353886	0.2	
380.07046	3245675	11.9	360686	0.2	
380.07493	4330092	16.5	285043	0.2	
380.95581	2720578	9.6	352791	0.1	
381.02527	5060435	19.4	345836	0.2	
381.04634	7577432	30.1	312826	0.4	
381.06158	3406684	12.4	356217	0.2	
381.08273	10626913	43.0	328039	0.5	
381.09798	4343653	16.4	362811	0.2	
381.10387	5644134	21.9	333733	0.3	
381.11914	7071594	27.9	335730	0.3	
383.00446	6076728	23.7	345837	0.3	
383.04086	5755201	22.4	331351	0.3	
