m/z	I	S/N	Res.	I %	
211.09759	6861939	31.5	609811	0.5	
211.13395	4364420	19.3	602168	0.3	
212.03266	2516527	10.3	764540	0.2	
212.05374	3741753	16.3	641285	0.3	
212.06454	4956734	22.2	633560	0.4	
212.06901	3018817	12.7	579035	0.2	
213.00408	2737665	11.4	631186	0.2	
213.04046	9052178	42.1	594076	0.7	
213.05569	3277850	14.0	615619	0.2	
213.07685	5443620	24.5	610786	0.4	
213.11326	3135541	13.3	651915	0.2	
213.14961	4112455	18.1	606141	0.3	
213.18601	6094937	27.7	603526	0.5	
214.06353	2852353	11.9	608515	0.2	
215.03501	3692506	15.9	675633	0.3	
215.05610	7817188	35.9	579466	0.6	
215.07135	3268076	13.9	605363	0.2	
215.09252	2528758	10.3	549861	0.2	
215.12891	3887112	16.9	561720	0.3	
215.16526	2799642	11.6	621294	0.2	
216.04280	6567368	29.8	589267	0.5	
216.06396	3629011	15.6	631500	0.3	
217.01425	3616680	15.6	590335	0.3	
217.05062	10936250	51.0	577631	0.8	
217.07173	4161477	18.2	597778	0.3	
217.08703	3734476	16.1	559039	0.3	
218.02207	4957598	22.0	628595	0.4	
218.05845	7029168	32.1	583000	0.5	
218.07958	8417722	38.8	598792	0.6	
218.99352	3180932	13.4	603948	0.2	
219.02990	11350934	53.0	568195	0.9	
219.05103	20659104	98.1	570957	1.6	
219.06493	2697640	11.1	735608	0.2	
219.06628	33713064	161.3	572330	2.6	
219.06671	3519400	15.1	1081441	0.3	
220.00134	4764032	21.0	580909	0.4	
220.03772	7271826	33.1	589026	0.6	
220.06966	4099490	17.8	582747	0.3	
220.07411	4426148	19.4	523929	0.3	
220.14689	7071177	32.1	571878	0.5	
221.00916	28295038	134.3	565558	2.1	
221.04555	24186768	114.5	563310	1.8	
221.06667	11632539	54.1	571350	0.9	
221.08193	29134756	138.3	558942	2.2	
221.11833	3796918	16.3	628175	0.3	
222.01254	3143038	13.2	607412	0.2	
222.01698	7137664	32.4	592140	0.5	
222.04891	2777488	11.4	610360	0.2	
222.05338	12556690	58.5	565012	1.0	
222.08529	3730851	16.0	610031	0.3	
222.08974	2604453	10.6	553396	0.2	
222.98842	4478834	19.6	559479	0.3	
223.02481	20759428	98.0	550787	1.6	
223.05979	5074839	22.5	654442	0.4	
223.06075	4311959	18.8	997947	0.3	
223.06120	63435672	303.5	557900	4.8	
223.08234	3080098	12.9	606991	0.2	
223.09759	14511018	67.9	563686	1.1	
223.13396	4789181	21.1	536409	0.4	
223.99483	3150201	13.1	689013	0.2	
223.99625	39605624	187.6	555988	3.0	
224.02819	2838410	11.6	649458	0.2	
224.03264	6545804	29.4	573465	0.5	
224.04790	2832788	11.6	559513	0.2	
224.05646	2434457	9.7	692114	0.2	
224.06455	7276957	32.9	559832	0.6	
224.06902	10691999	49.2	548495	0.8	
224.10095	2921392	12.0	526278	0.2	
224.99961	4133761	17.8	559922	0.3	
225.00407	4754308	20.8	594307	0.4	
225.04046	26736534	126.0	547488	2.0	
225.05574	3178398	13.3	533582	0.2	
225.06693	4549540	19.8	600233	0.3	
225.07540	14071720	65.4	629852	1.1	
225.07685	172668848	824.6	548754	13.1	
225.11325	4597692	20.1	594907	0.3	
225.14962	4576207	20.0	566745	0.3	
225.18599	6711266	30.2	569258	0.5	
225.22240	3045877	12.6	589220	0.2	
226.04827	5174691	22.8	566537	0.4	
226.07877	2759603	11.3	571976	0.2	
226.08021	21227956	99.7	550796	1.6	
227.01974	3526559	14.9	600790	0.3	
227.03503	2925479	12.0	581136	0.2	
227.05612	26684338	125.8	548074	2.0	
227.07138	4496315	19.6	563068	0.3	
227.09251	4942790	21.7	567264	0.4	
227.12891	2987481	12.3	539745	0.2	
227.20019	2611198	10.5	695217	0.2	
227.20118	2548735	10.2	1331130	0.2	
227.20165	36387840	172.2	547544	2.8	
228.04282	3347897	14.1	598526	0.3	
228.05946	2781634	11.4	492898	0.2	
228.06395	4879812	21.4	513453	0.4	
228.20498	5613071	24.9	543075	0.4	
229.03534	3403717	14.2	562808	0.3	
229.05063	4820941	21.0	594039	0.4	
229.07175	6687704	29.9	562619	0.5	
229.08700	2452960	9.7	589529	0.2	
230.05844	5317091	23.3	570048	0.4	
231.02989	4616168	20.0	505167	0.3	
231.05104	3612659	15.2	600661	0.3	
231.06628	17077242	79.3	541794	1.3	
232.00135	3664366	15.5	537567	0.3	
232.03774	4236801	18.2	535729	0.3	
232.06963	2558482	10.2	563640	0.2	
232.07411	5039637	22.0	529974	0.4	
233.00916	6318090	28.1	532299	0.5	
233.04555	12777501	58.8	534282	1.0	
233.06667	7647272	34.4	558152	0.6	
233.08193	12998704	59.9	546696	1.0	
233.11832	3157572	13.1	545954	0.2	
234.01698	7688743	34.6	527819	0.6	
234.05336	8833594	39.8	545163	0.7	
235.02323	2668613	10.7	681274	0.2	
235.02481	30018630	140.0	530674	2.3	
235.05960	2725977	10.9	651631	0.2	
235.06119	26066010	121.3	536546	2.0	
235.09758	6228077	27.5	544320	0.5	
235.13397	3079809	12.6	542818	0.2	
236.02816	4569700	19.7	503748	0.3	
236.03264	5815910	25.5	556325	0.4	
236.04787	2419822	9.5	533132	0.2	
236.05640	2659955	10.6	584656	0.2	
236.06456	4015224	17.0	513097	0.3	
236.06902	9635450	43.6	537989	0.7	
236.14185	2506913	9.9	576641	0.2	
237.00408	15691892	72.2	532410	1.2	
237.04047	22032520	102.2	525574	1.7	
237.05569	2977424	12.1	554294	0.2	
237.06158	2971796	12.1	606939	0.2	
237.07521	2859163	11.6	579783	0.2	
237.07685	35827868	167.5	516917	2.7	
237.11322	5373104	23.5	537550	0.4	
237.14961	5531843	24.2	510586	0.4	
238.01189	4040344	17.1	591504	0.3	
238.04379	2678953	10.7	575595	0.2	
238.04828	11057835	50.3	508578	0.8	
238.08021	4405949	18.9	575716	0.3	
238.08466	8442559	38.0	537584	0.6	
239.01972	22385852	103.9	520487	1.7	
239.05446	2735311	11.0	659468	0.2	
239.05611	30020816	140.0	515827	2.3	
239.09250	11445475	52.2	527139	0.9	
239.12886	6120695	27.0	537081	0.5	
239.16527	4543755	19.5	501304	0.3	
239.20167	8123679	36.5	517259	0.6	
240.02754	7012065	31.0	484883	0.5	
240.04280	3390185	14.0	559356	0.3	
240.05950	3708659	15.5	540184	0.3	
240.06393	5411573	23.5	520911	0.4	
240.08507	3592961	14.9	574082	0.3	
240.10032	3465993	14.3	536972	0.3	
241.03538	18176264	83.4	508200	1.4	
241.05062	4912400	21.1	517954	0.4	
241.07012	3040539	12.3	645581	0.2	
241.07176	37755164	175.4	509156	2.9	
241.10817	3513647	14.6	597297	0.3	
241.14452	4410691	18.8	535830	0.3	
241.18092	3815767	16.0	623703	0.3	
241.21564	2816362	11.3	686624	0.2	
241.21730	36510060	169.6	514190	2.8	
242.05848	2833719	11.4	529462	0.2	
242.07513	5556032	24.1	508311	0.4	
242.22065	6414224	28.2	508872	0.5	
243.02990	3625803	15.1	512974	0.3	
243.05105	6135127	26.9	536806	0.5	
243.06226	10577245	47.7	518462	0.8	
243.06629	11222367	50.8	519471	0.8	
243.08742	5768555	25.1	542815	0.4	
244.03772	2787700	11.1	541147	0.2	
244.05883	3024255	12.2	497283	0.2	
244.06961	2440581	9.5	526718	0.2	
244.07405	3029896	12.3	550525	0.2	
245.00913	3735945	15.6	519437	0.3	
245.04556	8167837	36.4	517483	0.6	
245.06669	9042344	40.5	536068	0.7	
245.08193	10213809	46.0	526969	0.8	
246.01700	5234611	22.5	528831	0.4	
246.05338	6431687	28.1	554148	0.5	
246.98842	7699912	34.0	505605	0.6	
247.02481	15971804	72.6	497485	1.2	
247.04590	2658280	10.4	522293	0.2	
247.06120	20817392	95.2	511423	1.6	
247.06177	2438641	9.4	981548	0.2	
247.08234	9553404	42.6	513904	0.7	
247.09757	7121412	31.3	482689	0.5	
247.13392	2543640	9.9	503234	0.2	
247.17035	2519596	9.8	562822	0.2	
247.99449	2778097	11.0	674364	0.2	
247.99625	30631922	141.0	499733	2.3	
248.03262	9179142	40.9	500437	0.7	
248.04791	3056655	12.3	493278	0.2	
248.06455	2598424	10.2	597352	0.2	
248.06902	8196122	36.3	515334	0.6	
248.99963	4067866	17.0	553347	0.3	
249.00409	9372188	41.8	496884	0.7	
249.03226	3343916	13.6	446768	0.3	
249.04046	22862384	104.7	490061	1.7	
249.06156	3930684	16.4	525731	0.3	
249.07509	2488388	9.6	600331	0.2	
249.07685	25885252	118.8	499335	2.0	
249.11322	4623961	19.6	503606	0.4	
249.14962	2433133	9.4	643078	0.2	
250.01193	9063495	40.3	516053	0.7	
250.04381	2715736	10.7	562005	0.2	
250.04830	7429211	32.7	460296	0.6	
250.07208	2929768	11.7	603920	0.2	
250.08020	3304044	13.5	501498	0.3	
250.08467	5504111	23.7	497085	0.4	
251.01973	10874481	48.8	474577	0.8	
251.05434	2711172	10.7	645000	0.2	
251.05611	24862340	114.0	490145	1.9	
251.07723	4103824	17.2	562971	0.3	
251.09249	16633497	75.1	470460	1.3	
251.12889	3650221	15.0	524069	0.3	
251.16524	3628737	14.9	563922	0.3	
251.20167	3459797	14.1	560032	0.3	
252.02755	7843995	34.4	491730	0.6	
252.05948	3310764	13.4	524615	0.3	
252.06394	8538287	37.6	489977	0.6	
252.09580	2757824	10.8	486087	0.2	
252.10032	3017411	12.0	507154	0.2	
252.13670	2546391	9.8	475081	0.2	
253.03538	10775236	48.0	494015	0.8	
253.05065	3092685	12.4	478881	0.2	
253.06992	2975447	11.8	567108	0.2	
253.07176	34591448	158.3	496358	2.6	
253.09287	2911972	11.5	512645	0.2	
253.10814	10533612	46.8	490953	0.8	
253.14454	6603520	28.6	500572	0.5	
253.21547	5104423	21.7	545401	0.4	
253.21730	60076840	276.4	484935	4.5	
254.04322	5378286	23.0	488809	0.4	
254.05847	2482422	9.5	577120	0.2	
254.07514	4139263	17.2	503828	0.3	
254.07959	4135169	17.2	558012	0.3	
254.22067	9579855	42.4	486432	0.7	
255.05102	13371158	60.0	488347	1.0	
255.06628	5665566	24.3	500014	0.4	
255.08741	12281642	54.9	478668	0.9	
255.09864	2556208	9.9	609489	0.2	
255.12379	3458366	14.1	423842	0.3	
255.23109	11130745	49.6	545716	0.8	
255.23235	8501113	37.4	820142	0.6	
255.23295	134641536	621.9	480465	10.2	
256.02244	3371306	13.7	516275	0.3	
256.05887	2707774	10.6	504713	0.2	
256.07410	2777926	10.9	555397	0.2	
256.23631	23300510	106.0	478729	1.8	
257.03031	2462033	9.4	490492	0.2	
257.04554	6584154	28.5	485673	0.5	
257.06668	16788326	75.8	483444	1.3	
257.08193	10466157	46.5	482189	0.8	
257.10307	5177209	22.0	473335	0.4	
257.13949	5675917	24.3	493595	0.4	
257.21228	2688949	10.5	503734	0.2	
258.05337	5320064	22.5	488921	0.4	
258.07450	2897804	11.4	470271	0.2	
259.02480	4334482	18.0	490357	0.3	
259.02821	7759764	33.7	491107	0.6	
259.04595	2543517	9.7	468905	0.2	
259.06120	17805222	79.9	473086	1.3	
259.08231	5072817	21.4	478954	0.4	
259.09759	6713273	28.9	498584	0.5	
259.99625	11340194	50.2	477102	0.9	
260.03263	4699574	19.7	468803	0.4	
260.06903	7551434	32.8	480283	0.6	
261.00213	3030980	12.0	681895	0.2	
261.00407	36922308	167.9	470430	2.8	
261.04047	11396057	50.5	479469	0.9	
261.06159	5422053	23.0	486413	0.4	
261.07684	23991276	108.4	475441	1.8	
261.11325	4850689	20.3	520580	0.4	
262.00745	4762085	19.9	493790	0.4	
262.00992	3847654	15.7	534931	0.3	
262.01190	45802984	208.7	465792	3.5	
262.04828	11005435	48.7	482705	0.8	
262.06353	2560003	9.8	442678	0.2	
262.07477	20739594	93.4	467588	1.6	
262.08021	3323404	13.3	441862	0.3	
262.08467	4334095	18.0	466932	0.3	
263.01524	6299654	27.0	495561	0.5	
263.01972	15517704	69.4	471078	1.2	
263.05415	2657306	10.3	615812	0.2	
263.05611	28674076	129.9	463841	2.2	
263.07724	11585575	51.3	478393	0.9	
263.07812	2952999	11.6	388744	0.2	
263.09249	19011630	85.5	460215	1.4	
263.12887	8837187	38.7	472959	0.7	
263.16524	3264598	13.0	504614	0.2	
263.99117	2681875	10.3	431547	0.2	
264.02754	10244647	44.8	501397	0.8	
264.05949	4326968	17.8	514358	0.3	
264.06392	10105402	44.2	473102	0.8	
264.09581	2745420	10.6	499237	0.2	
264.10030	2566222	9.8	526468	0.2	
264.99898	10114097	44.2	447459	0.8	
265.03536	21449796	95.9	465800	1.6	
265.06972	2895959	11.3	554608	0.2	
265.07177	31312984	141.0	459940	2.4	
265.10815	10419307	45.6	477147	0.8	
265.14453	4923519	20.5	465893	0.4	
265.18088	4080786	16.7	479077	0.3	
266.03876	2734174	10.5	504391	0.2	
266.04321	8273504	35.8	459317	0.6	
266.07510	4483697	18.5	499671	0.3	
266.07959	9000563	39.1	461831	0.7	
266.98881	8151129	35.2	469788	0.6	
267.01464	9148518	39.8	472543	0.7	
267.05102	18657402	83.2	450939	1.4	
267.06623	4465794	18.4	456584	0.3	
267.07218	5671045	23.9	491666	0.4	
267.08741	23629966	105.9	460277	1.8	
267.12381	4646049	19.2	466256	0.4	
267.16019	6181044	26.2	478011	0.5	
267.19656	10690759	46.8	467058	0.8	
267.23294	14102747	62.4	463821	1.1	
268.05444	2531984	9.6	456849	0.2	
268.05678	3103377	12.2	544200	0.2	
268.05885	31396498	141.3	447975	2.4	
268.09073	3189923	12.6	410491	0.2	
268.09525	2956965	11.5	541778	0.2	
268.98588	2439805	9.2	448151	0.2	
269.03029	9344148	40.7	469106	0.7	
269.04556	5974173	25.3	456591	0.5	
269.06222	3224741	12.7	508231	0.2	
269.06668	27563176	123.8	454378	2.1	
269.08194	4889776	20.3	470882	0.4	
269.10306	8701115	37.7	466975	0.7	
269.13946	5737678	24.2	497942	0.4	
269.17580	2729185	10.5	403568	0.2	
269.21221	10251509	44.8	451273	0.8	
269.24860	26785032	120.3	453599	2.0	
270.03811	18597544	82.9	447625	1.4	
270.05339	4178608	17.1	513241	0.3	
270.07005	2986681	11.7	490190	0.2	
270.07453	2531516	9.6	531842	0.2	
270.08972	5327556	22.3	442091	0.4	
270.25193	5171993	21.6	488039	0.4	
271.02479	3048111	11.8	425200	0.2	
271.04142	2775736	10.6	457581	0.2	
271.04594	22255802	98.8	459727	1.7	
271.06119	12695746	55.5	467108	1.0	
271.08232	9185485	39.6	471982	0.7	
271.09758	13338837	58.4	450446	1.0	
271.11874	2906848	11.2	435434	0.2	
271.15512	3665139	14.6	486297	0.3	
271.22785	8147225	34.9	459719	0.6	
272.03260	4071102	16.5	467633	0.3	
272.04928	2640071	10.0	491933	0.2	
272.05376	2489545	9.3	468912	0.2	
272.06905	5211857	21.6	480539	0.4	
272.10087	2867938	11.0	502970	0.2	
273.00409	5095608	21.1	468420	0.4	
273.04046	14888139	65.4	447997	1.1	
273.06156	5516502	23.0	427117	0.4	
273.07473	4579549	18.8	491984	0.3	
273.07685	53058780	238.2	443088	4.0	
273.09803	2706665	10.3	468126	0.2	
273.11327	4221169	17.1	443166	0.3	
274.01188	10794690	46.9	460125	0.8	
274.04829	5776085	24.2	443485	0.4	
274.06938	2652896	10.0	467275	0.2	
274.08022	9156326	39.5	463636	0.7	
274.08467	4955880	20.5	426095	0.4	
275.01974	8757450	37.7	447756	0.7	
275.02315	3042508	11.8	409408	0.2	
275.05610	17588444	77.7	449559	1.3	
275.07725	8626407	37.1	458492	0.7	
275.09249	18477296	81.7	441835	1.4	
275.12891	3655938	14.6	485456	0.3	
275.99111	5300924	22.0	440033	0.4	
276.02755	10941135	47.6	452640	0.8	
276.05948	2602719	9.8	470391	0.2	
276.06393	8626913	37.1	440269	0.7	
276.09584	3409650	13.5	480471	0.3	
276.10033	5211892	21.6	451401	0.4	
277.03538	17827024	78.7	445336	1.3	
277.05651	10999003	47.8	435182	0.8	
277.07176	26109156	116.2	442128	2.0	
277.10815	10865910	47.2	445265	0.8	
277.14233	9164039	39.5	515055	0.7	
277.14384	8000776	34.2	767515	0.6	
277.14453	108111112	487.5	441484	8.2	
278.00680	7327422	31.2	438695	0.6	
278.03877	3174094	12.4	475405	0.2	
278.04320	13653712	59.8	453744	1.0	
278.05846	2595544	9.8	524192	0.2	
278.07509	3919584	15.8	478341	0.3	
278.07957	8308450	35.6	443067	0.6	
278.14788	19982084	87.7	442231	1.5	
278.22507	2654508	10.0	433910	0.2	
279.01464	17213626	75.3	441460	1.3	
279.05102	24504524	108.0	437716	1.9	
279.07212	5520598	22.8	436372	0.4	
279.08519	2589917	9.7	574009	0.2	
279.08740	29812958	131.9	437797	2.3	
279.12378	6727920	28.2	474941	0.5	
279.16018	4546819	18.4	481447	0.3	
279.23296	15239463	66.4	445617	1.2	
280.02247	3942066	15.7	475749	0.3	
280.05438	3559106	14.0	505841	0.3	
280.05884	13654724	59.3	439309	1.0	
280.07993	3580623	14.1	431079	0.3	
280.09077	4352724	17.6	440767	0.3	
280.09526	5148375	21.1	427472	0.4	
280.98301	3027088	11.6	460848	0.2	
281.03028	18107560	79.3	446107	1.4	
281.04558	3469487	13.6	451909	0.3	
281.06668	20507834	90.1	433958	1.6	
281.08193	3686593	14.6	496260	0.3	
281.08780	37113028	164.6	438400	2.8	
281.10305	14417099	62.7	431904	1.1	
281.13945	9641182	41.3	454002	0.7	
281.17583	3759344	14.9	448374	0.3	
281.21217	5069058	20.8	473231	0.4	
281.24629	3439891	13.5	498047	0.3	
281.24860	43953428	195.3	430150	3.3	
282.03812	6530714	27.3	459177	0.5	
282.05339	3057313	11.8	497432	0.2	
282.07004	3071657	11.8	506712	0.2	
282.07450	7100075	29.9	474837	0.5	
282.08972	3167923	12.3	478708	0.2	
282.09119	4301492	17.3	462839	0.3	
282.25195	8455939	36.0	458742	0.6	
283.00955	3065974	11.8	471534	0.2	
283.04593	16363656	71.5	426528	1.2	
283.06117	6592656	27.6	440207	0.5	
283.08231	15184026	66.2	438672	1.1	
283.11870	5512364	22.8	444483	0.4	
283.15509	4445373	18.0	445724	0.3	
283.19148	4678863	19.0	421925	0.4	
283.22790	4052193	16.2	443758	0.3	
283.26192	4227314	17.0	493728	0.3	
283.26425	48197876	214.4	428037	3.6	
284.03257	2661992	10.0	478085	0.2	
284.05375	4198003	16.9	455818	0.3	
284.06904	5540474	22.9	420750	0.4	
284.09014	3185284	12.3	499746	0.2	
284.26759	8913626	38.0	428185	0.7	
285.00409	4014142	16.0	484049	0.3	
285.04046	8758351	37.3	441365	0.7	
285.06159	11613274	50.2	424787	0.9	
285.07684	14349409	62.4	438794	1.1	
285.09796	5237867	21.5	440443	0.4	
285.11319	3260531	12.7	454659	0.2	
285.13442	2653309	9.9	475363	0.2	
285.17075	2812046	10.6	478753	0.2	
285.20715	3230880	12.5	459318	0.2	
285.24346	2906289	11.1	458201	0.2	
286.04830	5576243	22.8	457042	0.4	
286.06944	2894397	10.9	479121	0.2	
286.08229	2619971	9.7	542721	0.2	
286.08467	26449476	115.6	427049	2.0	
286.21499	2639490	9.8	502335	0.2	
287.01973	4193281	16.7	441087	0.3	
287.05611	16332818	70.6	412804	1.2	
287.07723	8237084	34.7	424506	0.6	
287.08802	3705889	14.5	484959	0.3	
287.09249	22329380	97.3	435310	1.7	
288.02755	6863324	28.5	450541	0.5	
288.05945	3311083	12.8	434206	0.3	
288.06393	12360173	53.0	426951	0.9	
288.08507	2705399	10.1	443258	0.2	
288.09584	3539452	13.8	463487	0.3	
288.10032	3373566	13.0	438764	0.3	
288.99899	3542946	13.8	470200	0.3	
289.03538	12688307	54.4	435865	1.0	
289.03874	25705396	112.3	417832	1.9	
289.05654	3803069	14.9	427379	0.3	
289.06937	3044291	11.6	492540	0.2	
289.07176	29547460	129.4	423030	2.2	
289.09279	2976718	11.3	459635	0.2	
289.10816	12602325	54.1	424897	1.0	
289.18098	3063799	11.7	476250	0.2	
289.23016	8772622	37.0	430957	0.7	
290.00681	14450037	62.3	424466	1.1	
290.04204	3353990	12.9	410293	0.3	
290.04317	8377734	35.3	422244	0.6	
290.07515	5065109	20.5	429389	0.4	
290.07958	7939479	33.3	425971	0.6	
290.08818	3588507	14.0	362689	0.3	
291.01465	8453956	35.6	443195	0.6	
291.05101	18394964	79.8	420930	1.4	
291.07215	4550495	18.3	445425	0.3	
291.08742	24428390	106.6	421700	1.8	
291.12380	19263350	83.7	414878	1.5	
291.15777	3109766	11.9	524579	0.2	
291.16018	35037064	153.8	420879	2.7	
291.19657	4037527	16.0	455570	0.3	
292.02246	24412432	106.5	409648	1.8	
292.05437	2477342	9.0	488527	0.2	
292.05884	8075552	33.9	431044	0.6	
292.09076	4243758	16.9	441254	0.3	
292.09524	6035760	24.9	412331	0.5	
292.12716	3412287	13.2	467120	0.3	
292.16354	7149903	29.8	420618	0.5	
293.02582	3292884	12.7	409617	0.2	
293.02783	4047573	16.0	559774	0.3	
293.03029	49726164	219.0	420496	3.8	
293.06668	19206886	83.4	409179	1.5	
293.08182	2911981	11.0	396256	0.2	
293.08779	7295728	30.5	431097	0.6	
293.10305	17765110	77.0	416655	1.3	
293.13944	9020167	38.1	434049	0.7	
293.21221	14918440	64.3	408694	1.1	
294.00171	2520713	9.1	425571	0.2	
294.03369	6481047	26.6	419983	0.5	
294.03811	21673112	93.4	418696	1.6	
294.07001	3201191	12.1	448745	0.2	
294.07449	7898281	32.8	442552	0.6	
294.11086	2757817	10.2	377453	0.2	
294.21555	2945256	11.0	461028	0.2	
295.00955	15914567	68.1	419646	1.2	
295.04150	2765398	10.2	440271	0.2	
295.04345	2934359	11.0	508369	0.2	
295.04593	34408024	149.4	405929	2.6	
295.06114	3864158	15.0	433422	0.3	
295.08233	25667176	111.0	418655	1.9	
295.09754	2548334	9.3	408582	0.2	
295.10345	6458993	26.5	418183	0.5	
295.11870	8498808	35.4	414087	0.6	
295.15509	3725960	14.4	442153	0.3	
295.19151	3040920	11.4	458426	0.2	
295.22785	13637288	58.0	410740	1.0	
295.26424	2476728	8.9	436870	0.2	
296.04931	4318225	17.0	447033	0.3	
296.05375	14718994	62.8	409535	1.1	
296.06905	3915801	15.3	403184	0.3	
296.08568	3878945	15.1	469671	0.3	
296.09015	5832739	23.7	443757	0.4	
296.23123	2709600	10.0	489679	0.2	
297.02522	5578170	22.6	404533	0.4	
297.04042	2996673	11.2	420829	0.2	
297.04714	4529604	18.0	432184	0.3	
297.05715	2459080	8.9	485441	0.2	
297.06159	13580746	57.8	407077	1.0	
297.07685	12364240	52.4	418711	0.9	
297.09798	13707737	58.3	401176	1.0	
297.11323	3367392	12.9	440283	0.3	
297.13435	4656617	18.5	436509	0.4	
297.17074	3287545	12.5	447830	0.2	
297.20717	2596873	9.5	454107	0.2	
297.24351	11074072	46.8	416627	0.8	
297.27988	4174376	16.4	443502	0.3	
298.04831	3355508	12.8	441570	0.3	
298.06939	4771709	19.0	416971	0.4	
298.08466	4304772	17.0	453994	0.3	
298.10583	5470093	22.1	424915	0.4	
299.01972	5469460	22.1	429346	0.4	
299.04081	5074205	20.4	413445	0.4	
299.05610	10511651	44.3	423042	0.8	
299.07724	15682860	67.0	408104	1.2	
299.08991	2831666	10.5	529903	0.2	
299.09249	33369394	144.8	407551	2.5	
299.11362	3556668	13.7	409278	0.3	
299.12882	2638147	9.6	424622	0.2	
299.18638	3450203	13.2	410215	0.3	
299.22280	3011947	11.3	503648	0.2	
299.25913	3436922	13.2	446281	0.3	
299.99117	27668144	119.8	405225	2.1	
300.02757	7159488	29.5	430703	0.5	
300.04867	10899145	46.0	410353	0.8	
300.05945	2648782	9.7	452016	0.2	
300.06394	8212176	34.2	430027	0.6	
300.09584	6131421	25.0	420701	0.5	
300.10033	7802591	32.4	414789	0.6	
300.99637	104747096	458.8	457936	7.9	
300.99899	1320865920	5808.9	402558	100.0	
301.03537	12660841	53.7	401311	1.0	
301.05651	25333874	109.5	408855	1.9	
301.07175	49090680	214.0	401608	3.7	
301.09289	4606081	18.3	399060	0.3	
301.10815	17293448	74.1	402574	1.3	
301.99971	16429563	70.3	469082	1.2	
302.00235	195088896	856.3	394024	14.8	
302.04320	8038926	33.4	415114	0.6	
302.07513	8247835	34.3	402209	0.6	
302.07959	11907613	50.4	393487	0.9	
302.11149	3592746	13.8	439071	0.3	
303.00323	20796316	88.6	396654	1.6	
303.00570	15356828	64.9	394526	1.2	
303.05102	14218159	59.9	406271	1.1	
303.07216	7191480	29.4	431207	0.5	
303.08476	9810877	40.8	459037	0.7	
303.08741	117232576	508.3	396483	8.9	
303.12376	4825037	19.1	436339	0.4	
303.16021	3203036	12.0	406413	0.2	
303.20943	3736560	14.3	473160	0.3	
303.98607	3406127	12.9	451686	0.3	
304.00663	3767607	14.4	422582	0.3	
304.02246	10601790	44.2	411628	0.8	
304.05886	11511117	48.1	406401	0.9	
304.08000	3642709	13.9	431864	0.3	
304.08810	2558297	9.2	544401	0.2	
304.09077	20378970	86.7	397955	1.5	
304.09525	8729948	36.0	414121	0.7	
304.99390	10745546	44.8	404122	0.8	
305.03028	24450776	104.5	395337	1.9	
305.03363	4522714	17.7	367981	0.3	
305.06667	24024808	102.6	398023	1.8	
305.08783	8455920	34.9	390454	0.6	
305.10040	2635509	9.5	484184	0.2	
305.10307	26113782	111.7	401406	2.0	
305.13936	4202245	16.3	446152	0.3	
305.17583	17807124	75.5	394935	1.3	
306.03363	4509806	17.7	393634	0.3	
306.03543	5185647	20.6	497680	0.4	
306.03812	60512368	261.4	387916	4.6	
306.06999	3975292	15.3	393252	0.3	
306.07450	11647102	48.7	406624	0.9	
306.09566	2998407	11.1	442445	0.2	
306.09826	2795656	10.2	418220	0.2	
306.10643	4015243	15.5	444782	0.3	
306.11087	3798157	14.6	401719	0.3	
306.17917	4402345	17.2	415532	0.3	
307.00954	5057013	20.1	423234	0.4	
307.04145	9253378	38.3	392158	0.7	
307.04324	5718531	22.9	520834	0.4	
307.04593	68917760	298.0	393758	5.2	
307.06710	5284364	21.0	411207	0.4	
307.07957	2669073	9.7	505604	0.2	
307.08233	24721938	105.6	404535	1.9	
307.10342	2906650	10.7	324439	0.2	
307.11867	9482784	39.3	395601	0.7	
307.15507	5614127	22.5	430010	0.4	
307.19146	4684350	18.4	432045	0.4	
307.22793	2731084	9.9	370304	0.2	
307.26424	3583579	13.6	450409	0.3	
308.01733	3161990	11.8	410874	0.2	
308.04929	10994578	45.9	386730	0.8	
308.05379	9497492	39.4	393881	0.7	
308.06898	2662298	9.6	473425	0.2	
308.08567	4147105	16.1	435298	0.3	
308.09016	8248227	33.9	403993	0.6	
309.02523	7726355	31.7	421352	0.6	
309.06159	20434210	87.0	401111	1.5	
309.07682	4215080	16.4	389749	0.3	
309.08266	4592938	18.0	447342	0.3	
309.09798	18255152	77.5	394938	1.4	
309.11633	3714359	14.2	500924	0.3	
309.11911	49028408	211.4	392363	3.7	
309.13436	7425342	30.4	405187	0.6	
309.14963	7394628	30.2	401683	0.6	
309.17071	2669900	9.7	464741	0.2	
309.20711	8129883	33.4	410531	0.6	
309.24349	4040041	15.6	416986	0.3	
309.27990	4330871	16.9	423109	0.3	
310.03305	4977310	19.7	363863	0.4	
310.06499	3596970	13.7	406662	0.3	
310.06939	10716843	44.7	388760	0.8	
310.08467	4735666	18.7	415977	0.4	
310.10135	3160760	11.8	426993	0.2	
310.10582	3517114	13.3	457620	0.3	
310.12246	6559424	26.6	398569	0.5	
311.04085	19886116	84.6	388843	1.5	
311.05611	7389227	30.2	405986	0.6	
311.07724	16642099	70.5	388591	1.3	
311.09250	21626936	92.2	392971	1.6	
311.09837	6131771	24.7	398504	0.5	
311.11362	11190337	46.7	405275	0.8	
311.15003	3194959	11.9	424080	0.2	
311.18631	2625117	9.5	403091	0.2	
311.22278	10965099	45.8	404052	0.8	
