m/z	I	S/N	Res.	I %	
297.06157	4804698	33.4	423505	2.5	
297.08271	3843167	26.3	433010	2.0	
297.09798	5799011	40.8	426712	3.0	
299.07723	8091158	57.7	405007	4.1	
299.09834	2943514	19.7	402995	1.5	
300.99899	28241842	206.4	408596	14.5	
301.05646	3071935	20.6	417628	1.6	
301.07177	5918658	41.7	427864	3.0	
301.09288	7665607	54.5	404104	3.9	
302.00235	4022407	27.7	415041	2.1	
303.05100	3252578	21.8	414130	1.7	
303.07216	8866150	63.0	403866	4.5	
303.08741	5665129	39.5	422617	2.9	
303.10850	2401646	15.6	458828	1.2	
304.08003	2416182	15.7	432553	1.2	
305.06667	7504640	53.0	399469	3.8	
305.08781	26514180	192.3	398449	13.6	
305.10309	4221703	28.9	383226	2.2	
306.07454	2287051	14.7	449959	1.2	
306.09119	3243982	21.8	407186	1.7	
306.09563	3680207	25.0	430394	1.9	
307.04592	5964941	41.7	423092	3.1	
307.08232	9919636	70.7	391518	5.1	
307.10347	4874392	33.7	416724	2.5	
308.09010	2406746	15.6	408411	1.2	
309.06159	5651992	39.4	387495	2.9	
309.08276	4845084	33.5	436293	2.5	
309.09798	8535583	60.5	400527	4.4	
311.07724	11638682	83.3	394179	6.0	
311.09836	14108574	101.4	403163	7.2	
311.11363	3912609	26.7	371609	2.0	
313.05651	6826254	47.7	392084	3.5	
313.07178	3694865	24.9	428711	1.9	
313.09288	10684692	75.7	394729	5.5	
314.06429	2728392	17.8	423050	1.4	
315.01464	8968821	63.2	381131	4.6	
315.05099	3181180	21.1	424158	1.6	
315.07215	10003071	70.8	388342	5.1	
315.08740	4991618	34.3	362255	2.6	
315.10854	5571206	38.5	401142	2.9	
317.06667	7365606	51.6	383955	3.8	
317.08781	6620138	46.2	387483	3.4	
317.10307	5147628	35.4	407545	2.6	
319.04594	3685698	24.8	393387	1.9	
319.08233	9133384	64.4	395867	4.7	
319.10344	4721996	32.3	385949	2.4	
321.06159	5594781	38.7	391426	2.9	
321.08273	10493600	74.3	388897	5.4	
321.09798	8769187	61.8	373702	4.5	
323.07724	10907632	76.8	381946	5.6	
323.09540	4057075	27.3	422171	2.1	
323.09837	65863668	473.6	375706	33.7	
323.09932	4644852	31.5	727979	2.4	
323.11366	4497398	30.5	407340	2.3	
324.08506	2524311	16.2	390668	1.3	
324.10172	8394906	58.6	383756	4.3	
325.05645	2553143	16.4	403198	1.3	
325.07173	2316602	14.7	398865	1.2	
325.09289	13730109	97.1	377920	7.0	
325.11403	4740417	32.2	367929	2.4	
326.09619	2366432	15.1	389190	1.2	
327.07216	5036669	34.4	410552	2.6	
327.08740	4772480	32.4	376957	2.4	
327.09327	4814465	32.7	387566	2.5	
327.10855	6703747	46.4	384057	3.4	
329.03030	5000116	34.1	404869	2.6	
329.06667	4973498	33.9	387700	2.5	
329.08779	9442237	66.2	373077	4.8	
329.10305	3686336	24.6	403827	1.9	
329.12419	2501571	16.0	416126	1.3	
331.04600	2325230	14.8	400117	1.2	
331.06707	19834098	141.2	374940	10.2	
331.08231	8340724	58.2	363084	4.3	
331.10347	8504567	59.4	361772	4.4	
331.11870	2459898	15.7	408664	1.3	
332.09007	2390927	15.1	389606	1.2	
333.06160	8762914	60.8	363413	4.5	
333.08274	3360294	22.1	387824	1.7	
333.09798	8646184	59.9	380868	4.4	
333.11910	3136043	20.5	400728	1.6	
335.07723	8318801	57.6	371927	4.3	
335.09839	6991701	48.1	368244	3.6	
335.11364	4866903	32.8	370146	2.5	
337.09288	11221115	78.4	367739	5.7	
337.11399	4226174	28.3	377335	2.2	
338.09627	2364685	14.9	411815	1.2	
339.07213	6527386	44.7	365776	3.3	
339.09328	9230749	64.1	368229	4.7	
339.10854	8477087	58.7	357385	4.3	
341.08780	9890490	68.8	367578	5.1	
341.10559	12712636	89.0	392908	6.5	
341.10893	195185344	1396.0	354532	100.0	
341.12415	3245759	21.2	377438	1.7	
342.11228	25553738	181.0	355699	13.1	
343.08233	6667219	45.3	348865	3.4	
343.10345	9501653	65.5	361644	4.9	
343.11317	4467671	29.7	371489	2.3	
345.06162	5024997	33.7	365747	2.6	
345.08272	4826344	32.3	364149	2.5	
345.09797	6915306	47.1	351783	3.5	
345.11912	3778797	24.8	384234	1.9	
347.07725	11247097	77.9	358328	5.8	
347.09837	7409148	50.6	344469	3.8	
347.11363	5297662	35.6	360999	2.7	
348.08068	2632321	16.7	403637	1.3	
349.05654	2728708	17.4	388117	1.4	
349.09290	9645833	66.5	352682	4.9	
349.11399	4976396	33.3	355640	2.5	
349.12924	2557710	16.2	370899	1.3	
350.09625	2359183	14.7	400167	1.2	
350.10068	3028879	19.5	372229	1.6	
351.07215	4313105	28.6	352259	2.2	
351.09330	3169299	20.5	379932	1.6	
351.10856	9134101	62.9	353529	4.7	
353.08783	9115930	62.7	349876	4.7	
353.10896	6854941	46.7	350398	3.5	
353.12419	4808991	32.1	367934	2.5	
355.08231	4043295	26.5	344510	2.1	
355.10345	10535457	72.1	347777	5.4	
355.12458	2649636	16.6	359744	1.4	
357.06155	2819870	17.8	367625	1.4	
357.08271	3988257	26.1	342421	2.0	
357.09794	4749091	31.4	337207	2.4	
357.10383	6363940	42.8	355303	3.3	
357.11911	6011686	40.3	337234	3.1	
359.07506	2534945	15.8	343384	1.3	
359.07724	5501985	36.7	334676	2.8	
359.09837	8805411	60.0	336421	4.5	
359.11358	4554790	30.1	340735	2.3	
359.11954	2967590	18.9	334064	1.5	
361.09289	8893729	60.6	341841	4.6	
361.11403	6548772	44.1	339627	3.4	
361.12929	2556198	16.0	352157	1.3	
363.07217	5007900	33.2	328164	2.6	
363.09329	2471454	15.4	392566	1.3	
363.10854	8097312	55.0	339239	4.1	
365.08780	6889241	46.5	339239	3.5	
365.10895	7446300	50.4	323393	3.8	
365.12420	4824862	31.9	348298	2.5	
367.10346	10536981	71.4	333196	5.4	
367.12459	3566616	22.9	343480	1.8	
368.11129	2640019	16.4	340808	1.4	
369.08276	4159756	27.0	358692	2.1	
369.09795	3414286	21.8	348952	1.7	
369.10381	4612367	30.2	342650	2.4	
369.11910	7201041	48.2	328628	3.7	
371.07721	4208133	27.3	337898	2.2	
371.09837	7811591	52.4	346310	4.0	
371.11361	3770889	24.3	337437	1.9	
371.11949	7170570	48.0	339479	3.7	
371.13483	2531852	15.7	365600	1.3	
373.09288	7064319	47.2	327575	3.6	
373.11404	7719682	51.8	335967	4.0	
373.12925	2334980	14.3	305777	1.2	
375.07217	3936245	25.4	346165	2.0	
375.09332	3823608	24.6	339577	2.0	
375.10852	7549946	50.6	333988	3.9	
375.12972	3223548	20.5	364584	1.7	
377.08560	9305328	62.8	315905	4.8	
377.08781	14216432	97.1	317453	7.3	
377.10894	8127731	54.6	332126	4.2	
377.12420	5371125	35.4	332238	2.8	
378.09117	2837869	17.8	309834	1.5	
379.08266	2574825	15.9	331520	1.3	
379.10347	10374636	70.3	326530	5.3	
379.12457	5295599	34.9	332222	2.7	
379.13984	2637296	16.4	360717	1.4	
381.08271	3566308	22.6	336294	1.8	
381.09798	3032805	18.9	334443	1.6	
381.10388	4794086	31.1	331229	2.5	
381.11913	7683816	51.0	334092	3.9	
383.09838	7434209	49.3	332543	3.8	
383.11365	3003363	18.7	361041	1.5	
383.11951	12730339	85.8	322446	6.5	
383.13472	4003814	25.6	332895	2.1	
385.09290	4589789	29.7	324146	2.4	
385.11403	9933024	66.5	330436	5.1	
385.12924	2452706	14.9	353866	1.3	
387.07216	2962905	18.4	344525	1.5	
387.10853	5890526	38.6	307185	3.0	
387.11440	3673566	23.3	322732	1.9	
387.12967	5859808	38.4	321393	3.0	
389.08780	5083867	33.1	332416	2.6	
389.10894	6081246	39.9	329796	3.1	
389.12422	5235424	34.1	329691	2.7	
391.06705	2622427	16.1	341699	1.3	
391.10345	8643552	57.6	319270	4.4	
391.12460	6144995	40.4	323782	3.1	
391.13975	3020772	18.8	319468	1.5	
392.10689	2409570	14.6	329387	1.2	
392.11132	2841699	17.6	310526	1.5	
393.08279	4891874	31.7	317728	2.5	
393.10387	5395685	35.2	321636	2.8	
393.11912	8226023	54.7	327257	4.2	
395.09838	9074156	59.9	310371	4.6	
395.11950	11736558	78.1	312202	6.0	
395.13482	4974065	32.0	334957	2.5	
396.10177	2615921	15.9	322405	1.3	
396.10625	2725490	16.6	319932	1.4	
397.09287	2931446	18.0	334443	1.5	
397.11403	8509176	56.1	314117	4.4	
397.13512	4453115	28.4	292613	2.3	
399.09329	2751492	16.8	314227	1.4	
399.10850	4175878	26.5	317367	2.1	
399.11444	9308166	61.5	309099	4.8	
399.12971	6191113	40.2	316232	3.2	
401.08784	4339988	27.6	286995	2.2	
401.10892	6445335	42.0	300249	3.3	
401.12422	5681433	36.8	295942	2.9	
401.13010	6041882	39.2	308978	3.1	
403.10347	8686124	57.3	308507	4.5	
403.12457	6998575	45.8	307005	3.6	
403.13978	2902577	17.8	306657	1.5	
404.10457	3614392	22.7	304946	1.9	
405.08272	2692930	16.4	322268	1.4	
405.10381	2396997	14.4	344159	1.2	
405.11911	7207751	47.2	299677	3.7	
405.14020	2470730	14.9	318742	1.3	
407.09835	4486242	28.6	305447	2.3	
407.11949	4086885	25.9	295063	2.1	
407.13477	4918375	31.6	320460	2.5	
409.11406	7556487	49.6	299496	3.9	
409.13506	2964874	18.2	314506	1.5	
411.09320	3414699	21.1	314446	1.7	
411.10865	2999981	18.3	320441	1.5	
411.11442	7055022	45.6	298663	3.6	
411.12969	5646000	36.1	310364	2.9	
413.08783	2574294	15.4	346573	1.3	
413.10893	6823897	44.0	296195	3.5	
413.12428	2949084	17.9	274841	1.5	
413.13008	14352348	94.8	298443	7.4	
413.14533	2873311	17.4	294295	1.5	
415.10352	4121866	25.8	297053	2.1	
415.10933	3667211	22.8	318513	1.9	
415.12462	6461710	41.6	317934	3.3	
415.13981	3120400	19.1	305334	1.6	
417.08266	2532926	15.1	296519	1.3	
417.11918	5681732	36.3	295188	2.9	
417.12499	9728581	63.6	299767	5.0	
417.14019	3473991	21.5	298226	1.8	
419.09837	5096318	32.4	308938	2.6	
419.11951	5143425	32.7	299753	2.6	
419.13471	5624708	36.0	302227	2.9	
421.11399	7681219	49.8	302865	3.9	
421.13511	5622983	35.9	305244	2.9	
421.15040	2785481	16.8	293093	1.4	
423.09322	2435591	14.4	264587	1.2	
423.10854	2536970	15.1	285554	1.3	
423.12965	7276046	47.1	280551	3.7	
425.10897	5191511	33.0	287928	2.7	
425.12427	2717530	16.3	269308	1.4	
425.13002	6877019	44.4	305385	3.5	
425.14539	3671901	22.8	292676	1.9	
427.10346	3861672	24.1	296014	2.0	
427.12465	6158508	39.5	290102	3.2	
429.08280	2380284	13.9	311008	1.2	
429.10395	3370496	20.5	298188	1.7	
429.11914	5026306	31.5	302033	2.6	
429.12499	13343235	86.9	293217	6.8	
429.14024	3516934	21.5	308667	1.8	
431.09836	3483482	21.2	303395	1.8	
431.11953	7398238	47.3	284944	3.8	
431.13477	9386849	60.5	289664	4.8	
431.14063	10705762	69.3	295500	5.5	
433.11399	5876926	37.2	286901	3.0	
433.13508	3987650	24.6	277673	2.0	
433.15042	4152516	25.7	309134	2.1	
435.12971	5371430	33.8	295698	2.8	
437.10898	3576716	21.9	281157	1.8	
437.13006	3502991	21.4	267595	1.8	
437.14531	3092370	18.6	276359	1.6	
439.10346	2352377	13.7	293749	1.2	
439.12464	5167357	32.4	291137	2.6	
439.14579	2867456	17.1	282270	1.5	
441.12495	3431023	20.9	286971	1.8	
441.14029	4061809	25.1	297625	2.1	
443.11944	2916324	17.4	305538	1.5	
443.14066	6263784	39.7	282750	3.2	
443.15575	2314218	13.4	276525	1.2	
445.11401	3776861	23.2	278923	1.9	
445.13513	3207521	19.4	326326	1.6	
447.12965	3683037	22.3	267641	1.9	
447.13553	16361182	105.6	270532	8.4	
448.13887	2480031	14.3	339079	1.3	
449.10897	4043867	24.6	269745	2.1	
449.13005	7376991	46.5	280186	3.8	
449.14533	3800162	23.0	261178	1.9	
451.12461	5593571	34.8	273603	2.9	
451.14569	2299879	13.2	259754	1.2	
453.10377	2567015	14.9	267298	1.3	
453.12482	2726763	16.0	302321	1.4	
453.14030	5837678	36.4	280667	3.0	
455.11942	3954933	24.0	274409	2.0	
455.13486	2431225	14.0	288063	1.2	
455.14062	5262586	32.6	272238	2.7	
455.15602	3022077	17.9	295257	1.5	
457.11398	3400323	20.4	289922	1.7	
457.13508	4664967	28.7	267827	2.4	
457.15019	2394762	13.8	292002	1.2	
457.15627	2812555	16.5	275474	1.4	
459.12961	4403224	27.0	280508	2.3	
459.13555	6453273	40.4	265948	3.3	
459.15083	3055644	18.1	295671	1.6	
461.07250	2884001	17.0	276267	1.5	
461.10895	3532200	21.2	274874	1.8	
461.13004	3380652	20.2	262782	1.7	
461.14526	4389296	26.9	270989	2.2	
461.15114	4542897	27.9	260004	2.3	
463.12458	4219715	25.8	286572	2.2	
463.14571	3097415	18.4	268404	1.6	
465.12494	2805980	16.5	249511	1.4	
465.14023	5039328	31.1	240909	2.6	
467.11951	3862136	23.1	260195	2.0	
467.14061	7872124	49.0	260849	4.0	
467.15597	4456063	26.9	253861	2.3	
469.13518	3960857	23.7	284411	2.0	
471.12965	3596729	21.3	244993	1.8	
471.13561	4733370	28.7	268646	2.4	
471.15076	3805629	22.7	258122	1.9	
473.12996	2990940	17.4	286338	1.5	
473.14530	2659167	15.3	291703	1.4	
473.15120	5098337	31.1	269094	2.6	
475.12457	3804416	22.7	265165	1.9	
475.14584	2330884	13.1	280774	1.2	
475.16100	3278087	19.3	250821	1.7	
477.14017	4617898	27.9	243298	2.4	
477.14612	4896427	29.8	266558	2.5	
479.11948	3319885	19.5	264570	1.7	
479.14061	2606162	14.9	252107	1.3	
479.15584	3774549	22.5	254345	1.9	
481.13518	4303355	25.9	284373	2.2	
483.12975	3066789	17.9	273745	1.6	
483.13549	3419046	20.2	277719	1.8	
483.15079	4119465	24.7	266096	2.1	
485.12999	3131729	18.3	259921	1.6	
485.14507	3464533	20.5	247762	1.8	
485.15118	13362518	84.6	251060	6.8	
486.15477	3010093	17.5	292736	1.5	
487.12463	2761470	15.9	286131	1.4	
487.14575	3419906	20.2	270516	1.8	
487.18209	5117706	31.2	264976	2.6	
489.14020	3872944	22.7	240456	2.0	
489.14612	5626033	33.9	266608	2.9	
491.11942	3116635	17.9	256518	1.6	
491.15577	3219043	18.6	243165	1.6	
493.13515	4080655	24.1	249327	2.1	
495.15077	3704259	21.7	259659	1.9	
497.13012	3020656	17.3	268903	1.5	
497.16633	2399096	13.3	294620	1.2	
499.14569	3111205	17.9	259101	1.6	
499.16678	2653482	15.0	260329	1.4	
501.14025	3061462	17.6	268353	1.6	
501.14616	5589720	33.7	249347	2.9	
503.16177	12162189	75.6	248768	6.2	
504.16530	2611559	14.7	269329	1.3	
505.13518	3221050	18.6	264421	1.7	
507.15068	2796527	15.9	246661	1.4	
509.12994	2324892	12.9	264643	1.2	
511.14572	3405649	19.7	254398	1.7	
513.14021	2327297	12.6	228891	1.2	
513.14629	2473218	13.6	242434	1.3	
515.15568	2461364	13.5	248538	1.3	
515.16173	3350197	19.1	239469	1.7	
515.21336	3380928	19.3	266261	1.7	
517.31710	6254726	37.3	247332	3.2	
519.15070	2796048	15.6	250436	1.4	
519.15668	10633746	64.7	236088	5.4	
521.15113	2606014	14.4	269712	1.3	
521.16649	2725825	15.1	223842	1.4	
521.17230	7580610	45.6	235927	3.9	
523.14565	3039593	17.1	251722	1.6	
525.16140	2521879	13.9	247223	1.3	
527.16186	3107008	17.5	266010	1.6	
533.17229	3175860	17.9	241820	1.6	
539.16156	2442897	13.3	218406	1.3	
543.15680	2570693	13.9	225794	1.3	
545.17235	3311454	18.4	238371	1.7	
555.15703	2469672	13.2	217634	1.3	
557.17224	2953396	16.2	222707	1.5	
561.16715	3434432	19.2	224866	1.8	
563.18285	3037511	16.7	237128	1.6	
573.16731	3136705	17.0	241185	1.6	
575.18281	2897472	15.6	224495	1.5	
579.17786	3506483	19.2	221391	1.8	
587.18294	2757396	14.7	214408	1.4	
591.17760	4141567	23.0	224179	2.1	
593.17214	2507636	13.2	226434	1.3	
593.19345	3169144	17.2	224548	1.6	
599.18290	2410454	12.6	221968	1.2	
605.19356	3234873	17.2	208793	1.7	
611.18290	2477212	12.7	219849	1.3	
629.19343	2435576	12.4	204397	1.2	
647.20387	2342859	11.5	204632	1.2	
