m/z	I	S/N	Res.	I %	
521.19685	7186878	21.6	215672	5.4	
521.20271	4792768	13.8	267539	3.6	
521.21792	6648262	19.8	263114	5.0	
521.23329	2676172	6.9	257907	2.0	
522.14649	2710326	7.0	274012	2.0	
522.14913	2930487	7.8	269980	2.2	
522.16394	3552060	9.8	258853	2.7	
522.16804	3289918	8.9	258481	2.5	
522.17992	2606915	6.7	246340	2.0	
522.18514	5163845	15.0	272265	3.9	
523.10105	3014831	8.0	170007	2.3	
523.11896	3349686	9.1	240981	2.5	
523.12473	4334776	12.3	261485	3.3	
523.13694	4775101	13.8	277727	3.6	
523.13992	9012414	27.5	250035	6.8	
523.14581	5104832	14.8	260307	3.8	
523.15189	2680003	6.9	264003	2.0	
523.15550	3871940	10.8	240399	2.9	
523.16094	14156998	44.2	249252	10.6	
523.16465	2630856	6.8	344299	2.0	
523.17622	10466508	32.3	263681	7.9	
523.17972	3749070	10.4	262296	2.8	
523.18206	5825743	17.2	294602	4.4	
523.19184	4163795	11.8	227315	3.1	
523.19723	11773140	36.5	252467	8.8	
523.20985	3445978	9.4	322380	2.6	
523.21255	6313179	18.8	271664	4.7	
523.21822	2828509	7.4	256040	2.1	
524.14742	3282507	8.9	271304	2.5	
524.16254	3065425	8.2	287069	2.3	
524.16884	3097172	8.3	215980	2.3	
524.17983	3259992	8.8	283911	2.4	
524.18359	3407449	9.3	311044	2.6	
524.20092	3735136	10.4	260499	2.8	
525.11637	3035080	8.1	266076	2.3	
525.11908	4014026	11.3	264279	3.0	
525.13442	3666896	10.2	181315	2.8	
525.14047	6387666	19.0	195506	4.8	
525.14359	7477203	22.5	267001	5.6	
525.14635	2680788	6.9	287533	2.0	
525.15265	3645399	10.1	373771	2.7	
525.15553	10835928	33.5	247363	8.1	
525.15896	3552217	9.8	224050	2.7	
525.16155	4769754	13.7	269930	3.6	
525.16782	3233757	8.7	302918	2.4	
525.17071	5838814	17.2	260600	4.4	
525.17655	13289440	41.4	237470	10.0	
525.18921	2897893	7.7	351049	2.2	
525.19186	9082854	27.8	268256	6.8	
525.19490	2976743	7.9	280830	2.2	
525.19777	3149800	8.5	292446	2.4	
525.20682	2556908	6.5	287329	1.9	
525.21280	6756334	20.2	262137	5.1	
525.22816	3815412	10.6	273517	2.9	
526.15903	2777442	7.3	270393	2.1	
526.16312	2947427	7.8	327637	2.2	
526.18012	3357034	9.1	322791	2.5	
526.19512	3712368	10.3	249510	2.8	
527.10717	7686869	23.2	248555	5.8	
527.11385	3155672	8.5	194712	2.4	
527.11956	2748122	7.2	288519	2.1	
527.13472	8362720	25.4	242498	6.3	
527.14691	2595557	6.7	333128	1.9	
527.15008	6603494	19.7	228296	5.0	
527.15592	8989416	27.4	253854	6.7	
527.16806	2859757	7.5	369925	2.1	
527.17117	11741934	36.4	244235	8.8	
527.17700	3097328	8.3	296031	2.3	
527.18626	4442868	12.7	272595	3.3	
527.19218	10214134	31.4	254064	7.7	
527.20741	8026876	24.3	263936	6.0	
527.22889	2699013	7.0	254591	2.0	
527.24414	2827019	7.4	271601	2.1	
528.14263	2721898	7.1	263084	2.0	
528.15737	2689136	7.0	304655	2.0	
528.17463	3484790	9.6	222352	2.6	
528.21106	3169413	8.5	272590	2.4	
529.09053	2590171	6.6	247772	1.9	
529.11387	3775972	10.5	265877	2.8	
529.12279	3134952	8.4	295694	2.4	
529.12943	3038699	8.1	252498	2.3	
529.13545	3495405	9.6	302657	2.6	
529.14527	2772465	7.2	299645	2.1	
529.15033	10550771	32.5	232938	7.9	
529.15579	3546613	9.8	379424	2.7	
529.15814	6610422	19.7	292801	5.0	
529.16224	3319287	9.0	297632	2.5	
529.16559	6360569	18.9	244874	4.8	
529.17151	9031163	27.6	261238	6.8	
529.18668	11062785	34.2	246577	8.3	
529.20192	4154887	11.7	288942	3.1	
529.20544	3368456	9.2	278360	2.5	
529.20793	5060105	14.7	284033	3.8	
529.22303	6190607	18.3	245489	4.6	
530.15376	3714937	10.3	284118	2.8	
530.15807	3064699	8.2	240573	2.3	
530.17283	3186560	8.6	290634	2.4	
530.19027	3501959	9.6	252789	2.6	
530.19461	2928521	7.7	289796	2.2	
531.10847	3309804	9.0	192700	2.5	
531.12966	5460212	16.0	246133	4.1	
531.14215	3498233	9.6	305366	2.6	
531.14504	5753082	16.9	235266	4.3	
531.15067	6394108	19.0	259136	4.8	
531.16606	12095746	37.5	246297	9.1	
531.17807	3117318	8.4	344236	2.3	
531.18123	6478088	19.3	239537	4.9	
531.18716	9027850	27.6	237847	6.8	
531.20237	9761040	29.9	251037	7.3	
531.21725	3580182	9.9	215604	2.7	
531.23883	4299038	12.2	265696	3.2	
532.13791	2732666	7.1	297601	2.1	
532.17385	2878088	7.6	289078	2.2	
532.18872	3285646	8.9	280438	2.5	
532.20575	2709140	7.0	295651	2.0	
533.12149	2612214	6.7	351263	2.0	
533.12419	4402167	12.5	259735	3.3	
533.14531	8590335	26.1	252606	6.4	
533.15774	3939332	11.0	333090	3.0	
533.16052	8221701	24.9	253282	6.2	
533.16646	7470087	22.5	230543	5.6	
533.18169	14251021	44.5	238670	10.7	
533.19695	5702675	16.8	239574	4.3	
533.20290	5454869	16.0	238565	4.1	
533.21800	5696539	16.7	253789	4.3	
534.15322	2715011	7.0	276792	2.0	
534.16793	2576777	6.6	279002	1.9	
534.18297	3540367	9.7	332042	2.7	
534.18529	3511696	9.6	317419	2.6	
534.18964	2832785	7.4	260301	2.1	
535.11854	2590454	6.6	210606	1.9	
535.12482	3999481	11.2	234340	3.0	
535.13709	4101885	11.6	281423	3.1	
535.13979	6350590	18.9	247810	4.8	
535.14576	4054784	11.4	278401	3.0	
535.15180	2762499	7.2	336184	2.1	
535.15469	3661572	10.1	233322	2.7	
535.15796	3358469	9.1	291118	2.5	
535.16090	10962694	33.8	241462	8.2	
535.17327	2699019	7.0	369553	2.0	
535.17615	9488140	29.1	243765	7.1	
535.18200	7382798	22.2	228914	5.5	
535.18807	2635537	6.8	287451	2.0	
535.19147	2955026	7.8	266647	2.2	
535.19456	4014867	11.3	253280	3.0	
535.19733	10639124	32.8	267805	8.0	
535.20945	2616089	6.7	270101	2.0	
535.21257	5158682	15.0	258730	3.9	
535.23345	4310818	12.2	251890	3.2	
536.16200	2585734	6.6	306075	1.9	
536.16886	3571848	9.8	228979	2.7	
536.17972	2916493	7.7	229825	2.2	
536.20064	4169877	11.8	238021	3.1	
537.11647	3361267	9.1	227839	2.5	
537.11917	3754484	10.4	243862	2.8	
537.13130	3056120	8.2	278539	2.3	
537.14027	6363644	18.9	252368	4.8	
537.15256	3078656	8.2	309184	2.3	
537.15549	8976897	27.4	249638	6.7	
537.16136	4874756	14.1	266325	3.7	
537.16741	3027462	8.1	299926	2.3	
537.17056	3612167	10.0	258839	2.7	
537.17658	11586057	35.9	242033	8.7	
537.18857	3450382	9.4	267982	2.6	
537.19188	8063503	24.4	258783	6.1	
537.19796	5992978	17.7	213260	4.5	
537.21287	6437400	19.1	266421	4.8	
537.22815	3854877	10.7	263877	2.9	
538.14139	3160953	8.5	246703	2.4	
538.16284	3555201	9.8	240054	2.7	
538.18015	2821000	7.4	303635	2.1	
538.18448	3058569	8.2	201376	2.3	
538.19910	2950031	7.8	264285	2.2	
539.11108	2656490	6.9	213841	2.0	
539.13467	6554867	19.5	247095	4.9	
539.14091	2974965	7.9	283268	2.2	
539.15001	4107512	11.6	218255	3.1	
539.15591	8338683	25.3	252969	6.3	
539.15890	2648316	6.8	254703	2.0	
539.16801	3898623	10.9	298311	2.9	
539.17108	10280192	31.6	234407	7.7	
539.17696	4601091	13.2	256097	3.5	
539.18652	3198214	8.6	220075	2.4	
539.19219	10571016	32.6	238067	7.9	
539.20436	3353869	9.1	323595	2.5	
539.20726	6720782	20.1	259753	5.0	
539.22862	3767574	10.5	251996	2.8	
539.24367	3027228	8.0	254421	2.3	
539.29900	3252529	8.7	257395	2.4	
540.14263	3497585	9.5	195128	2.6	
540.15959	3192439	8.5	263675	2.4	
540.17163	2946683	7.7	265777	2.2	
540.19585	3306117	8.9	209087	2.5	
541.11394	2674656	6.8	248629	2.0	
541.12900	3394533	9.1	191944	2.5	
541.13526	3565544	9.7	303237	2.7	
541.14106	2596842	6.6	295616	1.9	
541.14751	3817452	10.5	324989	2.9	
541.15033	8810477	26.5	256754	6.6	
541.15311	2711534	6.9	367259	2.0	
541.15604	2779119	7.2	309653	2.1	
541.16225	3706866	10.1	264620	2.8	
541.16564	5169139	14.8	238917	3.9	
541.16860	4012020	11.1	290478	3.0	
541.17155	10321909	31.4	238474	7.7	
541.18013	2583544	6.5	190125	1.9	
541.18394	3964922	11.0	351823	3.0	
541.18671	11259899	34.4	256010	8.5	
541.18959	2776060	7.1	204300	2.1	
541.20187	3733505	10.2	211335	2.8	
541.20519	3969026	11.0	302875	3.0	
541.20789	7389187	22.0	266780	5.5	
541.22304	4925449	14.0	268703	3.7	
542.15405	2647399	6.7	287358	2.0	
542.15802	2626921	6.7	248500	2.0	
542.17536	2803055	7.2	249158	2.1	
542.18767	2886004	7.5	321531	2.2	
542.19019	2779509	7.2	252878	2.1	
543.10843	2844366	7.4	214726	2.1	
543.12692	3627733	9.9	257812	2.7	
543.12955	4965078	14.2	272707	3.7	
543.14215	3853018	10.6	318410	2.9	
543.14487	4639452	13.1	248225	3.5	
543.15081	5454558	15.7	251849	4.1	
543.16322	3406562	9.2	252766	2.6	
543.16605	11354851	34.7	255643	8.5	
543.17192	2698982	6.9	215356	2.0	
543.17804	3771112	10.3	299506	2.8	
543.18131	5458665	15.8	245645	4.1	
543.18440	4104938	11.4	278954	3.1	
543.18711	8262379	24.8	254930	6.2	
543.19943	3465968	9.4	304369	2.6	
543.20228	8475377	25.4	253345	6.4	
543.21772	2936567	7.7	243564	2.2	
543.22335	3304185	8.8	259197	2.5	
543.23851	3742463	10.2	276197	2.8	
544.14553	2553938	6.4	272840	1.9	
544.16976	3342427	9.0	256041	2.5	
544.20596	2860137	7.4	185484	2.1	
544.21050	2707563	6.9	291113	2.0	
545.11531	5103036	14.6	250061	3.8	
545.11784	8000957	23.9	256488	6.0	
545.12417	4416960	12.4	206962	3.3	
545.14519	7976392	23.8	240698	6.0	
545.15759	3110348	8.2	290794	2.3	
545.16068	7028173	20.8	223438	5.3	
545.16649	7144912	21.2	245024	5.4	
545.16992	3641809	9.9	195409	2.7	
545.17863	3882452	10.7	312281	2.9	
545.18160	11937237	36.5	251712	9.0	
545.19360	3415514	9.2	310055	2.6	
545.19684	5004763	14.3	226993	3.8	
545.20283	6223325	18.2	250973	4.7	
545.21536	3640802	9.9	308414	2.7	
545.21807	7095779	21.0	257039	5.3	
546.14883	2891581	7.5	284226	2.2	
546.16799	2622276	6.6	270760	2.0	
546.18520	2582347	6.5	311365	1.9	
546.18943	3067724	8.1	230638	2.3	
546.20400	3054417	8.0	266616	2.3	
547.10090	2847902	7.4	249037	2.1	
547.12448	4475047	12.6	232653	3.4	
547.13707	3805356	10.4	272044	2.9	
547.13978	6822061	20.1	242677	5.1	
547.14563	3901615	10.8	237392	2.9	
547.15152	3465393	9.4	269200	2.6	
547.15802	3406004	9.2	330304	2.6	
547.16094	9975989	30.2	250559	7.5	
547.17324	4063417	11.3	324162	3.1	
547.17619	7309499	21.7	247383	5.5	
547.17909	3672251	10.0	277931	2.8	
547.18207	7182525	21.3	237244	5.4	
547.19440	3664065	10.0	293495	2.8	
547.19723	11483330	35.1	246438	8.6	
547.21253	4634824	13.1	224453	3.5	
547.21855	3577034	9.7	225527	2.7	
547.23359	4069584	11.3	241109	3.1	
548.16466	3083816	8.1	267494	2.3	
548.17967	3095086	8.2	236983	2.3	
548.20067	3476021	9.4	213277	2.6	
549.11900	4373384	12.3	272031	3.3	
549.14015	5618576	16.3	268802	4.2	
549.15261	4623253	13.1	256450	3.5	
549.15556	8264598	24.8	235233	6.2	
549.16152	5696408	16.5	253468	4.3	
549.17351	5794716	16.8	292885	4.3	
549.17645	15002525	46.4	248362	11.3	
549.18874	3644322	9.9	324794	2.7	
549.19198	7642019	22.8	227632	5.7	
549.19772	5219237	15.0	276264	3.9	
549.21288	8895403	26.8	239435	6.7	
549.22815	3826608	10.5	219666	2.9	
550.16312	2555144	6.4	267423	1.9	
550.18001	3831055	10.5	245337	2.9	
550.19524	2579732	6.5	219777	1.9	
550.21368	2746651	7.0	284297	2.1	
550.21647	2874652	7.5	281687	2.2	
551.13496	5729901	16.6	231388	4.3	
551.14679	4056689	11.2	264307	3.0	
551.14981	4029042	11.2	231092	3.0	
551.15590	8207989	24.6	241713	6.2	
551.16818	2844281	7.4	381751	2.1	
551.17115	9490042	28.7	241975	7.1	
551.17409	3933819	10.9	310887	3.0	
551.17698	5688956	16.5	294484	4.3	
551.17948	2553469	6.4	414960	1.9	
551.18260	3626622	9.9	258224	2.7	
551.18605	3954304	10.9	224331	3.0	
551.19219	13004418	40.0	240979	9.8	
551.20749	6090376	17.8	241894	4.6	
551.21335	4425354	12.4	241356	3.3	
551.22847	4937359	14.1	244382	3.7	
551.24375	2862741	7.4	261137	2.1	
552.17483	2966505	7.7	255061	2.2	
552.17829	2822122	7.3	332946	2.1	
552.19594	3905521	10.8	239375	2.9	
552.21092	2749430	7.0	216544	2.1	
553.11431	2836800	7.3	291044	2.1	
553.12935	4284741	12.0	222400	3.2	
553.13526	3266888	8.7	274417	2.5	
553.14761	4139340	11.5	244680	3.1	
553.15047	8376653	25.1	252982	6.3	
553.15585	4350287	12.2	256479	3.3	
553.16245	3248465	8.6	257809	2.4	
553.16554	4152658	11.6	170104	3.1	
553.17151	11460948	35.0	248309	8.6	
553.18378	2875737	7.5	329243	2.2	
553.18670	9322842	28.1	237310	7.0	
553.19256	5632348	16.3	223533	4.2	
553.20191	4009312	11.1	176832	3.0	
553.20495	3909985	10.8	220795	2.9	
553.20774	8647010	26.0	248302	6.5	
553.22288	5067112	14.5	234591	3.8	
554.15805	2828987	7.3	288190	2.1	
554.17236	2598593	6.6	293698	2.0	
554.17510	2818754	7.3	266886	2.1	
554.21152	2657999	6.8	243975	2.0	
555.10580	2827283	7.3	240026	2.1	
555.12964	5082140	14.5	259628	3.8	
555.14206	3804192	10.4	237748	2.9	
555.14509	5669921	16.4	229374	4.3	
555.15087	7255075	21.5	245123	5.4	
555.16319	4248616	11.9	331763	3.2	
555.16606	11174953	34.1	253472	8.4	
555.16878	3638314	9.9	394301	2.7	
555.17178	3929131	10.8	247655	2.9	
555.17802	3141677	8.3	215432	2.4	
555.18119	5514286	15.9	197451	4.1	
555.18436	4582448	12.9	247987	3.4	
555.18711	10834992	33.0	257463	8.1	
555.20235	8655926	26.0	242422	6.5	
555.20824	2801720	7.2	265754	2.1	
555.21754	2998331	7.8	268235	2.3	
555.22060	2593853	6.5	315503	1.9	
555.22344	4088894	11.3	296240	3.1	
555.23865	4086851	11.3	229242	3.1	
556.13778	2661768	6.8	222075	2.0	
556.15205	2832781	7.3	269987	2.1	
556.16970	2645396	6.7	303137	2.0	
556.17334	3145109	8.3	260729	2.4	
556.19094	2765211	7.1	214651	2.1	
556.20608	3109281	8.2	252605	2.3	
557.12157	3462891	9.3	243823	2.6	
557.14246	3426034	9.2	340290	2.6	
557.14524	7575283	22.5	250451	5.7	
557.15087	2623221	6.6	195585	2.0	
557.15759	3645176	9.9	277044	2.7	
557.16053	6141689	17.9	227518	4.6	
557.16642	8021755	24.0	244313	6.0	
557.17883	4019967	11.1	327396	3.0	
557.18166	10606336	32.3	241168	8.0	
557.18734	4279042	12.0	207934	3.2	
557.19683	6067974	17.7	222568	4.6	
557.20278	8664840	26.0	240740	6.5	
557.21519	3729164	10.2	348417	2.8	
557.21802	7599886	22.6	260498	5.7	
558.15293	2763869	7.1	232190	2.1	
558.18517	4237417	11.8	242533	3.2	
559.12462	4059578	11.2	251433	3.0	
559.13716	4161982	11.6	284752	3.1	
559.13994	5476799	15.8	227155	4.1	
559.14582	4757953	13.5	261759	3.6	
559.15799	4430278	12.4	231999	3.3	
559.16097	9648583	29.2	237833	7.2	
559.17338	3348939	9.0	350343	2.5	
559.17634	6851020	20.2	239772	5.1	
559.17920	3512781	9.5	330161	2.6	
559.18204	8112590	24.3	253673	6.1	
559.19459	4020691	11.1	322469	3.0	
559.19738	9312724	28.1	238802	7.0	
559.21247	4084185	11.3	260093	3.1	
559.21837	4790747	13.6	246955	3.6	
559.23368	5124577	14.7	250043	3.8	
560.16465	2918189	7.6	256271	2.2	
560.16873	2689839	6.8	272441	2.0	
560.17956	2633523	6.7	224814	2.0	
560.18597	3668789	10.0	272287	2.8	
560.19797	2769721	7.1	278988	2.1	
561.11912	3196033	8.5	277719	2.4	
561.13750	3562632	9.6	312758	2.7	
561.14023	4945033	14.1	279127	3.7	
561.15275	4680846	13.2	265040	3.5	
561.15547	6605966	19.4	245540	5.0	
561.16124	5905552	17.2	252093	4.4	
561.17348	3675285	10.0	275585	2.8	
561.17651	11156630	34.0	245849	8.4	
561.18880	2600090	6.6	362673	2.0	
561.19178	6655131	19.6	234144	5.0	
561.19765	6534302	19.2	242898	4.9	
561.21283	8412323	25.2	243289	6.3	
561.22829	3808424	10.4	229710	2.9	
561.24924	3344560	8.9	226817	2.5	
562.15859	2615795	6.6	289294	2.0	
562.17995	3460602	9.3	235874	2.6	
562.19887	2724353	7.0	286536	2.0	
562.21640	2941447	7.7	190532	2.2	
563.12006	2856263	7.4	177516	2.1	
563.13478	6008653	17.5	248389	4.5	
563.15292	3862355	10.6	308827	2.9	
563.15584	8200020	24.5	244695	6.2	
563.16816	4026201	11.1	342626	3.0	
563.17113	8408921	25.2	241542	6.3	
563.17690	6360924	18.6	232343	4.8	
563.18671	2794335	7.2	207942	2.1	
563.18935	4542304	12.8	400451	3.4	
563.19210	11980641	36.7	229419	9.0	
563.20738	6713190	19.8	245058	5.0	
563.21337	3864424	10.6	267715	2.9	
563.22567	3471213	9.4	288096	2.6	
563.22854	4405102	12.4	243782	3.3	
563.24358	2666355	6.8	244107	2.0	
564.17474	2756796	7.1	242899	2.1	
564.19602	2810052	7.2	228909	2.1	
565.12706	2998795	7.8	190277	2.3	
565.13512	3940878	10.9	247708	3.0	
565.14766	3715603	10.1	336787	2.8	
565.15042	6709780	19.7	236258	5.0	
565.15620	3334678	8.9	238325	2.5	
565.16552	4380185	12.3	205761	3.3	
565.16856	4104730	11.4	361847	3.1	
565.17148	11960859	36.6	240181	9.0	
565.18374	3695136	10.1	371774	2.8	
565.18672	9261600	27.9	234316	7.0	
565.19243	5448227	15.7	209383	4.1	
565.20196	3377702	9.1	202330	2.5	
565.20501	4907559	14.0	277818	3.7	
565.20777	10248744	31.1	244862	7.7	
565.22296	5419565	15.6	253869	4.1	
565.24405	3141173	8.3	258518	2.4	
566.15110	2620275	6.6	320209	2.0	
566.15794	2905974	7.5	270409	2.2	
566.17519	3298172	8.8	212261	2.5	
566.19012	2574209	6.5	278748	1.9	
566.21108	4645768	13.1	262051	3.5	
567.12960	5407946	15.6	221001	4.1	
567.14459	3174607	8.4	209583	2.4	
567.15087	4066514	11.3	197256	3.1	
567.16320	3337430	8.9	388384	2.5	
567.16606	8840407	26.6	238057	6.6	
567.17160	5477593	15.8	229278	4.1	
567.17614	2655450	6.7	213174	2.0	
567.18104	4789468	13.6	217321	3.6	
567.18430	4881629	13.9	272762	3.7	
567.18710	10966238	33.4	238972	8.2	
567.19952	3355874	9.0	350193	2.5	
567.20237	8500451	25.5	240207	6.4	
567.20840	4138214	11.5	245881	3.1	
567.22333	6495467	19.1	242835	4.9	
567.23864	3775728	10.3	243440	2.8	
568.16953	2639413	6.7	299971	2.0	
568.19079	3745341	10.2	230091	2.8	
568.20578	3114562	8.2	274760	2.3	
569.10871	2922364	7.5	225396	2.2	
569.11781	3204992	8.4	244096	2.4	
569.14238	3397512	9.0	332312	2.6	
569.14529	6588297	19.1	241415	4.9	
569.15760	2711438	6.8	346938	2.0	
569.16068	4386703	12.1	174355	3.3	
569.16628	7636881	22.4	238565	5.7	
569.17872	4040597	11.0	309677	3.0	
569.18171	9652118	28.8	233364	7.2	
569.18754	4839320	13.5	251030	3.6	
569.19706	4401051	12.2	196682	3.3	
569.19989	4196252	11.5	222975	3.2	
569.20278	8075165	23.8	247277	6.1	
569.21511	2729889	6.9	372604	2.0	
569.21798	6985635	20.3	238744	5.2	
570.18513	2631922	6.6	293838	2.0	
570.20340	3696889	9.9	213552	2.8	
571.12467	3054136	7.9	259301	2.3	
571.13700	2935356	7.5	327902	2.2	
571.13972	4241981	11.7	280209	3.2	
571.14578	4616767	12.8	249455	3.5	
571.15802	4258371	11.7	336631	3.2	
571.16095	9022020	26.8	232458	6.8	
571.16615	4170310	11.4	281100	3.1	
571.17330	3633737	9.7	218010	2.7	
571.17638	4725322	13.2	201016	3.5	
571.18211	9497164	28.3	221044	7.1	
571.19729	8886865	26.4	242223	6.7	
571.20349	2698835	6.8	214071	2.0	
571.21270	4403798	12.2	218582	3.3	
571.21825	6232664	18.0	249606	4.7	
571.23362	4450910	12.3	239252	3.3	
572.18595	2908070	7.4	167667	2.2	
572.20079	4064171	11.1	279343	3.1	
573.11639	2737383	6.9	316718	2.1	
573.11933	2887912	7.4	258689	2.2	
573.13734	2809070	7.1	320026	2.1	
573.14030	5942511	17.0	247755	4.5	
573.15551	5418229	15.4	256973	4.1	
573.16134	6503670	18.8	237861	4.9	
573.17373	5606651	16.0	301636	4.2	
573.17667	9301244	27.7	252703	7.0	
573.19175	6067457	17.4	240529	4.6	
573.19772	7144707	20.8	219012	5.4	
573.21297	8146184	24.0	244692	6.1	
573.22817	3779853	10.2	230823	2.8	
573.23393	2759951	7.0	269476	2.1	
573.24914	4042004	11.0	260667	3.0	
574.17996	3333716	8.8	270439	2.5	
574.20142	2588252	6.4	223814	1.9	
575.13204	3506074	9.3	291931	2.6	
575.13486	4730779	13.2	220714	3.6	
575.15027	3186593	8.3	164808	2.4	
575.15593	7397283	21.6	250623	5.6	
575.16824	4300711	11.8	268625	3.2	
575.17113	7249832	21.2	250375	5.4	
575.17701	7516074	22.0	226519	5.6	
575.18163	3213227	8.4	227085	2.4	
575.18923	4362158	12.0	329265	3.3	
575.19212	10256303	30.7	240109	7.7	
575.20733	5722036	16.3	227573	4.3	
575.21304	4655030	13.0	219739	3.5	
575.22842	5103548	14.4	230656	3.8	
576.14270	2967796	7.6	239743	2.2	
577.11417	2784831	7.0	237628	2.1	
577.12681	3592771	9.6	111954	2.7	
577.13515	2597446	6.4	244009	1.9	
577.14759	3652170	9.8	275004	2.7	
577.15052	5892683	16.9	236517	4.4	
577.15628	2883149	7.3	230046	2.2	
577.16851	3998289	10.9	319276	3.0	
577.17152	9941586	29.7	239323	7.5	
577.18402	3215958	8.4	422499	2.4	
577.18682	6918743	20.1	247035	5.2	
577.19251	5331545	15.1	235969	4.0	
577.20504	4293214	11.8	281126	3.2	
577.20781	8917598	26.4	241770	6.7	
577.22308	5065316	14.3	254900	3.8	
577.22912	3031654	7.8	179657	2.3	
577.24397	4006507	10.9	227246	3.0	
578.12227	2674581	6.7	220834	2.0	
578.15386	2715552	6.8	291707	2.0	
578.15791	2619809	6.5	188239	2.0	
578.17532	3437479	9.1	227467	2.6	
579.12975	4590827	12.8	227510	3.4	
579.15076	5903602	16.9	218783	4.4	
579.16326	3699958	9.9	408385	2.8	
579.16611	8680695	25.7	235382	6.5	
579.17163	5258489	14.9	220973	3.9	
579.18170	4282620	11.8	189789	3.2	
579.18715	10786046	32.4	232779	8.1	
579.19144	2903295	7.4	232291	2.2	
579.19926	3087618	8.0	333649	2.3	
579.20236	7599363	22.3	229924	5.7	
579.20792	4691205	13.1	208086	3.5	
579.22350	6849802	19.9	229139	5.1	
579.23871	3861775	10.4	250241	2.9	
580.16960	3839562	10.4	249536	2.9	
580.18781	2588240	6.4	284186	1.9	
580.19077	3165777	8.2	284807	2.4	
581.14239	3049362	7.9	377575	2.3	
581.14537	6231955	17.9	215365	4.7	
581.16337	3563417	9.5	233713	2.7	
581.16648	7403418	21.7	251854	5.6	
581.17123	2704283	6.8	146986	2.0	
581.17866	4523934	12.5	355429	3.4	
581.18164	9930655	29.7	241046	7.5	
581.18757	5762977	16.5	208121	4.3	
581.19683	3729316	10.0	247634	2.8	
581.19978	4806565	13.4	363472	3.6	
581.20267	11716518	35.3	230385	8.8	
581.21799	7022507	20.4	222518	5.3	
581.22366	3168173	8.2	177450	2.4	
581.23605	2661297	6.6	262968	2.0	
581.25442	2735031	6.9	238862	2.1	
582.16995	2616555	6.5	219816	2.0	
582.18525	3553520	9.5	264859	2.7	
582.20638	2924791	7.5	259174	2.2	
583.12498	3382827	8.9	222586	2.5	
583.13699	2900527	7.4	300664	2.2	
583.13991	3084848	8.0	207526	2.3	
583.14602	4360754	12.0	246483	3.3	
583.15793	4037174	11.0	330107	3.0	
583.16100	8280631	24.4	236531	6.2	
583.16596	4137529	11.3	257987	3.1	
583.17620	4387388	12.1	198514	3.3	
583.18199	10451518	31.3	229469	7.8	
583.19448	4061762	11.1	327263	3.0	
583.19735	8137283	24.0	240155	6.1	
583.20305	3868229	10.5	211570	2.9	
583.21256	3313224	8.7	189077	2.5	
583.21843	7383627	21.6	255457	5.5	
583.23361	4037200	11.0	249493	3.0	
584.18557	3090318	8.0	168815	2.3	
584.20091	3027859	7.8	257661	2.3	
585.11906	2750661	6.9	247067	2.1	
585.14031	5797068	16.6	194683	4.4	
585.15260	3273936	8.6	290269	2.5	
585.15559	4783313	13.4	178914	3.6	
585.16149	6286547	18.1	238034	4.7	
585.17364	4349143	12.0	344185	3.3	
585.17666	9899224	29.5	228151	7.4	
585.18214	4271322	11.7	224668	3.2	
585.18583	2575579	6.4	309810	1.9	
585.19181	5369053	15.2	218556	4.0	
585.19757	9149663	27.2	227430	6.9	
585.20994	3488995	9.3	289867	2.6	
585.21285	8260836	24.4	250581	6.2	
585.22536	2993384	7.7	325694	2.2	
585.22854	2839785	7.2	264541	2.1	
585.23395	3896555	10.5	250933	2.9	
585.24923	2818288	7.1	274985	2.1	
586.16474	2727456	6.8	110979	2.0	
586.20098	2621997	6.5	276974	2.0	
587.12800	2873184	7.3	275048	2.2	
587.13193	3250017	8.5	303335	2.4	
587.13492	3561314	9.5	249862	2.7	
587.14138	3208036	8.4	187201	2.4	
587.15276	4872040	13.6	258416	3.7	
587.15595	6627177	19.2	252837	5.0	
587.16827	3164013	8.2	356205	2.4	
587.17122	6012782	17.2	181554	4.5	
587.17705	7196528	21.0	223125	5.4	
587.18163	3039090	7.8	194382	2.3	
587.18922	4808564	13.4	358827	3.6	
587.19216	9965429	29.8	246418	7.5	
587.20431	3149689	8.2	281333	2.4	
587.20747	4890490	13.7	201050	3.7	
587.21314	7270268	21.2	220241	5.5	
587.22849	6438785	18.6	223598	4.8	
588.17845	3260603	8.5	221678	2.4	
588.19566	3156161	8.2	281116	2.4	
588.21457	2907335	7.4	159905	2.2	
588.23192	2631885	6.5	143729	2.0	
589.14757	4162043	11.4	342331	3.1	
589.15048	5315068	15.0	209679	4.0	
589.15643	3873278	10.5	235954	2.9	
589.16000	2724351	6.8	281887	2.0	
589.16848	3162626	8.2	387311	2.4	
589.17149	8679939	25.7	240834	6.5	
589.18375	3273223	8.6	365972	2.5	
589.18691	6545928	18.9	180207	4.9	
589.19266	6435338	18.6	243996	4.8	
589.19626	3482123	9.2	265203	2.6	
589.20469	4932110	13.8	283122	3.7	
589.20778	9961999	29.7	251533	7.5	
589.22348	4661780	13.0	197939	3.5	
589.22871	3975702	10.8	233205	3.0	
589.24421	4129307	11.3	257658	3.1	
590.15090	2892613	7.4	306892	2.2	
590.17512	3390285	8.9	256614	2.5	
590.21105	3801945	10.2	240251	2.9	
591.12672	3495045	9.3	289193	2.6	
