m/z	I	S/N	Res.	I %	
169.12340	7030076	34.1	745380	1.3	
170.01760	11971071	59.5	754368	2.3	
170.99110	10021595	49.5	719780	1.9	
171.02990	4369125	20.5	769794	0.8	
171.06628	4612333	21.7	723514	0.9	
171.10266	5112565	24.3	758476	1.0	
171.13709	5591293	26.7	675585	1.1	
171.13806	36061948	183.3	794706	6.8	
171.13905	526770944	2704.4	728749	100.0	
172.14139	3376618	15.3	890253	0.6	
172.14241	59704296	303.8	728648	11.3	
173.00916	21075132	105.9	722332	4.0	
173.04554	12105926	60.0	748989	2.3	
173.08193	4555983	21.4	756008	0.9	
173.11832	4868824	23.0	728114	0.9	
173.14575	3089119	13.8	886552	0.6	
175.00554	4287674	19.9	744415	0.8	
175.02480	7810751	37.9	730552	1.5	
175.06091	3970760	18.3	1703422	0.8	
175.06119	44222152	223.7	719499	8.4	
175.09759	2486738	10.7	764565	0.5	
176.01149	4135878	19.1	722258	0.8	
176.06455	3979220	18.3	763894	0.8	
177.01933	38295772	193.5	695866	7.3	
177.03939	13773024	68.3	768624	2.6	
177.04046	205285600	1045.7	708645	39.0	
177.05572	17266916	86.1	718358	3.3	
178.02269	3754998	17.1	689225	0.7	
178.04382	13625852	67.3	692998	2.6	
178.05908	2852352	12.5	710621	0.5	
178.96318	6348550	30.3	707343	1.2	
178.99859	12907280	63.7	702993	2.5	
179.03498	24873754	124.5	699241	4.7	
179.05501	5958433	28.3	798082	1.1	
179.05611	94890784	480.6	698459	18.0	
179.07136	7258918	34.9	740140	1.4	
180.03832	2637125	11.4	700988	0.5	
180.04278	2600006	11.2	808317	0.5	
180.05945	5689419	27.0	752585	1.1	
181.01425	19791214	98.3	706942	3.8	
181.05063	51211640	257.6	698586	9.7	
181.05091	4402553	20.3	1321256	0.8	
181.07175	11593088	56.8	698456	2.2	
182.02207	3166120	14.1	614745	0.6	
182.04587	3114671	13.8	706762	0.6	
182.05398	4240050	19.5	766297	0.8	
183.02989	22888424	114.0	692230	4.3	
183.06629	4831221	22.5	741061	0.9	
185.02779	2946682	12.9	698242	0.6	
185.04554	10701440	52.1	669065	2.0	
185.08192	12874380	63.0	677719	2.4	
185.11831	7184025	34.3	702036	1.4	
185.15470	5848741	27.6	696901	1.1	
186.04558	2583251	11.1	709342	0.5	
186.07718	3093982	13.7	713121	0.6	
187.02480	3895590	17.7	742832	0.7	
187.04194	7559468	36.2	708422	1.4	
187.06120	7675187	36.8	664039	1.5	
187.09758	11003199	53.6	657539	2.1	
188.06122	2409875	10.2	692641	0.5	
189.04046	5883890	27.6	673772	1.1	
189.05570	3354104	14.9	710581	0.6	
189.05759	10950648	53.1	660481	2.1	
189.07685	11419647	55.5	659256	2.2	
190.96317	3140789	13.8	786344	0.6	
191.01972	28089034	138.8	665090	5.3	
191.03498	18977488	93.1	665486	3.6	
191.05611	42375896	210.3	663099	8.0	
191.07136	17234654	84.4	649900	3.3	
192.04279	3169868	13.9	698195	0.6	
192.05944	3092050	13.5	773102	0.6	
193.01424	9944512	47.9	644974	1.9	
193.03537	33009096	163.4	653475	6.3	
193.04932	3857870	17.4	645625	0.7	
193.05063	49847756	247.8	648870	9.5	
194.03871	3064654	13.4	728982	0.6	
194.05398	5450580	25.3	717065	1.0	
194.99351	3492551	15.5	650111	0.7	
194.99688	7592136	35.9	689790	1.4	
195.02989	23572694	115.7	648330	4.5	
195.04970	9378013	44.8	689207	1.8	
195.05102	165183712	822.2	638951	31.4	
195.06628	22446308	110.0	639917	4.3	
195.10266	3014386	13.1	700902	0.6	
195.13905	2749697	11.8	690499	0.5	
196.03320	2445671	10.2	622297	0.5	
196.05438	11223663	54.0	646315	2.1	
196.06965	2967669	12.8	647400	0.6	
197.00916	5777395	26.9	633604	1.1	
197.01252	6502388	30.5	649551	1.2	
197.04291	4326400	19.6	706599	0.8	
197.04419	22266880	109.1	677689	4.2	
197.04554	401343488	2000.5	631555	76.2	
197.05522	2504197	10.5	673754	0.5	
197.08193	3587600	15.9	688465	0.7	
197.15471	5151790	23.7	623440	1.0	
198.04890	39036316	192.8	638643	7.4	
199.02480	2852148	12.2	725809	0.5	
199.04978	4083006	18.3	653556	0.8	
199.06118	10587971	50.6	649008	2.0	
199.09760	3527506	15.6	670220	0.7	
199.16763	4080496	18.3	725697	0.8	
199.16897	20445040	99.6	691280	3.9	
199.17035	364971904	1811.4	626569	69.3	
200.05642	2816231	12.0	660835	0.5	
200.17370	52537624	259.1	622919	10.0	
201.04046	17085066	82.9	626080	3.2	
201.07684	4563098	20.7	639461	0.9	
201.11323	5598890	25.9	657917	1.1	
201.17706	3647173	16.2	633926	0.7	
202.94139	22019522	107.0	623177	4.2	
202.97778	2581970	10.8	663697	0.5	
203.03500	4033003	18.0	708165	0.8	
203.03684	8210924	38.7	633109	1.6	
203.05611	12725748	61.0	629869	2.4	
203.07324	3731452	16.5	648462	0.7	
203.09249	5743109	26.4	644896	1.1	
204.05613	2942381	12.6	664626	0.6	
205.01425	3964248	17.6	666692	0.8	
205.03392	2732897	11.6	730579	0.5	
205.03537	40997216	200.8	609111	7.8	
205.05063	8810856	41.6	654231	1.7	
205.05249	10742121	51.2	624572	2.0	
205.07175	9163122	43.4	627093	1.7	
206.03872	3239205	14.1	627031	0.6	
207.02989	10861799	51.5	637288	2.1	
207.05102	13509873	64.6	607814	2.6	
207.06479	4182263	18.6	667955	0.8	
207.06627	69047544	338.0	603091	13.1	
207.06665	5631224	25.8	1056095	1.1	
207.08740	10405121	49.3	608500	2.0	
208.06962	8424132	39.5	614894	1.6	
208.97373	6289510	29.0	618964	1.2	
209.00916	4868215	22.0	634882	0.9	
209.03028	5785728	26.5	582950	1.1	
209.04554	29808776	144.8	601410	5.7	
209.06667	16623761	79.9	598296	3.2	
209.08192	8929432	42.0	608677	1.7	
210.04891	3528284	15.4	644550	0.7	
211.02480	9135143	42.8	629189	1.7	
211.06118	23845944	114.9	602347	4.5	
211.09757	10916937	51.5	620573	2.1	
212.06456	2989588	12.7	655007	0.6	
212.09283	7123489	32.9	624118	1.4	
213.04045	12378086	58.7	591403	2.3	
213.07685	7958520	37.0	631634	1.5	
213.11321	4580361	20.5	623751	0.9	
213.18601	3807276	16.7	571163	0.7	
214.07205	2614743	10.8	721637	0.5	
215.03279	8263593	38.3	577776	1.6	
215.05610	18678708	89.1	579919	3.5	
215.09252	3402182	14.6	632982	0.6	
215.12888	8287192	38.5	621019	1.6	
217.02983	3288955	14.1	606910	0.6	
217.03538	3486590	15.0	646230	0.7	
217.05064	4136838	18.2	587939	0.8	
217.05250	5091207	22.9	616231	1.0	
217.07176	9801616	45.8	599671	1.9	
217.10814	5742498	26.0	649086	1.1	
219.02988	7387996	34.1	583429	1.4	
219.05058	8006502	37.1	1186691	1.5	
219.05102	99576680	483.7	573960	18.9	
219.06627	9663342	45.2	590424	1.8	
219.08740	7587705	35.0	596570	1.4	
220.05438	8842588	40.9	574778	1.7	
221.00916	24452924	116.7	586719	4.6	
221.04554	20766544	98.8	579129	3.9	
221.06495	5954393	26.9	639197	1.1	
221.06623	9523034	44.2	1042653	1.8	
221.06667	106442584	514.5	572944	20.2	
221.08192	7452514	34.2	601591	1.4	
222.01252	2777913	11.5	649747	0.5	
222.07003	9144662	42.4	622249	1.7	
222.98842	8706857	40.3	565570	1.7	
223.02481	13099835	61.6	587963	2.5	
223.04593	7992134	36.8	595514	1.5	
223.06119	25129806	120.0	563945	4.8	
223.09757	4436833	19.6	589687	0.8	
224.06451	2838863	11.7	632174	0.5	
225.00407	4158257	18.1	611633	0.8	
225.04000	4839236	21.4	1057329	0.9	
225.04046	41744196	199.5	566829	7.9	
225.07684	23566166	111.8	563826	4.5	
225.11326	4295529	18.8	606917	0.8	
225.18599	9287566	42.9	576348	1.8	
226.04382	3897673	16.8	631239	0.7	
226.08019	2584412	10.5	544262	0.5	
227.01971	3500866	14.9	579158	0.7	
227.05611	14912341	70.0	564383	2.8	
227.09249	5542760	24.8	581880	1.1	
227.10371	9075566	41.8	584568	1.7	
227.12887	5002107	22.2	611996	0.9	
227.20165	48733088	233.3	561481	9.3	
227.20212	4572065	20.1	1020748	0.9	
228.08776	3365229	14.3	578908	0.6	
228.20502	7034282	32.0	558732	1.3	
229.00234	2713418	11.1	551873	0.5	
229.03539	4055899	17.5	633898	0.8	
229.07176	21258094	100.1	553028	4.0	
229.10815	15556481	72.7	563584	3.0	
229.14455	3345812	14.1	596896	0.6	
231.02986	2823536	11.6	586608	0.5	
231.05103	10075003	46.4	568853	1.9	
231.06628	4014980	17.3	611412	0.8	
231.08741	6476687	29.1	559272	1.2	
231.10265	2786199	11.4	625669	0.5	
231.12381	4417442	19.2	509431	0.8	
232.92468	14348119	66.9	532893	2.7	
232.98834	2534777	10.2	575253	0.5	
233.00917	4450180	19.4	551536	0.8	
233.04554	9727895	44.7	564708	1.8	
233.06667	22226850	104.7	544012	4.2	
233.08191	4975530	21.9	554374	0.9	
233.08380	5308331	23.5	553585	1.0	
233.92425	2544488	10.2	557496	0.5	
235.02481	22518704	105.5	551188	4.3	
235.04596	3858363	16.4	608887	0.7	
235.06119	14400451	66.8	546098	2.7	
235.08232	9565134	43.7	552429	1.8	
235.09757	3858390	16.4	578390	0.7	
237.00407	7241676	32.6	553277	1.4	
237.04046	17100768	79.6	541968	3.2	
237.06159	36556780	172.5	540666	6.9	
237.07684	17571828	81.9	539238	3.3	
237.18600	3427373	14.4	508883	0.7	
238.06491	3317250	13.9	593853	0.6	
238.08016	3092490	12.8	535337	0.6	
238.89137	7279548	32.8	577936	1.4	
238.98429	3705837	15.7	591234	0.7	
239.01972	27235328	128.0	533347	5.2	
239.05611	37704724	178.0	522483	7.2	
239.07724	10081311	46.1	538390	1.9	
239.09250	10064935	46.1	524990	1.9	
239.20165	5061729	22.2	586045	1.0	
240.02304	2728472	11.0	558385	0.5	
240.03359	2581534	10.3	497223	0.5	
240.05947	5065260	22.1	560032	1.0	
241.03538	8517686	38.4	543023	1.6	
241.07176	23955530	111.7	527639	4.5	
241.10815	4884573	21.2	545161	0.9	
241.11938	9967715	45.3	548519	1.9	
241.14453	4399217	18.9	542434	0.8	
241.21731	13371544	61.5	539166	2.5	
242.07508	2566243	10.2	588531	0.5	
243.01798	4274269	18.3	567310	0.8	
243.05103	11959406	54.8	536017	2.3	
243.06229	3805300	16.1	536334	0.7	
243.06628	4041846	17.2	528656	0.8	
243.08740	12524673	57.4	527421	2.4	
243.12380	9483413	43.0	545455	1.8	
243.19654	3292348	13.6	581853	0.6	
245.00920	2432648	9.6	513213	0.5	
245.04554	4703388	20.3	515077	0.9	
245.04743	4429981	19.0	547259	0.8	
245.06668	18649254	86.5	513467	3.5	
245.08189	2852527	11.6	569709	0.5	
245.10304	5032122	21.9	574609	1.0	
245.13944	6656206	29.4	495345	1.3	
246.97724	5633191	24.6	581954	1.1	
247.02430	3413184	14.1	1025223	0.6	
247.02481	29992128	139.4	528913	5.7	
247.04589	2645708	10.5	521051	0.5	
247.06119	9936084	44.9	525258	1.9	
247.06307	3146453	12.9	541595	0.6	
247.08232	54748384	256.2	515899	10.4	
247.09760	2571495	10.1	547673	0.5	
247.11868	2726131	10.9	607631	0.5	
248.02820	3806938	16.0	575601	0.7	
248.08568	6190841	27.2	545649	1.2	
249.00407	8122597	36.3	543444	1.5	
249.03222	12634355	57.6	530302	2.4	
249.04047	15804664	72.5	518338	3.0	
249.06103	2699523	10.7	1126642	0.5	
249.06159	27977988	129.9	515030	5.3	
249.07684	13875467	63.4	532619	2.6	
250.04381	2479376	9.7	507274	0.5	
250.06498	2529564	9.9	571702	0.5	
251.01971	8092954	36.2	552291	1.5	
251.05612	28937518	134.5	506060	5.5	
251.07724	69676344	326.6	510041	13.2	
251.07780	5791033	25.3	977308	1.1	
251.09249	10288449	46.2	511568	2.0	
252.05949	3479365	14.3	561453	0.7	
252.08060	6737744	29.6	524635	1.3	
253.03538	13586764	61.7	504184	2.6	
253.05650	4490584	19.1	566576	0.9	
253.07176	23974240	110.3	507294	4.6	
253.09292	3963243	16.6	495505	0.8	
253.10812	4807027	20.5	545962	0.9	
253.21673	5869997	25.5	1074735	1.1	
253.21730	71004592	330.7	503847	13.5	
253.21787	6357422	27.8	824385	1.2	
254.07510	3010421	12.1	584978	0.6	
254.22067	11994051	54.2	514900	2.3	
255.05103	16655739	76.0	501028	3.2	
255.08742	11711886	52.9	519966	2.2	
255.23238	5993947	26.1	1018996	1.1	
255.23296	68007384	316.6	502792	12.9	
256.11905	2758065	10.9	511208	0.5	
256.23632	12306415	55.7	509029	2.3	
257.03366	2973076	11.9	509578	0.6	
257.04553	3134874	12.7	538414	0.6	
257.06667	18598310	85.1	498496	3.5	
257.08194	3488173	14.4	554483	0.7	
257.10307	5112249	22.0	544507	1.0	
257.11431	3037630	12.2	548594	0.6	
257.13944	8247756	36.7	513631	1.6	
258.99180	7429530	32.6	531918	1.4	
259.01293	10874277	48.6	516207	2.1	
259.02482	2833323	11.2	525238	0.5	
259.02823	3459501	14.1	456594	0.7	
259.04593	3860919	16.0	560106	0.7	
259.06120	7470527	32.8	501459	1.4	
259.06307	3933632	16.3	525636	0.7	
259.08233	15060425	68.1	488908	2.9	
259.11871	4356573	18.3	501481	0.8	
260.87332	3496306	14.3	519974	0.7	
261.00406	10135990	45.2	487766	1.9	
261.02282	7057856	30.9	503377	1.3	
261.04046	9255369	41.1	498674	1.8	
261.04387	2467275	9.5	486896	0.5	
261.06159	6877653	30.0	522024	1.3	
261.07687	7608797	33.4	527313	1.4	
261.07871	2664925	10.4	446910	0.5	
261.09797	7717352	33.9	479736	1.5	
261.13437	14602746	66.0	498209	2.8	
263.01974	8928717	39.6	501929	1.7	
263.05550	3083744	12.4	834104	0.6	
263.05612	25593312	117.1	493381	4.9	
263.07724	22939114	104.7	498127	4.4	
263.09251	8144371	35.9	494697	1.5	
264.05950	4056038	16.8	488045	0.8	
264.99899	16976328	76.5	490532	3.2	
265.03538	20675036	93.5	495988	3.9	
265.05647	3035622	12.0	512685	0.6	
265.07176	22342126	101.2	491620	4.2	
265.09289	9593337	42.3	502642	1.8	
265.10815	4939265	20.8	498088	0.9	
265.14531	5597716	23.9	549518	1.1	
265.14791	91916824	422.7	482856	17.4	
265.18091	7545382	32.9	488545	1.4	
266.03873	2588637	10.0	585507	0.5	
266.07515	2726895	10.6	585898	0.5	
266.15127	12418070	55.4	473693	2.4	
267.01465	4490702	18.8	487850	0.9	
267.05103	41086432	187.8	476539	7.8	
267.05167	3538401	14.4	853535	0.7	
267.07216	65457644	300.4	479888	12.4	
267.08741	16600563	74.7	491136	3.2	
267.12384	2449413	9.3	434583	0.5	
267.14372	3627535	14.8	586876	0.7	
267.16014	2814488	11.0	535220	0.5	
267.19649	2723882	10.6	498640	0.5	
267.23299	2740797	10.7	551184	0.5	
268.05438	6014941	25.8	517931	1.1	
268.07549	7028712	30.5	486750	1.3	
269.03030	18198984	82.1	484838	3.5	
269.04554	2458576	9.4	446520	0.5	
269.06668	30192090	137.5	476270	5.7	
269.08781	16769510	75.5	483207	3.2	
269.10308	8761837	38.5	491906	1.7	
269.13941	5110272	21.6	437742	1.0	
269.21222	6275620	27.0	507136	1.2	
269.24861	5863991	25.1	489794	1.1	
270.03363	2648512	10.2	481469	0.5	
270.07000	4192210	17.4	510573	0.8	
271.02477	2490286	9.4	477321	0.5	
271.04595	30201272	136.5	479611	5.7	
271.04928	2615226	10.0	469090	0.5	
271.06119	5016000	21.0	505583	1.0	
271.08234	20792778	93.4	473554	3.9	
271.09758	17368530	77.7	472386	3.3	
271.11871	4434397	18.4	501745	0.8	
271.15511	7405039	32.0	502899	1.4	
271.22787	13977107	62.1	483657	2.7	
272.04926	3318698	13.2	509335	0.6	
272.08571	3394492	13.6	542555	0.6	
272.10093	3579843	14.4	513432	0.7	
272.23126	2503172	9.5	481282	0.5	
273.00406	3171712	12.6	490840	0.6	
273.04046	5053842	21.2	495865	1.0	
273.06159	7756188	33.6	507898	1.5	
273.07687	12540324	55.5	464892	2.4	
273.09799	6506926	27.9	501508	1.2	
274.06161	2721669	10.5	553074	0.5	
274.08028	2639759	10.1	497118	0.5	
275.01974	3738967	15.2	495228	0.7	
275.02317	2732377	10.5	521394	0.5	
275.05610	8312169	36.1	480329	1.6	
275.05800	9934185	43.6	459400	1.9	
275.07725	16432499	73.4	468451	3.1	
275.09247	6378874	27.3	449524	1.2	
275.11359	2997637	11.8	503740	0.6	
275.15004	2601366	9.9	520445	0.5	
276.98779	10086665	44.3	474574	1.9	
276.99904	4296975	17.7	464910	0.8	
277.02353	3544347	14.3	512449	0.7	
277.03288	2855199	11.1	474760	0.5	
277.03538	32350496	146.4	466065	6.1	
277.03872	3854626	15.7	407768	0.7	
277.07176	15675698	69.9	464705	3.0	
277.07364	10363186	45.5	449605	2.0	
277.09290	18211132	81.5	467317	3.5	
277.10814	4160835	17.1	493846	0.8	
277.14449	3447124	13.8	483976	0.7	
277.18432	2733415	10.5	495461	0.5	
277.21735	2701175	10.4	470219	0.5	
278.03874	4598525	19.1	484263	0.9	
279.01466	10355914	45.2	471631	2.0	
279.05030	2643162	10.0	894939	0.5	
279.05103	22185178	99.0	458848	4.2	
279.07215	8557797	37.0	474269	1.6	
279.08739	16549100	73.4	459183	3.1	
279.08927	2930413	11.4	471303	0.6	
279.10855	3754230	15.1	446259	0.7	
279.12383	3938557	15.9	455641	0.7	
279.23296	21140784	94.3	458586	4.0	
280.05433	3029680	11.8	540874	0.6	
280.23630	3884805	15.7	473946	0.7	
281.03031	9687157	42.1	482113	1.8	
281.06668	26306694	117.8	453046	5.0	
281.08709	5310607	22.2	863611	1.0	
281.08781	56420496	254.8	458504	10.7	
281.08851	4958352	20.6	901259	0.9	
281.10308	8161430	35.2	476085	1.5	
281.24861	18983130	84.4	464972	3.6	
282.07004	4326995	17.7	421924	0.8	
282.09116	6521436	27.7	486852	1.2	
282.25198	3509926	14.0	505227	0.7	
283.00474	4429821	18.2	489005	0.8	
283.00947	3209215	12.6	504543	0.6	
283.01052	2660351	10.1	493480	0.5	
283.04594	16813070	74.5	445848	3.2	
283.08233	21670944	96.7	452770	4.1	
283.11874	3899440	15.8	475120	0.7	
283.15267	2769471	10.6	448165	0.5	
283.19145	2636369	10.0	437787	0.5	
283.26426	11242610	49.2	462079	2.1	
284.08569	3247588	12.8	540408	0.6	
285.04048	5019535	20.9	498960	1.0	
285.06159	17026968	75.5	457602	3.2	
285.07686	4647839	19.2	463646	0.9	
285.09797	14913448	65.9	445489	2.8	
285.10921	2500525	9.4	457941	0.5	
285.13437	3305400	13.1	534223	0.6	
285.20715	10301400	44.9	469319	2.0	
286.10132	2868067	11.0	458591	0.5	
286.16601	6685056	28.3	478472	1.3	
287.02309	8329975	35.7	448816	1.6	
287.05390	4567812	18.7	478070	0.9	
287.05613	8061701	34.5	451930	1.5	
287.07649	3326734	13.1	735466	0.6	
287.07724	31068942	138.6	447286	5.9	
287.09250	5362453	22.3	481139	1.0	
287.11360	4208414	17.1	514875	0.8	
287.15001	21279534	94.3	454075	4.0	
287.22275	3371853	13.3	525158	0.6	
288.08059	3909824	15.7	461562	0.7	
288.15336	3311840	13.0	491211	0.6	
288.99902	2696777	10.2	470754	0.5	
289.03539	8748633	37.6	466257	1.7	
289.03876	9852506	42.6	449918	1.9	
289.05412	7278177	30.9	434901	1.4	
289.05652	3932770	15.8	413157	0.7	
289.07179	13166184	57.6	449627	2.5	
289.09289	11183729	48.6	451757	2.1	
289.10813	3823224	15.3	484702	0.7	
289.16566	9305744	40.1	451846	1.8	
289.23020	2573996	9.7	502429	0.5	
290.08815	3985430	16.0	497159	0.8	
290.94043	7678331	32.7	456953	1.5	
291.01465	17709466	78.1	446773	3.4	
291.03337	3083681	12.0	535408	0.6	
291.05104	14387624	63.1	441723	2.7	
291.05441	8421802	36.1	464611	1.6	
291.07216	8882609	38.2	444870	1.7	
291.07918	11995572	52.3	445784	2.3	
291.08741	11569591	50.4	425230	2.2	
291.08840	5099960	21.1	374819	1.0	
291.10852	4027840	16.2	512620	0.8	
292.01800	2592056	9.7	480517	0.5	
292.08261	2580307	9.7	464376	0.5	
292.89145	13819037	60.5	444422	2.6	
293.00956	3968205	16.0	496442	0.8	
293.03029	18951382	83.8	440836	3.6	
293.06669	16878820	74.4	439026	3.2	
293.08781	20864238	92.4	436436	4.0	
293.10305	9362675	40.4	418668	1.8	
293.17586	7527697	32.1	431397	1.4	
293.17843	3636498	14.5	861424	0.7	
293.17921	39214356	175.4	439675	7.4	
293.21223	16227616	71.4	441677	3.1	
293.89100	3139122	12.2	490058	0.6	
294.09121	2640514	9.9	482687	0.5	
294.18258	6467239	27.1	444919	1.2	
294.21558	4140724	16.6	475370	0.8	
295.00957	13537265	58.9	446380	2.6	
295.04595	21381120	94.1	441099	4.1	
295.06711	3282952	12.8	451507	0.6	
295.08233	25837582	114.2	437106	4.9	
295.10344	16097302	70.4	438617	3.1	
295.11870	6473756	27.1	435887	1.2	
295.22786	6142024	25.6	451918	1.2	
296.04932	2947467	11.3	518716	0.6	
296.08568	2966938	11.3	499221	0.6	
296.98979	4066042	16.3	450162	0.8	
297.02523	5067528	20.8	472510	1.0	
297.06160	16302870	71.3	445414	3.1	
297.07679	3193628	12.4	468425	0.6	
297.08272	9593630	41.1	446364	1.8	
297.09799	19125028	84.0	436660	3.6	
297.13441	3329843	13.0	492189	0.6	
297.15299	11375418	49.2	428136	2.2	
297.17077	3084609	11.9	409048	0.6	
297.24274	4481885	18.2	855820	0.9	
297.24352	50594652	225.5	432609	9.6	
298.06490	2536601	9.4	488939	0.5	
298.10131	3423399	13.4	475298	0.6	
298.24687	9389279	40.2	447585	1.8	
299.00545	22636032	99.8	428703	4.3	
299.04083	3210765	12.4	479725	0.6	
299.05607	3774995	15.0	455454	0.7	
299.07726	19760666	86.8	435636	3.8	
299.09253	6254113	26.1	426643	1.2	
299.09839	4234787	17.0	477341	0.8	
299.11365	7527977	31.8	460191	1.4	
299.15005	2691639	10.1	462421	0.5	
299.25915	2654304	9.9	462104	0.5	
300.08059	2603925	9.7	464764	0.5	
300.99146	2617576	9.8	554747	0.5	
300.99241	5038313	20.7	403870	1.0	
300.99562	22718698	100.1	480209	4.3	
300.99899	497993952	2237.0	423379	94.5	
301.00251	13625580	59.3	479228	2.6	
301.03539	4989177	20.4	435063	0.9	
301.05651	13285632	57.7	440652	2.5	
301.07177	18807046	82.6	433342	3.6	
301.09292	14326030	62.4	434478	2.7	
301.10815	13228307	57.5	436366	2.5	
301.12928	3100955	11.9	446280	0.6	
301.20203	5603638	23.2	441311	1.1	
302.00235	77417056	346.1	421206	14.7	
302.11156	2978437	11.4	465259	0.6	
303.00325	7150537	29.9	460379	1.4	
303.00570	5145546	21.0	465886	1.0	
303.01468	2793421	10.5	497916	0.5	
303.05104	10509274	44.9	448210	2.0	
303.05436	3058140	11.7	414777	0.6	
303.07217	16124898	70.0	424263	3.1	
303.08742	16141288	70.1	427852	3.1	
303.10854	5948399	24.6	455512	1.1	
304.09077	3006801	11.4	486987	0.6	
305.03032	10251935	43.8	427724	1.9	
305.03367	4672160	18.9	454458	0.9	
305.06668	15290027	66.3	424094	2.9	
305.07006	6157997	25.5	431544	1.2	
305.08428	2852530	10.7	504917	0.5	
305.08782	51891892	229.8	418446	9.9	
305.10309	8681144	36.8	420160	1.6	
306.07005	2855948	10.8	467863	0.5	
306.09115	6660116	27.7	444146	1.3	
306.90538	3226927	12.4	467547	0.6	
306.91429	2550066	9.4	462193	0.5	
307.00957	3875155	15.3	442662	0.7	
307.04596	32313696	142.3	418817	6.1	
307.04938	4716897	19.1	426937	0.9	
307.06711	3578215	14.0	467500	0.7	
307.08234	19509612	85.1	429797	3.7	
307.10347	9617779	41.0	446845	1.8	
307.11872	4739449	19.2	414485	0.9	
307.17626	3573133	14.0	453849	0.7	
307.19152	3387794	13.1	497235	0.6	
308.04928	5337785	21.8	449375	1.0	
308.08559	3312837	12.8	337362	0.6	
309.00692	2864126	10.8	476190	0.5	
309.02522	6333444	26.3	457102	1.2	
309.06160	24523792	107.5	410330	4.7	
309.08275	8817687	37.4	424165	1.7	
309.09799	17462300	76.0	421048	3.3	
309.11910	12899364	55.6	421491	2.4	
309.13431	2691113	10.0	451233	0.5	
309.17329	6091830	25.2	798976	1.2	
309.17414	57300024	253.9	416312	10.9	
309.20716	4407362	17.7	437937	0.8	
310.06497	4874593	19.8	419677	0.9	
310.10130	2737517	10.2	447828	0.5	
310.17749	9444743	40.2	421553	1.8	
311.04087	19863206	86.7	419326	3.8	
311.07637	3593905	14.0	837083	0.7	
311.07726	36263600	159.9	411542	6.9	
311.09250	4422326	17.7	435188	0.8	
311.09837	20223672	88.3	417647	3.8	
311.11364	7999166	33.7	442023	1.5	
311.16864	37508816	165.5	410684	7.1	
311.22279	39671520	175.2	405642	7.5	
312.04417	2905071	10.9	475177	0.6	
312.08059	4632571	18.6	435577	0.9	
312.17201	7778329	32.5	409392	1.5	
312.22615	7352362	30.6	405509	1.4	
312.92241	4907276	19.8	402042	0.9	
312.98473	2629920	9.7	446705	0.5	
312.99896	3922213	15.4	424733	0.7	
313.03533	2487089	9.0	432665	0.5	
313.05653	9922871	42.0	431296	1.9	
313.07179	6283580	25.9	419277	1.2	
313.09291	18356548	79.4	407901	3.5	
313.10817	3339592	12.8	438910	0.6	
313.11403	3404106	13.1	426433	0.6	
313.12927	4776271	19.2	446463	0.9	
313.23843	18557298	80.3	416492	3.5	
314.09623	3331717	12.8	437381	0.6	
314.24179	2773683	10.3	442599	0.5	
314.97948	2599837	9.5	470294	0.5	
315.01465	31054760	135.7	405939	5.9	
315.05104	4602804	18.4	455027	0.9	
315.07217	38247356	167.6	403571	7.3	
